id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities,other_comprehensive_income,deferred_earning,loan_and_advance_current_assets,derivative_financial_asset,hold_sale_asset,loan_and_advance_noncurrent_assets,derivative_financial_liability,hold_sale_liability,estimate_liability_current,deferred_earning_current,preferred_shares_noncurrent,pepertual_liability_noncurrent,longterm_salaries_payable,other_equity_tools,preferred_shares_equity,pepertual_liability_equity,receivable_fin,usufruct_assets,contract_assets,bond_invest,other_bond_invest,other_equity_tools_invest,other_non_current_financial_assets,contract_liability,lease_liability,requested_period
237267,000001.XSHE,2022-03-31,2022-04-27,2022-03-31,425820000000.0,,131340000000.0,399245000000.0,,,,,,0.0,,,,27871000000.0,,,,,,,,,,516000000.0,11566000000.0,,,,,,5644000000.0,,7568000000.0,,38041000000.0,,,5117949000000.0,0.0,207891000000.0,3525257000000.0,35852000000.0,73630000000.0,,,,,,14730000000.0,12908000000.0,,,,,0.0,,,,,,,770219000000.0,,,4188000000.0,,,,4711774000000.0,19406000000.0,80816000000.0,,,10781000000.0,58733000000.0,164804000000.0,,406175000000.0,,406175000000.0,5117949000000.0,1691000000.0,,,30842000000.0,,,30706000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6511000000.0,,730932000000.0,167442000000.0,5410000000.0,,,6812000000.0,2022q1
242545,000001.XSHE,2022-06-30,2022-08-18,2022-06-30,380808000000.0,,138322000000.0,363622000000.0,,,,,,0.0,,,,2403000000.0,,,,,,,,,,520000000.0,11268000000.0,,,,,,5516000000.0,,7568000000.0,,40477000000.0,,,5108776000000.0,0.0,132100000000.0,3639236000000.0,41388000000.0,83021000000.0,,,,16400000000.0,,16179000000.0,9184000000.0,,,,,0.0,,,,,,,677361000000.0,,,9141000000.0,,,,4696678000000.0,19406000000.0,80816000000.0,,,10781000000.0,59009000000.0,169341000000.0,,412098000000.0,,412098000000.0,5108776000000.0,2801000000.0,,,27348000000.0,,,27649000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6740000000.0,,755185000000.0,158105000000.0,7268000000.0,,,7095000000.0,2022q2
247175,000001.XSHE,2022-09-30,2022-10-25,2022-09-30,391606000000.0,,97273000000.0,387335000000.0,,,,,,0.0,,,,16352000000.0,,,,,,,,,,512000000.0,10975000000.0,,,,,,6699000000.0,,7568000000.0,,42063000000.0,,,5195133000000.0,0.0,163520000000.0,3554911000000.0,39469000000.0,101040000000.0,,,,75119000000.0,,17375000000.0,12865000000.0,,,,,0.0,,,,,,,702138000000.0,,,9236000000.0,,,,4769749000000.0,19406000000.0,80816000000.0,,,10781000000.0,59247000000.0,183674000000.0,,425384000000.0,,425384000000.0,5195133000000.0,1516000000.0,,,60728000000.0,,,62991000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6648000000.0,,745821000000.0,152924000000.0,7406000000.0,,,7016000000.0,2022q3
251589,000001.XSHE,2022-12-31,2023-03-09,2022-12-31,383606000000.0,,133921000000.0,446133000000.0,,,,,,0.0,,,,41561000000.0,,,,,,,,,,477000000.0,11083000000.0,,,,,,6879000000.0,,7568000000.0,,44079000000.0,,,5321514000000.0,0.0,191916000000.0,3759544000000.0,53282000000.0,69054000000.0,,,,13303000000.0,,18571000000.0,14674000000.0,,,,,0.0,,,,,,,692075000000.0,,,9730000000.0,,,,4886834000000.0,19406000000.0,80816000000.0,,,10781000000.0,64768000000.0,186305000000.0,,434680000000.0,,434680000000.0,5321514000000.0,2660000000.0,,,27553000000.0,,,36525000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,6530000000.0,,731850000000.0,172233000000.0,6380000000.0,,,6922000000.0,2022q4
255615,000001.XSHE,2023-03-31,2023-04-25,2023-03-31,427349000000.0,0.0,120421000000.0,414525000000.0,,,,,,0.0,,,,73982000000.0,,,,,,,,,0.0,457000000.0,10681000000.0,0.0,,,,,6709000000.0,,7568000000.0,,42685000000.0,,,5455897000000.0,0.0,129466000000.0,3970792000000.0,43698000000.0,78299000000.0,,,,30485000000.0,,15042000000.0,15919000000.0,,,,,0.0,,,,,,0.0,650724000000.0,,,11770000000.0,0.0,,,5009152000000.0,19406000000.0,80756000000.0,0.0,,10781000000.0,64848000000.0,198826000000.0,,446745000000.0,0.0,446745000000.0,5455897000000.0,2184000000.0,,,21873000000.0,0.0,,25515000000.0,0.0,,,,,,69944000000.0,19953000000.0,49991000000.0,,6172000000.0,0.0,743001000000.0,166202000000.0,6879000000.0,,0.0,6600000000.0,2023q1
262910,000001.XSHE,2023-06-30,2023-08-24,2023-06-30,417515000000.0,,141341000000.0,428368000000.0,,,,,,0.0,,,,63923000000.0,,,,,,,,,,443000000.0,10326000000.0,,,,,,6535000000.0,,7568000000.0,,43363000000.0,,,5500524000000.0,0.0,137883000000.0,3915317000000.0,49304000000.0,74269000000.0,,,,22211000000.0,,16153000000.0,6201000000.0,,,,,0.0,,,,,,,700836000000.0,,,15752000000.0,,,,5048451000000.0,19406000000.0,80757000000.0,,,10781000000.0,64873000000.0,204054000000.0,,452073000000.0,,452073000000.0,5500524000000.0,2258000000.0,,,71689000000.0,,,73516000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,5815000000.0,,740397000000.0,150511000000.0,6694000000.0,,,6218000000.0,2023q2
267356,000001.XSHE,2023-09-30,2023-10-25,2023-09-30,448447000000.0,0.0,157333000000.0,444113000000.0,,,,,,0.0,,,,52980000000.0,,,,,,,,,0.0,451000000.0,9967000000.0,0.0,,,,,6511000000.0,,7568000000.0,,43886000000.0,,,5516388000000.0,0.0,254584000000.0,3924123000000.0,34809000000.0,64004000000.0,,,,13349000000.0,,16714000000.0,8002000000.0,,,,,0.0,,,,,,0.0,623235000000.0,,,16847000000.0,0.0,,,5050528000000.0,19406000000.0,80759000000.0,0.0,,10781000000.0,64902000000.0,218246000000.0,,465860000000.0,0.0,465860000000.0,5516388000000.0,1822000000.0,,,66113000000.0,0.0,,68123000000.0,0.0,,,,,,69944000000.0,19953000000.0,49991000000.0,,5911000000.0,0.0,745661000000.0,141839000000.0,6528000000.0,,0.0,6325000000.0,2023q3
272520,000001.XSHE,2023-12-31,2024-03-15,2023-12-31,368260000000.0,,220707000000.0,450293000000.0,,,,,,0.0,,,,110830000000.0,,,,,,,,,,335000000.0,9814000000.0,,,,,,6622000000.0,,7568000000.0,,45757000000.0,,,5587116000000.0,0.0,208783000000.0,3926078000000.0,49059000000.0,31614000000.0,,,,58152000000.0,,17189000000.0,9380000000.0,,,,,0.0,,,,,,,728328000000.0,,,13498000000.0,,,,5114788000000.0,19406000000.0,80761000000.0,,,10781000000.0,67917000000.0,221255000000.0,,472328000000.0,,472328000000.0,5587116000000.0,2264000000.0,,,40521000000.0,,,42220000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,5776000000.0,,772467000000.0,161931000000.0,6214000000.0,,,6210000000.0,2023q4
275096,000001.XSHE,2024-03-31,2024-04-20,2024-03-31,409415000000.0,0.0,234163000000.0,486975000000.0,,,,,,0.0,,,,38704000000.0,,,,,,,,,0.0,326000000.0,9438000000.0,0.0,,,,,6438000000.0,,7568000000.0,,44308000000.0,,,5729398000000.0,0.0,165151000000.0,4011853000000.0,58869000000.0,47221000000.0,,,,65198000000.0,,14032000000.0,11334000000.0,,,,,0.0,,,,,,0.0,758920000000.0,,,10807000000.0,0.0,,,5243822000000.0,19406000000.0,80761000000.0,0.0,,10781000000.0,68048000000.0,234027000000.0,,485576000000.0,0.0,485576000000.0,5729398000000.0,2609000000.0,,,42511000000.0,0.0,,44856000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,5552000000.0,0.0,792167000000.0,160150000000.0,6217000000.0,,0.0,5976000000.0,2024q1
509445,000001.XSHE,2024-06-30,2024-08-16,2024-06-30,390819000000.0,,259821000000.0,574021000000.0,,,,,,0.0,,,,49461000000.0,,,,,,,,,,319000000.0,9180000000.0,,,,,,6291000000.0,,7568000000.0,,42466000000.0,,,5754033000000.0,0.0,126298000000.0,4185386000000.0,48965000000.0,120297000000.0,,,,39926000000.0,,15418000000.0,6395000000.0,,,,,0.0,,,,,,,607932000000.0,,,9515000000.0,,,,5272164000000.0,19406000000.0,80761000000.0,,,10781000000.0,68091000000.0,230986000000.0,,481869000000.0,,481869000000.0,5754033000000.0,1900000000.0,,,45394000000.0,,,41026000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,5466000000.0,,779113000000.0,153570000000.0,5909000000.0,,,5852000000.0,2024q2
514243,000001.XSHE,2024-09-30,2024-10-19,2024-09-30,404880000000.0,,271428000000.0,620826000000.0,,,,,,0.0,,,,17031000000.0,,,,,,,,,,358000000.0,8753000000.0,,,,,,6153000000.0,,7568000000.0,,41065000000.0,,,5745988000000.0,0.0,138640000000.0,4077771000000.0,79743000000.0,137265000000.0,,,,106244000000.0,,15790000000.0,5175000000.0,,,,,0.0,,,,,,,613547000000.0,,,7136000000.0,,,,5255519000000.0,19406000000.0,80715000000.0,,,10781000000.0,68133000000.0,239899000000.0,,490469000000.0,,490469000000.0,5745988000000.0,1591000000.0,,,40607000000.0,,,34988000000.0,,,,,,,69944000000.0,19953000000.0,49991000000.0,,5150000000.0,,777403000000.0,179794000000.0,5989000000.0,,,5523000000.0,2024q3
519697,000001.XSHE,2024-12-31,2025-03-15,2024-12-31,401063000000.0,,267252000000.0,629571000000.0,,,,,,0.0,,,,32719000000.0,,,,,,,,,,298000000.0,8634000000.0,,,,,,6238000000.0,,7568000000.0,,52329000000.0,,,5769270000000.0,0.0,86110000000.0,4040190000000.0,55641000000.0,137356000000.0,,,,131181000000.0,,16163000000.0,14172000000.0,,,,,0.0,,,,,,,695200000000.0,,,5828000000.0,,,,5274428000000.0,19406000000.0,80713000000.0,,,10781000000.0,68262000000.0,243605000000.0,,494842000000.0,,494842000000.0,5769270000000.0,2127000000.0,,,65412000000.0,,,64553000000.0,,,,,,,69948000000.0,19953000000.0,49995000000.0,,5048000000.0,,785075000000.0,176655000000.0,5773000000.0,,,5410000000.0,2024q4
521882,000001.XSHE,2025-03-31,2025-04-19,2025-03-31,465855000000.0,0.0,269606000000.0,532449000000.0,,,,,,0.0,,,,26878000000.0,,,,,,,,,0.0,266000000.0,8399000000.0,0.0,,,,,6034000000.0,,7568000000.0,,51779000000.0,,,5777858000000.0,0.0,148417000000.0,4245591000000.0,48238000000.0,110365000000.0,,,,70769000000.0,,12912000000.0,13776000000.0,,,,,0.0,,,,,,0.0,542593000000.0,,,5077000000.0,0.0,,,5271746000000.0,19406000000.0,80709000000.0,0.0,,10781000000.0,68313000000.0,255621000000.0,,506112000000.0,0.0,506112000000.0,5777858000000.0,1329000000.0,,,44629000000.0,0.0,,42038000000.0,,,,0.0,,,69953000000.0,19953000000.0,50000000000.0,,4411000000.0,0.0,777634000000.0,173453000000.0,5625000000.0,,0.0,4651000000.0,2025q1
531886,000001.XSHE,2025-06-30,2025-08-23,2025-06-30,402985000000.0,,276905000000.0,714895000000.0,,,,,,0.0,,,,44172000000.0,,,,,,,,,,249000000.0,8163000000.0,,,,,,5856000000.0,,7568000000.0,,50481000000.0,,,5874961000000.0,0.0,214228000000.0,4296740000000.0,53102000000.0,107624000000.0,,,,51009000000.0,,14061000000.0,7097000000.0,,,,,0.0,,,,,,,547071000000.0,,,5584000000.0,,,,5364899000000.0,19406000000.0,80702000000.0,,,10781000000.0,68366000000.0,259207000000.0,,510062000000.0,,510062000000.0,5874961000000.0,1647000000.0,,,34570000000.0,,,32369000000.0,,,,,,,69953000000.0,19953000000.0,50000000000.0,,4397000000.0,,751372000000.0,180612000000.0,5421000000.0,,,4645000000.0,2025q2
536576,000001.XSHE,2025-09-30,2025-10-25,2025-09-30,393314000000.0,,234666000000.0,698487000000.0,,,,,,0.0,,,,17501000000.0,,,,,,,,,,290000000.0,7928000000.0,,,,,,5684000000.0,,7568000000.0,,49860000000.0,,,5766764000000.0,0.0,111573000000.0,4080454000000.0,65653000000.0,162779000000.0,,,,99298000000.0,,14236000000.0,6904000000.0,,,,,0.0,,,,,,,634581000000.0,,,5439000000.0,,,,5248834000000.0,19406000000.0,80637000000.0,,,10781000000.0,68415000000.0,268047000000.0,,517930000000.0,,517930000000.0,5766764000000.0,691000000.0,,,26661000000.0,,,25725000000.0,,,,,,,69953000000.0,19953000000.0,50000000000.0,,4279000000.0,,764940000000.0,155880000000.0,5289000000.0,,,4505000000.0,2025q3
553254,000001.XSHE,2025-12-31,2026-03-21,2025-12-31,397930000000.0,,273791000000.0,765101000000.0,,,,,,0.0,,,,59526000000.0,,,,,,,,,,289000000.0,11155000000.0,,,,,,5760000000.0,,7568000000.0,,50259000000.0,,,5925777000000.0,0.0,223537000000.0,4198939000000.0,53367000000.0,186031000000.0,,,,80856000000.0,,14959000000.0,5501000000.0,,,,,0.0,,,,,,,544534000000.0,,,5221000000.0,,,,5374593000000.0,19406000000.0,80642000000.0,,,10781000000.0,69478000000.0,270788000000.0,,551184000000.0,,551184000000.0,5925777000000.0,136000000.0,,,28157000000.0,,,27391000000.0,,,,,,,99953000000.0,19953000000.0,80000000000.0,,4001000000.0,,781961000000.0,163904000000.0,4727000000.0,,,4255000000.0,2025q4
558337,000001.XSHE,2026-03-31,2026-04-25,2026-03-31,387996000000.0,,258285000000.0,850131000000.0,,,,,,0.0,,,,26530000000.0,,,,,,,,,,285000000.0,10879000000.0,,,,,,5556000000.0,,7568000000.0,,49764000000.0,,,6033962000000.0,0.0,91774000000.0,4400072000000.0,69183000000.0,206427000000.0,,,,111823000000.0,,12235000000.0,7970000000.0,,,,,0.0,,,,,,,533429000000.0,,,4674000000.0,,,,5489879000000.0,19406000000.0,80598000000.0,,,10781000000.0,69520000000.0,283714000000.0,,544083000000.0,,544083000000.0,6033962000000.0,64000000.0,,,23813000000.0,,,23604000000.0,,,,,,,80000000000.0,,80000000000.0,,3816000000.0,,799583000000.0,151872000000.0,4693000000.0,,,4075000000.0,2026q1
