rebalance_date,code,y_quarter_avg_daily_return_close,y_year_avg_daily_return_close,combo__equal_weight,combo__ic_weight,combo__quarterly_plus_annual,adj__indicator__roe,adj__indicator__inc_net_profit_to_shareholders_annual,adj__derived__log_total_assets,adj__bank_indicator__cost_to_income_ratio,adj__bank_indicator__deposit_loan_ratio,adj__bank_indicator__capital_adequacy_ratio,adj__derived__investment_income_to_operating_revenue
2017-05-02,600016.XSHG,0.001139056,-3.56772e-05,-0.05295687099943965,-0.3146946459296591,0.052294215375208536,0.10270172895780015,1.5585682274051458,0.048318441921582855,-0.5849708015118915,-0.6651144018204479,-0.7392390857468168,-0.09096220620144987
2017-05-02,600036.XSHG,0.0046753514,0.0015684646,0.4555741571372785,0.13431842374078784,0.5612233827005271,1.0282937256823395,2.6504377543224957,0.05572255178202948,0.32933150845536396,-1.2036664112601867,0.40367953833407516,-0.07477956735516766
2017-05-02,600926.XSHG,-5.69627e-05,-0.0007673996,-0.10563537897856515,0.1931257554886604,-0.1267956156797904,-0.7267581177234258,2.5729672799041956,-2.0463615046059878,-0.3756726823627611,1.0588611267093464,-0.6320904647392329,-0.5903932900320904
2017-05-02,601009.XSHG,0.0015688322,0.000327342,0.325668181095027,0.9575433919384422,0.1641262308944324,-0.08292875447934807,0.5018560130743563,-1.628113942206402,1.119707300505372,1.9915997521063293,0.6751227115532876,-0.29756581288840617
2017-05-02,601166.XSHG,0.0019855016,0.0002352565,0.5823069359382191,0.35457493625904435,0.6263917642436015,0.6619208342339742,1.7664945507460716,0.0932630410318506,1.5080103899794177,0.004302836786831471,-0.5320850851321557,0.5742419839215437
2017-05-02,601169.XSHG,0.000837885,-0.0004408021,0.0870292088608899,-0.04626130448913422,0.10635654703247188,-0.2342263271867415,2.3914385174698234,-0.9639605047084753,0.8415611158466589,-0.5130943697162725,-0.4035067399230555,-0.5090072297557086
2017-05-02,601229.XSHG,0.001346166,0.0001220265,0.5937270677324513,0.35111514924739096,0.5467314689338034,-0.7941437289523342,0.06775777206537187,-1.163708546969779,1.6457065209985828,0.6634017679884032,0.28938767592598585,3.447688013070929
2017-05-02,601288.XSHG,0.0019384435,0.000675254,0.5592241034503749,0.8204022047357526,0.6145559130194163,0.21501108100598154,2.267364863652453,1.281170041642665,-1.5763829448498816,2.0952373771504385,0.19652553771941278,-0.5643572321684449
2017-05-02,601328.XSHG,0.001660137,0.0001976543,-0.0486849094790186,-0.09690678308431636,-0.06893572925987651,-1.1023252462824713,0.6096227234054912,0.43273864898507824,-0.5601854979284419,-0.13024425537569664,0.8965631949689595,-0.4869639341260492
2017-05-02,601398.XSHG,0.0027927576,0.0007542142,0.5459784633383955,0.4716817527926621,0.5089565081711787,-0.21094977753945016,0.7481007937969136,1.4853537360811415,0.8140218896428256,0.14975915263821232,1.3180144375987886,-0.4824509888496631
2017-05-02,601818.XSHG,0.0011758576,0.0001583706,-0.4493761409802716,-0.765144878953646,-0.3844551404345576,-0.73350831712114,1.017350496454456,-0.32029637804043454,0.026400020213201276,-1.1000287862160774,-1.4035605359938352,-0.6319894861580716
2017-05-02,601939.XSHG,0.0023645361,0.0008769244,0.8444701988505512,0.8098153020632273,0.8561325262699226,0.45243188740835266,2.2358045912674247,1.3467548955130835,0.3789021156222643,0.3979439915596321,1.5537414038154727,-0.45428749323237155
2017-05-02,601988.XSHG,0.0026566168,0.0003780952,0.3680744647492074,0.07519771015498056,0.3805613327800512,-0.8277783431926703,1.3519724687717913,1.209134040358136,0.21642068101964948,-0.41164768042967514,1.0822874713821045,-0.04386738466488383
2017-09-01,002142.XSHE,0.0007420407,0.0005026686,-0.02463431975043504,0.4441982767255456,-0.020945216347114496,0.7201122083522022,-0.2955797132508934,-1.8079826739854579,-1.4855034983772313,1.7152327519887047,-0.36779053292052716,1.3490712199401576
2017-09-01,600000.XSHG,-0.000496485,-0.000453879,-0.24600922058430857,-0.7702257005782189,-0.21965436180507986,-0.463500341212561,-0.5134732305890369,0.041344291468220745,1.5713506102482337,-1.7713278659096845,-0.9963957761650184,0.4099377680696863
2017-09-01,600015.XSHG,-0.0014839508,-0.0005131479,-0.7456872424407324,-0.8339963285221896,-0.6798152193833467,-0.6686831263534339,0.2052303931076338,-0.8552038352468293,-1.551597641266431,-0.8275254694882562,-1.0035390175655239,-0.5184920002722863
2017-09-01,600016.XSHG,-4.79452e-05,-0.0002037082,-0.3482441340375397,-0.5206550682725631,-0.2939301005369638,-0.13890885638108347,-0.4212097063302881,0.015859525529113863,-0.5849708015118915,-0.6651144018204479,-0.7392390857468168,0.09587438799863614
2017-09-01,600036.XSHG,3.91733e-05,0.0005558146,0.0037863636212340395,-0.1735581705167979,0.03150219480296489,0.721159653086331,-0.460214518357454,0.08849761714616682,0.32933150845536396,-1.2036664112601867,0.40367953833407516,0.14771715794434198
2017-09-01,600919.XSHG,-0.0021279321,-0.000915739,-0.43993275272923527,-0.2717882379648814,-0.46399039099073336,-0.2723998686082992,-0.15338087820209828,-1.1952967406029391,-0.09477257508366438,0.08975842234951781,-0.89639039655794,-0.5570472323992237
2017-09-01,601009.XSHG,-0.000861185,-0.0001615075,0.27977252076380615,0.9667634017282261,0.11031356915607593,0.19638984128814746,-0.11285284051422799,-1.6189542473639194,1.119707300505372,1.9915997521063293,0.6751227115532876,-0.29260487222834614
2017-09-01,601166.XSHG,-0.0007257519,-0.0001578316,-0.014281755449832354,-0.03892317408354003,-0.07310847640888882,-0.2342263271867415,-0.7218420720566894,0.11802921840109326,1.5080103899794177,0.004302836786831471,-0.5320850851321557,-0.24216124894058222
2017-09-01,601169.XSHG,-0.001074014,-0.0005893583,-0.2891537089904464,-0.24492754782541487,-0.33471792414822,-0.1760349530685134,-0.25102686783898814,-0.9345038514093058,0.8415611158466589,-0.5130943697162725,-0.4035067399230555,-0.5874702968236485
2017-09-01,601229.XSHG,-0.0020206432,-0.0001701894,0.594108522631192,0.3182073438144125,0.5471787248025768,-0.828476639682089,-0.31895189512778743,-1.2045025040710002,1.6457065209985828,0.6634017679884032,0.28938767592598585,3.912194732386249
2017-09-01,601288.XSHG,-0.0001734755,0.0003411935,0.13467273087176565,0.5371092130354307,0.11676942867099696,-0.09293767082768327,-0.5082442919079234,1.2934316033478628,-1.5763829448498816,2.0952373771504385,0.19652553771941278,-0.46492049452986633
2017-09-01,601328.XSHG,-0.0015050081,-0.0001220632,-0.06887703487774298,-0.15585512614335548,-0.09261099628988087,-1.0814927343481455,-0.30423139417750256,0.45515946548598224,-0.5601854979284419,-0.13024425537569664,0.8965631949689595,0.24229197723064386
2017-09-01,601398.XSHG,0.0009978255,8.91758e-05,0.4055296376111089,0.3938381025652763,0.34428026000593515,-0.18767322789215882,-0.2988910733828593,1.509626130676386,0.8140218896428256,0.14975915263821232,1.3180144375987886,-0.4661498460034321
2017-09-01,601818.XSHG,-0.0011328096,8.70784e-05,-0.7054297223586327,-0.9253284354486604,-0.6846779646006858,-0.9407859917302693,-0.43232985571890814,-0.34329996739625107,0.026400020213201276,-1.1000287862160774,-1.4035605359938352,-0.7444029396682874
2017-09-01,601939.XSHG,0.0007807205,0.0004396181,0.40557889251362705,0.5518993198934468,0.34153246958987904,0.2429429405827301,-0.42803411852953055,1.3466096368810752,0.3789021156222643,0.3979439915596321,1.5537414038154727,-0.6530537223362544
2017-09-01,601988.XSHG,-0.0019516346,-0.0002293758,0.32208629991388193,0.1537161681026078,0.3266402095106321,-0.0480139300084108,0.3152157147271858,1.235775329382388,0.21642068101964948,-0.41164768042967514,1.0822874713821045,-0.13543348667606833
2017-09-01,601997.XSHG,-0.0014480813,-0.0007860266,0.11617073015919299,1.181543277704513,-0.1146554239613673,0.29589709103031847,-0.4544407104182625,-2.5202919965054145,0.8993934908747075,2.7597909201964375,0.7036956771553093,-0.8708493612187447
2017-09-01,601998.XSHG,-0.0015080062,-0.0001054147,-0.2470063697574781,-0.45785819815364653,-0.24406857529574782,-0.8277783431926703,-0.0294667717365405,-0.0045498799240543675,0.36237857989996386,-0.5938317160335307,-0.5606580507341774,-0.07513840658133737
2017-11-01,002142.XSHE,0.0005921079,0.0008702135,0.2151643764396618,0.538825098073637,0.26021875493577407,1.0343456285906356,-0.11014354586080131,-1.7925438938444822,-1.4855034983772313,1.7152327519887047,-0.36779053292052716,2.512553725501334
2017-11-01,600000.XSHG,-0.0009814297,-3.78077e-05,-0.26049220716385324,-0.796603895022442,-0.23663566356959598,-0.6494799728944188,-0.3502141451009385,0.06624088273051924,1.5713506102482337,-1.7713278659096845,-0.9963957761650184,0.3063808169443346
2017-11-01,600015.XSHG,-0.0004228289,-0.000287165,-1.0532890715105914,-1.0857053007533541,-1.0404783639677562,-1.446119884572964,-0.889074789703147,-0.8458407943316292,-1.551597641266431,-0.8275254694882562,-1.0035390175655239,-0.8093259036461881
2017-11-01,600016.XSHG,-0.00042965,-0.0001502849,-0.5884345282473747,-0.6858597374603593,-0.5755533377479952,-0.7722637722838802,-0.7313155723615047,0.006289313217543529,-0.5849708015118915,-0.6651144018204479,-0.7392390857468168,-0.6324273772246247
2017-11-01,600036.XSHG,0.000927658,0.000892731,-0.050878577395478256,-0.17569778928601065,-0.03259244853913027,0.6843827046436106,-0.31426782570475204,0.08355154809940364,0.32933150845536396,-1.2036664112601867,0.40367953833407516,-0.33916110433586244
2017-11-01,600919.XSHG,-0.0008572463,-9.00584e-05,-0.5249951521876814,-0.36983410238557846,-0.5637260543557614,-0.6095606902493143,-0.525159321527484,-1.1892698691058017,-0.09477257508366438,0.08975842234951781,-0.89639039655794,-0.44957163513908305
2017-11-01,601009.XSHG,0.000795745,0.0004178561,0.20427611489811423,0.7923175378829974,0.021794033278552116,-0.4553535488360089,-0.7218420720566894,-1.6085253939913062,1.119707300505372,1.9915997521063293,0.6751227115532876,0.4292240550058153
2017-11-01,601166.XSHG,-0.0005160175,0.0005399714,-0.03506119523961105,0.019424707833273713,-0.09747236956240435,-0.10620530412663941,-0.1983461384668029,0.12153713803041742,1.5080103899794177,0.004302836786831471,-0.5320850851321557,-1.042642203748346
2017-11-01,601169.XSHG,-0.0006077247,-0.0002726545,-0.5278309114699121,-0.5106409414888017,-0.6145669440553936,-1.1769265879020399,-0.9951797993135133,-0.9184561294869248,0.8415611158466589,-0.5130943697162725,-0.4035067399230555,-0.5292138697942379
2017-11-01,601288.XSHG,0.000407725,0.0001788195,0.1441560197900833,0.5047906223231857,0.12788858492772442,-0.28741324313080224,-0.4389375243458765,1.3103544030381291,-1.5763829448498816,2.0952373771504385,0.19652553771941278,-0.29029146705083697
2017-11-01,601328.XSHG,6.73573e-05,0.0002047792,-0.3757011711831968,-0.38093980821636675,-0.4523622961080255,-1.8597441718053305,-1.0000745916540377,0.4557163022628078,-0.5601854979284419,-0.13024425537569664,0.8965631949689595,-0.431939178750638
2017-11-01,601398.XSHG,-1.7333e-06,6.47191e-05,0.36541814703081593,0.34453515001884744,0.29724953730054166,-0.3738856250704895,-0.44158059179666387,1.5194503823087762,0.8140218896428256,0.14975915263821232,1.3180144375987886,-0.42785261610573777
2017-11-01,601818.XSHG,7.5524e-05,0.0002392111,-0.6820144643361054,-0.9176634564895014,-0.6572235745692727,-0.9549846870151171,-0.3072326905880208,-0.34408027033720084,0.026400020213201276,-1.1000287862160774,-1.4035605359938352,-0.6906143004156876
2017-11-01,601939.XSHG,0.0006685603,0.000314729,0.32743826458480807,0.44556364904876494,0.24991258334333877,-0.21094977753945016,-0.5945052233456359,1.363229256392108,0.3789021156222643,0.3979439915596321,1.5537414038154727,-0.5962939144107345
2017-11-01,601988.XSHG,-7.63896e-05,0.0001281982,-0.11542621490825426,-0.22832035527896616,-0.18634321411832264,-1.3049476109621418,-1.1589416094761922,1.23559215483265,0.21642068101964948,-0.41164768042967514,1.0822874713821045,-0.46674691072417435
2017-11-01,601998.XSHG,0.0007590455,0.0002463461,-0.4144419245430366,-0.6427581582871911,-0.4403867632818152,-1.432968634022244,-0.8073353700092643,-0.025065031804167495,0.36237857989996386,-0.5938317160335307,-0.5606580507341774,0.15638675090216403
2018-05-02,600926.XSHG,-6.89866e-05,0.0002157634,-0.21869020707513065,0.06547021461670055,-0.3438306910831342,-1.9373749563614941,-1.0187596937805035,-1.927393375695383,-0.7915149980406392,1.2152266662495814,1.0965739541831165,1.832410953919407
2018-05-02,002142.XSHE,-7.47516e-05,0.0011455332,0.6381249038040747,0.6835357130364713,0.7302667382520288,0.964515979648761,0.9558133838929584,-1.6775577946602935,-1.5873986353314147,1.317046087345548,0.5822605733467145,3.912194732386249
2018-05-02,600000.XSHG,-0.0005538145,0.0003319684,-0.241891818211953,-1.087308754731666,-0.1592249075533953,-0.721171745808076,0.1165371171366227,0.0776322901359228,1.2463877410430042,-2.8776635133042325,-0.5320850851321557,0.9971204684452436
2018-05-02,600015.XSHG,-0.000811845,-0.0002358074,-0.9344977571436114,-1.0304035719846785,-0.9441179005289122,-1.5103631615994877,-0.9169594523416927,-0.8062612648326398,-1.1274935577274028,-1.2266212361054838,-0.2820716361144608,-0.671713991284113
2018-05-02,600016.XSHG,-0.000730036,-3.48507e-05,0.0597548136484383,-0.8028298905255113,0.26779058020714536,-0.06931197293568234,1.3343259295958056,0.05602951951485499,-0.7860071527998727,-1.999221548769836,-0.6535201889407505,2.535989109874549
2018-05-02,600036.XSHG,5.64939e-05,0.0008307481,0.5509845252768308,0.27289754601245636,0.6353976720524566,0.7836571888893072,2.6504377543224957,0.096975980168591,-0.3756726823627611,-1.3789049077821396,1.9394764394427744,0.1409219042595486
2018-05-02,600919.XSHG,-0.0011713816,0.0001055884,-0.2772374805134394,-0.3158550428684999,-0.3117754939851388,-1.22289777345544,0.3242918518161651,-1.1551262157268467,0.018138252352051056,-0.14569898893490607,-0.10349060110182137,0.3441211114567224
2018-05-02,601009.XSHG,-0.0012547199,0.0001148261,0.10184863185812934,0.6581870259816421,0.020084692350534644,0.2196663909354393,0.5205200429090735,-1.578497114425123,-0.09201865246328064,1.701596222377638,0.11794988231385185,-0.17627634864069341
2018-05-02,601166.XSHG,-0.0001795513,0.0005804709,0.3243438029470605,-0.03833368922416311,0.41671923026433316,0.19638984128814746,1.921827444209201,0.12623175078654672,0.3403471989368979,-0.5631949795073332,-0.41064998132356095,0.6594553462395241
2018-05-02,601169.XSHG,-0.0012901589,-0.0004124513,-0.1393379951379083,-0.41014952666983506,-0.11615730693906072,-0.8394166180163157,2.047659129223906,-0.8677795946379613,0.5551531633267948,-1.1228108816863005,-0.2534986705124378,-0.49467249366304356
2018-05-02,601229.XSHG,0.0014183444,0.000529705,0.5802159090665411,0.20417009567305738,0.5430253889963786,-1.1913580486833604,0.24096899991372428,-1.1331100446559712,1.2105867469780214,0.05884895523109897,1.1180036783846328,3.757571076297642
2018-05-02,601288.XSHG,3.18697e-05,-8.9938e-06,0.6742142508318221,0.8795337565570813,0.7057965807644945,0.11468915202615515,2.0000086569249165,1.3441513649266696,-1.1274935577274028,1.9043259625955005,0.6965524357548039,-0.21273425867788862
2018-05-02,601328.XSHG,-0.0003558586,-1.34694e-05,-0.3275555527343685,-0.7380019819152972,-0.28125535370604277,-1.1174550035532107,0.4610961801772485,0.49225405033583514,-0.8218081468648564,-1.848356076172732,0.8822767121679487,-0.34089658523081284
2018-05-02,601398.XSHG,-0.0004516567,3.86094e-05,0.6482011960120545,0.5657546980976529,0.5851282714857391,-0.3506090754231982,0.7207068145233774,1.5449550227284152,1.2133406695984041,0.1315771131567907,1.6966062318255848,-0.41916840432499264
2018-05-02,601818.XSHG,-0.0003507203,0.0001534998,-0.007116494198369207,-0.6546115217297277,0.09839698116321749,-1.171922129727872,1.0920517707042148,-0.31152188849812545,-0.8410856052075395,-1.5332522409399354,0.5179714007421645,2.1979432335385085
2018-05-02,601939.XSHG,-0.0002628333,0.0001408648,0.8241948057605304,0.7518483089854897,0.8142633744327773,0.12656019234627397,2.0509704893558722,1.3987939544739336,0.5276139371229623,0.16521388619742175,1.9524771387916946,-0.45226595796444596
2018-05-02,601988.XSHG,-0.0001826503,0.0001155994,0.38856450837486217,0.02822310494792718,0.42654743650710125,-0.8161400683690244,2.1174987247344603,1.273023507290293,0.1448186928896832,-0.6576961297120266,1.0179982987775544,-0.3595514669869049
2018-05-02,601997.XSHG,-0.0013291773,-0.0001883292,-0.13449955970434663,0.8252436175321356,-0.2790274338224912,0.6986977826766946,-0.7669217247623166,-2.5202919965054145,0.210912835778882,2.7597909201964375,-0.8606741895554115,-0.46301054575929784
2018-05-02,601998.XSHG,-0.0004776591,-0.0001060611,0.0608924486614652,-0.9606068854570717,0.24505619883419127,-1.107096938960166,1.3128382126667395,-0.009273388685443681,-0.2903010811308791,-1.933484385024752,-0.7963850169508615,3.2499497387156193
2018-09-03,002142.XSHE,0.0012906863,0.0021121963,0.19869113497243723,0.5206249623928557,0.21503064429693391,0.7550270328231395,-0.2940745495545452,-1.6702815963259108,-1.5873986353314147,1.317046087345548,0.5822605733467145,2.2882590325035292
2018-09-03,600000.XSHG,0.0014737911,0.0009465759,-0.221563022363842,-1.1341335645762398,-0.13538939442148518,-0.804501793545379,-0.36421517780436896,0.0708557675086716,1.2463877410430042,-2.8776635133042325,-0.5320850851321557,1.7102809046875664
2018-09-03,600015.XSHG,0.0007301062,5.99413e-05,-0.6377966558343283,-0.8170991991364597,-0.5962358592437775,-0.9557993662527724,0.264642214529888,-0.7971661936604647,-1.1274935577274028,-1.2266212361054838,-0.2820716361144608,-0.34006681550960133
2018-09-03,600016.XSHG,0.0010692536,0.0003115698,-0.6275098986107798,-1.0162433635016477,-0.5380272949167879,-0.25750287683403283,-0.4090690559555438,0.0657945009812727,-0.7860071527998727,-1.999221548769836,-0.6535201889407505,-0.35304296795669543
2018-09-03,600036.XSHG,0.0007224699,0.0011346352,0.13179458235032265,-0.019129481482726918,0.14389746397112557,0.5338998111738715,-0.43405477331492315,0.14176853539602494,-0.3756726823627611,-1.3789049077821396,1.9394764394427744,0.4960496538994116
2018-09-03,600919.XSHG,0.0007258215,0.0007299124,-0.20709312621114256,-0.30319889216845014,-0.2295312385656958,-1.0372672900182918,-0.11917452803889024,-1.1274440303307218,0.018138252352051056,-0.14569898893490607,-0.10349060110182137,1.065285302594582
2018-09-03,601009.XSHG,-0.0005338656,0.0009205849,0.09535058051830525,0.6496221188023159,0.012465727154590905,0.40587878811377,-0.1399457870484947,-1.5664536011906978,-0.09201865246328064,1.701596222377638,0.11794988231385185,0.24044721152534992
2018-09-03,601166.XSHG,0.0013430459,0.0011259557,0.00730812203247513,-0.3442958950602263,0.04499489439198186,-0.3506090754231982,-0.6372518723219233,0.14573753967491362,0.3403471989368979,-0.5631949795073332,-0.41064998132356095,1.5267780241915299
2018-09-03,601169.XSHG,0.0013163478,0.0001164157,-0.4577389370523907,-0.568657880737967,-0.48948241133379133,-0.7346721446035049,-0.20767815338416143,-0.8296065043802502,0.5551531633267948,-1.1228108816863005,-0.2534986705124378,-0.6110593681268747
2018-09-03,601229.XSHG,0.0004140814,0.0003013842,0.5095425627591087,0.25783874636966825,0.46016089045091424,-0.8161400683690244,0.038265594599126235,-1.0896453804035324,1.2105867469780214,0.05884895523109897,1.1180036783846328,3.0468784128934385
2018-09-03,601288.XSHG,0.0014166353,0.0002196357,0.2998114032208159,0.6150356093204501,0.26680924194058986,-0.2342263271867415,-0.4418816245359335,1.3571487562300562,-1.1274935577274028,1.9043259625955005,0.6965524357548039,-0.05574582258457112
2018-09-03,601328.XSHG,0.0010660923,0.0002115323,-0.264765804424452,-0.7567475251718911,-0.2076343738126657,-0.9907141907237091,-0.2672826357595482,0.49829649716142743,-0.8218081468648564,-1.848356076172732,0.8822767121679487,0.6942272092203053
2018-09-03,601398.XSHG,0.0008281189,0.0005345927,0.5851177087743175,0.5133997007182352,0.5111628826994923,-0.25750287683403283,-0.24711344222848297,1.5449550227284152,1.2133406695984041,0.1315771131567907,1.6966062318255848,0.013961243173542819
2018-09-03,601818.XSHG,0.0018688464,0.0008874816,-0.36237689955983227,-0.7841050416066246,-0.318145844123098,-1.1769265879020399,-0.36451621054363864,-0.2829557845280774,-0.8410856052075395,-1.5332522409399354,0.5179714007421645,1.1441267314602404
2018-09-03,601939.XSHG,0.0008628409,0.0004339313,0.5609225572773611,0.5406797834795003,0.5055766630862613,-0.001460830713828131,-0.3801699129856594,1.3968771412561982,0.5276139371229623,0.16521388619742175,1.9524771387916946,0.26590654127273766
2018-09-03,601988.XSHG,0.0007818778,0.0003344333,0.22072370850545356,0.04982408934098878,0.22975409866021967,-0.013099105537474058,0.32545082786235324,1.2797324120658282,0.1448186928896832,-0.6576961297120266,1.0179982987775544,-0.5521390368077433
2018-09-03,601997.XSHG,-8.55643e-05,0.0005751391,-0.135436881484934,0.7615205928394322,-0.28012644361022987,0.26621949023002195,-0.462652883545538,-2.4870691651735397,0.210912835778882,2.7597909201964375,-0.8606741895554115,-0.37458517832539034
2018-11-01,002142.XSHE,0.0014911173,0.0012012464,0.19566102179765704,0.6016572219781395,0.21147783659950412,1.0692604530615717,0.0033457968438491584,-1.6612285378172027,-1.5873986353314147,1.317046087345548,0.5822605733467145,1.6463414151345332
2018-11-01,600000.XSHG,0.0005594116,-7.0195e-06,-0.45130005969929626,-1.1504599658700785,-0.40475607069730524,-0.8161400683690244,-0.2766146506769067,0.07043188857914907,1.2463877410430042,-2.8776635133042325,-0.5320850851321557,0.026583269965092297
2018-11-01,600015.XSHG,-0.0003218558,-0.0004811165,-0.7590305597876349,-1.0515208540787913,-0.7383826116290295,-1.7006489549660946,-0.90848237040386,-0.7794139331943982,-1.1274935577274028,-1.2266212361054838,-0.2820716361144608,0.7115177699982557
2018-11-01,600016.XSHG,-0.0001516615,-5.13863e-05,-0.7462584539103015,-1.1631900575109237,-0.6772599760054772,-0.862693167663607,-0.6854171106050642,0.04987210162808928,-0.7860071527998727,-1.999221548769836,-0.6535201889407505,-0.28682211022107
2018-11-01,600036.XSHG,0.0010875171,0.0005746677,0.11436397496322821,-0.01497374165159654,0.12346007680975733,0.5106232615265808,-0.2817322072444904,0.1373551334010658,-0.3756726823627611,-1.3789049077821396,1.9394764394427744,0.24940278776156757
2018-11-01,600919.XSHG,0.0009496478,-5.49694e-05,-0.2070274745884362,-0.3703542186570317,-0.2294542620380726,-1.2583945116675592,-0.48191897885879437,-1.0789108515163546,0.018138252352051056,-0.14569898893490607,-0.10349060110182137,1.601083357608331
2018-11-01,601009.XSHG,0.0012454081,0.0003840165,-0.09195158730420634,0.40963442080345963,-0.20714606461730395,-0.5019066481305916,-0.8380407094147665,-1.5468968003191133,-0.09201865246328064,1.701596222377638,0.11794988231385185,0.5156555945068183
2018-11-01,601166.XSHG,0.0015469863,0.0002235555,0.43650283216676317,-0.2444560693150779,0.5482256920244346,-0.18767322789215882,-0.1781769449357377,0.14267302750298613,0.3403471989368979,-0.5631949795073332,-0.41064998132356095,3.912194732386249
2018-11-01,601169.XSHG,0.000156954,-0.0004104846,-0.6820168566231203,-0.8135320258230317,-0.7524482720304719,-1.6191810312005748,-0.9981901267062097,-0.8107674823326164,0.5551531633267948,-1.1228108816863005,-0.2534986705124378,-0.5248229672504984
2018-11-01,601229.XSHG,0.0001047345,-0.0002507591,0.3717826381688532,0.19181245112555712,0.29863737886883956,-0.9441610914291265,-0.3970277463847587,-1.0691227138885189,1.2105867469780214,0.05884895523109897,1.1180036783846328,2.625350638290623
2018-11-01,601288.XSHG,-0.0004100306,-0.0001738845,0.12604182964035365,0.5380957262072574,0.06306441691749784,-0.5600980222488197,-0.42050830004778983,1.3922477479529087,-1.1274935577274028,1.9043259625955005,0.6965524357548039,-1.0027334587967252
2018-11-01,601328.XSHG,0.0003774494,-0.0002278287,-0.5326058384226293,-0.9761568357758472,-0.5216768136755285,-1.7588403290843226,-0.9590558706011578,0.5056856946785339,-0.8218081468648564,-1.848356076172732,0.8822767121679487,0.271857146918181
2018-11-01,601398.XSHG,0.0001828483,-0.0001079517,0.46566533382668496,0.44655794242569047,0.3711049730733933,-0.47863009848330024,-0.44609608288570834,1.5449550227284152,1.2133406695984041,0.1315771131567907,1.6966062318255848,-0.4020955191533915
2018-11-01,601818.XSHG,0.0001095223,-3.46021e-05,-0.4273769057544171,-0.7356587947720922,-0.39435835138624875,-0.9790759159000637,-0.1351292632201806,-0.266175488666225,-0.8410856052075395,-1.5332522409399354,0.5179714007421645,0.24510877291085983
2018-11-01,601939.XSHG,9.76714e-05,-0.0001438337,0.3709565959473048,0.4160620821822528,0.28284157342677035,-0.47863009848330024,-0.60744963113423,1.4207685377945276,0.5276139371229623,0.16521388619742175,1.9524771387916946,-0.3832975986579426
2018-11-01,601988.XSHG,0.0002226062,-2.91244e-05,-0.021599588118364883,-0.32209740587609414,-0.05436996663120746,-1.3049476109621418,-1.1520178564729906,1.3104765815511035,0.1448186928896832,-0.6576961297120266,1.0179982987775544,0.490170907100264
2018-11-01,601997.XSHG,0.0009484862,-3.61731e-05,0.21648264763090638,1.1007989679794248,0.13249920427809309,1.4998766215364612,0.5503222840967668,-2.4568196937835287,0.210912835778882,2.7597909201964375,-0.8606741895554115,-0.18803024485326236
2018-11-01,601998.XSHG,0.0003387696,-0.0002009599,-0.8020514846603766,-1.2682246132238257,-0.7667455629856683,-1.5377131074350552,-0.9054720430111637,0.03271486146147905,-0.2903010811308791,-1.933484385024752,-0.7963850169508615,-0.18371962053140364
2019-05-06,002142.XSHE,0.0008799711,0.0016990516,0.5781630465758507,0.4777384312661016,0.645256313745555,0.1032836426989821,1.1418516167615897,-1.5942990925776908,-1.5350741055441306,0.6061283436219222,1.496595472611428,3.828655448458855
2019-05-06,600000.XSHG,-4.82754e-05,-7.25657e-05,0.03681722630444723,-0.7939699449354085,0.10865757519242153,-0.6299276711906937,0.5334644506976676,0.14364695293589366,1.0921680743015396,-2.8776635133042325,0.6465497459512647,1.3494825447396916
2019-05-06,600015.XSHG,-0.0001618682,-0.0002860216,-0.9934918016142635,-1.2788192859716765,-1.0058878212779827,-1.9373749563614941,-1.180013901225066,-0.7122681875548645,-1.0228444981528366,-2.0457221147435742,0.30367415872699666,-0.35989311198900686
2019-05-06,600016.XSHG,-3.83002e-05,4.75365e-05,0.06420303036661974,-0.7894777026741454,0.2612902854021641,-0.3273325257759068,2.6504377543224957,0.08802081784082227,-0.33160992043662824,-2.1784328209184785,-0.724952602945806,1.2732905104798398
2019-05-06,600036.XSHG,0.0006673709,0.0006429898,0.5071659935524929,0.17892359469330632,0.6016136905956375,0.6851973838812649,2.398964335951564,0.18050352904316155,-0.5932325693730417,-1.4803152329897742,1.9524771387916946,0.406567369562581
2019-05-06,600919.XSHG,-0.0006009866,-2.93188e-05,0.2559484097950522,-0.3619871336131174,0.33725564367418803,-1.107096938960166,0.6779601655470898,-1.0452254697210368,0.05118532379665096,-0.5438856535780622,-0.15349329090535935,3.912194732386249
2019-05-06,601009.XSHG,-0.0002979982,0.0004098157,0.5093555717996804,0.4700026979980589,0.5305641110054142,0.2196663909354393,0.6343104183529936,-1.4667115398133959,0.07046278213933416,0.9279504424431028,0.16080933071688566,3.019001177823403
2019-05-06,601166.XSHG,-0.0006825218,-0.0001124467,0.568874140456712,-0.2551952960859536,0.7439662193986427,0.2080281161117939,2.5407507561475597,0.16611302138525955,0.5441374728452618,-1.4790879453247774,-0.4035067399230555,2.4056843019549423
2019-05-06,601169.XSHG,-0.0013642779,-0.0003873997,0.0916817528321797,-0.5600145681132985,0.17449483381413475,-0.8394166180163157,2.283668796811296,-0.7700353700900072,1.012304318310423,-1.681117677022606,-0.4963688781296273,1.132737697962095
