rebalance_date,quarter_key,code,active_quarter_key,effective_data_flag,rebalance_stock_pool_flag,liquidity_top_80_flag,market_cap_top_80_flag,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,income__operating_revenue,income__interest_income,income__interest_expense,income__commission_income,income__commission_expense,income__investment_income,income__operating_profit,income__total_profit,income__income_tax_expense,income__net_profit,income__np_parent_company_owners,income__minority_profit,cash_flow__cash_and_equivalents_at_end,cash_flow__cash_equivalent_increase,cash_flow__cash_equivalents_at_beginning,cash_flow__invest_cash_paid,cash_flow__net_invest_cash_flow,cash_flow__net_operate_cash_flow,cash_flow__staff_behalf_paid,cash_flow__subtotal_invest_cash_inflow,cash_flow__subtotal_invest_cash_outflow,cash_flow__subtotal_operate_cash_inflow,cash_flow__subtotal_operate_cash_outflow,cash_flow__net_finance_cash_flow,cash_flow__interest_and_commission_cashin,cash_flow__invest_withdrawal_cash,cash_flow__subtotal_finance_cash_outflow,cash_flow__fix_intan_other_asset_acqui_cash,cash_flow__net_loan_and_advance_increase,cash_flow__tax_payments,cash_flow__invest_proceeds,cash_flow__exchange_rate_change_effect,indicator__eps,indicator__adjusted_profit,indicator__operating_profit,indicator__value_change_profit,indicator__roe,indicator__inc_return,indicator__roa,indicator__net_profit_margin,indicator__expense_to_total_revenue,indicator__operation_profit_to_total_revenue,indicator__net_profit_to_total_revenue,indicator__ocf_to_revenue,indicator__inc_total_revenue_annual,indicator__inc_revenue_annual,indicator__inc_operation_profit_annual,indicator__inc_net_profit_annual,indicator__inc_net_profit_to_shareholders_annual,balance__cash_equivalents,balance__deferred_tax_assets,balance__lend_capital,balance__paidin_capital,balance__retained_profit,balance__total_assets,balance__total_liability,balance__total_owner_equities,balance__capital_reserve_fund,balance__equities_parent_company_owners,balance__ordinary_risk_reserve_fund,balance__surplus_reserve_fund,balance__taxs_payable,balance__salaries_payable,bank_indicator__Nonperforming_loan_rate,bank_indicator__Nonperforming_loan_rate__source_year,bank_indicator__capital_adequacy_ratio,bank_indicator__capital_adequacy_ratio__source_year,bank_indicator__core_level_capital_adequacy_ratio,bank_indicator__core_level_capital_adequacy_ratio__source_year,bank_indicator__cost_to_income_ratio,bank_indicator__cost_to_income_ratio__source_year,bank_indicator__deposit_loan_ratio,bank_indicator__deposit_loan_ratio__source_year,bank_indicator__net_interest_margin,bank_indicator__net_interest_margin__source_year,bank_indicator__non_interest_income_ratio,bank_indicator__non_interest_income_ratio__source_year,bank_indicator__non_performing_loan_provision_coverage,bank_indicator__non_performing_loan_provision_coverage__source_year,bank_indicator__total_deposit,bank_indicator__total_deposit__source_year,bank_indicator__total_loan,bank_indicator__total_loan__source_year,bank_indicator__weighted_risky_asset,bank_indicator__weighted_risky_asset__source_year,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2015-04-30,2015q1,600016.XSHG,2015q1,1,1,1,1,6279465996.800000,1194645278.850000,3635.2978,2898.9517,-0.0021511196,2015-08-31,-0.0000862345,2016-10-31,36030000000.0,52237000000.0,29085000000.0,12831000000.0,805000000.0,-54000000.0,17840000000.0,17882000000.0,4315000000.0,13567000000.0,13377000000.0,190000000.0,182300000000.0,50168000000.0,132132000000.0,118657000000.0,-27804000000.0,65227000000.0,4994000000.0,92916000000.0,120720000000.0,296586000000.0,231359000000.0,12628000000.0,54543000000.0,84592000000.0,8761000000.0,2063000000.0,77373000000.0,6070000000.0,8324000000.0,117000000.0,0.3908,13363000000.0,17410000000.0,188000000.0,5.41,5.41,0.34,37.65,50.49,49.51,37.65,181.04,1.34,1.34,72.92,66.73,72.21,563028000000.0,12542000000.0,217542000000.0,34231000000.0,103391000000.0,4016757000000.0,3754979000000.0,261778000000.0,50433000000.0,254079000000.0,49349000000.0,17077000000.0,7598000000.0,8018000000.0,1.17,2014,10.69,2014,8.58,2014,33.27,2014,69.88,2014,2.59,2014,31.9874,2014,182.2,2014,2433810000000.0,2014,1812666000000.0,2014,2862710000000.0,2014,29.0214959766,0.1386067166,-0.0014987510
2015-04-30,2015q1,600036.XSHG,2015q1,1,1,1,1,6692510549.333333,580924422.466667,4595.0559,3758.5937,0.0002768292,2015-08-31,0.0003794055,2016-10-31,50747000000.0,59719000000.0,26330000000.0,16654000000.0,1021000000.0,1712000000.0,22601000000.0,22696000000.0,5393000000.0,17303000000.0,17220000000.0,83000000.0,386024000000.0,-85447000000.0,471471000000.0,639058000000.0,-171771000000.0,28774000000.0,7281000000.0,469158000000.0,640929000000.0,201044000000.0,172270000000.0,57206000000.0,73403000000.0,458665000000.0,12094000000.0,871000000.0,108817000000.0,,10485000000.0,344000000.0,0.6828,17148000000.0,21022000000.0,1579000000.0,5.33,5.31,0.36,34.1,55.46,44.54,34.1,56.7,24.27,24.27,75.27,70.81,70.38,657024000000.0,10423000000.0,174666000000.0,25220000000.0,155718000000.0,4908944000000.0,4576829000000.0,332115000000.0,67523000000.0,331315000000.0,54043000000.0,28690000000.0,15327000000.0,6514000000.0,1.11,2014,12.38,2014,10.44,2014,30.54,2014,70.49,2014,2.64,2014,32.47,2014,233.42,2014,3304438000000.0,2014,2513919000000.0,2014,2893732000000.0,2014,29.2220799633,0.1434764617,0.0337359844
2015-04-30,2015q1,601009.XSHG,2015q1,1,0,1,0,2097682259.200000,539290702.050000,521.0478,521.0478,-0.0003639374,2015-08-31,0.0007454459,2016-10-31,5064037000.0,8964817000.0,4780505000.0,850021000.0,32708000.0,186740000.0,2186284000.0,2205954000.0,415688000.0,1790266000.0,1773447000.0,16819000.0,23262006000.0,1140635000.0,22121371000.0,164137124000.0,-55844045000.0,36136658000.0,876634000.0,108805858000.0,164649903000.0,75736298000.0,39599640000.0,20861199000.0,9299565000.0,108799227000.0,4428343000.0,512779000.0,12719104000.0,668751000.0,6536000.0,-13177000.0,0.5973,1783470000.0,2186284000.0,13626000.0,5.34,5.37,0.29,35.35,56.83,43.17,35.35,713.59,13.54,13.54,19.44,22.56,22.42,113271846000.0,1475679000.0,5604988000.0,2968933000.0,12242546000.0,662295689000.0,627997108000.0,34298581000.0,10354248000.0,33946888000.0,6349228000.0,2025517000.0,1585791000.0,1130774000.0,0.94,2014,12.0,2014,8.59,2014,27.91,2014,47.43,2014,2.59,2014,15.99,2014,325.72,2014,368328882000.0,2014,174685206000.0,2014,379684659000.0,2014,27.2189779533,0.1731097146,0.0368757179
2015-04-30,2015q1,601166.XSHG,2015q1,1,1,1,1,8613526784.000000,757823801.300000,3698.0586,3140.4636,-0.0022227728,2015-08-31,-0.0000398876,2016-10-31,34207000000.0,60840000000.0,33864000000.0,6878000000.0,295000000.0,1060000000.0,19130000000.0,19208000000.0,4308000000.0,14900000000.0,14790000000.0,110000000.0,197767000000.0,-159361000000.0,357128000000.0,307883000000.0,-175695000000.0,-53728000000.0,6298000000.0,134193000000.0,309888000000.0,244022000000.0,297750000000.0,70067000000.0,46792000000.0,114628000000.0,45791000000.0,329000000.0,86526000000.0,7109000000.0,18775000000.0,-5000000.0,0.7763,14686000000.0,19130000000.0,455000000.0,5.57,5.53,0.33,43.56,44.08,55.92,43.56,-157.07,0.47,0.47,78.38,66.26,67.42,507436000000.0,11380000000.0,34348000000.0,19052000000.0,134397000000.0,4513036000000.0,4236675000000.0,276361000000.0,50861000000.0,273016000000.0,43418000000.0,9824000000.0,10987000000.0,7691000000.0,1.1,2014,11.29,2014,8.45,2014,23.78,2014,64.76,2014,2.48,2014,23.49,2014,250.21,2014,2267780000000.0,2014,1593148000000.0,2014,2911125000000.0,2014,29.1379912137,0.1841143626,0.0309878095
2015-04-30,2015q1,601169.XSHG,2015q1,1,1,1,1,3869819904.000000,948521934.388889,1371.7689,1371.7689,-0.0012211993,2015-08-31,0.0003915653,2016-10-31,10625000000.0,19081000000.0,10839000000.0,2133000000.0,103000000.0,200000000.0,6303000000.0,6285000000.0,1286000000.0,4999000000.0,4986000000.0,13000000.0,154293000000.0,-16873000000.0,171166000000.0,90347000000.0,-17530000000.0,-19728000000.0,919000000.0,73217000000.0,90747000000.0,86260000000.0,105988000000.0,20431000000.0,16977000000.0,69437000000.0,6012000000.0,400000000.0,31437000000.0,1801000000.0,3756000000.0,-46000000.0,0.4722,5000000000.0,6303000000.0,326000000.0,5.08,5.1,0.33,47.05,40.68,59.32,47.05,-185.68,17.04,17.04,69.48,64.39,64.5,271611000000.0,4234000000.0,81047000000.0,10560000000.0,37683000000.0,1527860000000.0,1427360000000.0,100500000000.0,26128000000.0,100247000000.0,18138000000.0,8370000000.0,2072000000.0,256000000.0,0.86,2014,11.08,2014,9.16,2014,24.65,2014,71.41,2014,2.4206,2014,15.1662,2014,324.22,2014,922813000000.0,2014,675288000000.0,2014,1048272000000.0,2014,28.0548891794,0.0864941176,0.0188235294
2015-04-30,2015q1,601288.XSHG,2015q1,1,1,1,1,6631444620.800000,3153170101.300000,12861.847,11252.8758,-0.0023440732,2015-08-31,-0.0001888779,2016-10-31,139443000000.0,180140000000.0,70698000000.0,27985000000.0,1007000000.0,1750000000.0,69035000000.0,70200000000.0,15881000000.0,54319000000.0,54116000000.0,203000000.0,1030413000000.0,292172000000.0,738241000000.0,320448000000.0,-137730000000.0,385266000000.0,30050000000.0,185946000000.0,323676000000.0,1147978000000.0,762712000000.0,44382000000.0,166459000000.0,157611000000.0,75073000000.0,3228000000.0,394904000000.0,17338000000.0,28229000000.0,254000000.0,0.1666,53910000000.0,65632000000.0,965000000.0,5.02,5.0,0.33,38.95,50.49,49.51,38.95,276.29,9.89,9.89,98.91,101.14,100.27,3508041000000.0,81820000000.0,372234000000.0,324794000000.0,384009000000.0,16836530000000.0,15711010000000.0,1125520000000.0,98773000000.0,1123672000000.0,156783000000.0,78614000000.0,57911000000.0,38440000000.0,1.54,2014,12.82,2014,9.09,2014,34.56,2014,64.61,2014,2.92,2014,17.4648,2014,286.53,2014,12533397000000.0,2014,8098067000000.0,2014,10852619000000.0,2014,30.4545720465,0.2155002402,0.0125499308
2015-04-30,2015q1,601328.XSHG,2015q1,1,1,1,1,4284495065.600000,1153269783.550000,5138.9807,2263.4665,0.0002160595,2015-08-31,-0.0000699503,2016-10-31,49405000000.0,75094000000.0,40092000000.0,10595000000.0,720000000.0,248000000.0,24472000000.0,24611000000.0,5558000000.0,19053000000.0,18970000000.0,83000000.0,307058000000.0,-6568000000.0,313626000000.0,135032000000.0,-83094000000.0,77025000000.0,9290000000.0,56754000000.0,139848000000.0,505066000000.0,428041000000.0,-709000000.0,78856000000.0,46042000000.0,32220000000.0,4816000000.0,161834000000.0,8107000000.0,10467000000.0,210000000.0,0.2554,18819000000.0,20628000000.0,390000000.0,3.95,3.92,0.3,38.56,50.47,49.53,38.56,155.91,16.98,16.98,41.27,32.86,32.4,1100630000000.0,15492000000.0,281019000000.0,74263000000.0,90513000000.0,6627239000000.0,6134400000000.0,492839000000.0,113443000000.0,489918000000.0,71782000000.0,142813000000.0,11463000000.0,2588000000.0,1.25,2014,14.04,2014,11.3,2014,30.29,2014,74.07,2014,2.36,2014,24.0275,2014,178.88,2014,4029668000000.0,2014,3431735000000.0,2014,4164477000000.0,2014,29.5222093930,0.1880376480,0.0050197348
2015-04-30,2015q1,601998.XSHG,2015q1,1,0,0,1,1937780380.800000,405790127.950000,3705.5563,2526.889,-0.0017009495,2015-08-31,-0.0002803699,2016-10-31,32992000000.0,53193000000.0,29140000000.0,8597000000.0,413000000.0,675000000.0,14645000000.0,14637000000.0,3540000000.0,11097000000.0,10928000000.0,169000000.0,205655000000.0,-22720000000.0,228375000000.0,152446000000.0,-23772000000.0,-31117000000.0,8444000000.0,129947000000.0,153719000000.0,401653000000.0,432770000000.0,30766000000.0,58093000000.0,129926000000.0,16247000000.0,1273000000.0,54337000000.0,4827000000.0,20000000.0,1403000000.0,0.2336,10936000000.0,14645000000.0,729000000.0,4.12,4.12,0.26,33.64,55.61,44.39,33.64,-94.32,2.63,2.63,28.6,29.02,29.91,576825000000.0,9587000000.0,63365000000.0,46787000000.0,106514000000.0,4430215000000.0,4151466000000.0,278749000000.0,49296000000.0,270812000000.0,50447000000.0,19394000000.0,7570000000.0,8912000000.0,1.3,2014,12.33,2014,8.93,2014,30.32,2014,73.08,2014,2.4,2014,24.0,2014,181.26,2014,2849574000000.0,2014,2187908000000.0,2014,2941627000000.0,2014,29.1194692315,0.2559408341,0.0204595053
2015-08-31,2015q2,002142.XSHE,2015q2,1,0,0,0,624185760.000000,86916356.750000,486.3043,429.8434,0.0012176814,2016-04-28,0.0013375200,2017-08-31,4605934000.0,8058443000.0,4190711000.0,1038010000.0,112242000.0,-191678000.0,2261936000.0,2263033000.0,455686000.0,1807347000.0,1800043000.0,7304000.0,-12538810000.0,-12538810000.0,0.0,17146534000.0,-81234097000.0,37693449000.0,578558000.0,-63950840000.0,17283257000.0,22864407000.0,-14829042000.0,31001100000.0,5780561000.0,-67499451000.0,388900000.0,136723000.0,11135425000.0,1020063000.0,3548082000.0,738000.0,0.5539,1799220000.0,2261936000.0,-195839000.0,4.87,4.87,0.29,39.24,50.89,49.11,39.24,818.37,4.64,4.64,3.97,2.68,2.76,90487459000.0,753836000.0,1676750000.0,3249829000.0,15900155000.0,657312585000.0,619208408000.0,38104177000.0,10598201000.0,38015346000.0,5735204000.0,2531957000.0,844519000.0,694721000.0,0.89,2014,12.4,2014,10.07,2014,32.07,2014,64.12,2014,2.51,2014,13.0371,2014,285.17,2014,306531829000.0,2014,210062182000.0,2014,337552562000.0,2014,27.2114255185,0.1256114395,-0.0416154465
2015-08-31,2015q2,600000.XSHG,2015q2,1,1,1,1,2108020521.600000,297898214.550000,2790.5593,2232.4475,0.0014155065,2016-04-28,0.0005677769,2017-08-31,37710000000.0,56954000000.0,28693000000.0,8058000000.0,297000000.0,-42000000.0,16525000000.0,16732000000.0,3915000000.0,12817000000.0,12709000000.0,108000000.0,44376000000.0,44376000000.0,0.0,214596000000.0,-262926000000.0,292082000000.0,3121000000.0,-43544000000.0,219382000000.0,359698000000.0,67616000000.0,15309000000.0,45832000000.0,-60533000000.0,85296000000.0,4786000000.0,92550000000.0,8069000000.0,16909000000.0,-89000000.0,0.6813,12395000000.0,15532000000.0,814000000.0,4.45,4.34,0.29,33.99,56.18,43.82,33.99,774.55,14.3,14.3,12.52,13.33,13.53,653338000000.0,12189000000.0,34862000000.0,18653000000.0,64876000000.0,4603740000000.0,4314744000000.0,288996000000.0,60639000000.0,285696000000.0,75837000000.0,63651000000.0,10316000000.0,6932000000.0,1.06,2014,11.33,2014,8.61,2014,23.12,2014,71.99,2014,2.5,2014,20.29,2014,249.09,2014,2724004000000.0,2014,2028380000000.0,2014,2868897000000.0,2014,29.1578901326,0.0827631928,-0.0011137629
2015-08-31,2015q2,600015.XSHG,2015q2,1,0,0,1,616055025.600000,113450240.150000,1108.0938,807.3277,-0.0000781531,2016-04-28,0.0003437709,2017-08-31,15452000000.0,23164000000.0,11291000000.0,3775000000.0,241000000.0,-36000000.0,6859000000.0,6876000000.0,1720000000.0,5156000000.0,5127000000.0,29000000.0,54113000000.0,54113000000.0,0.0,44783000000.0,34182000000.0,9813000000.0,2944000000.0,79438000000.0,45256000000.0,36900000000.0,27087000000.0,10090000000.0,18669000000.0,71356000000.0,4559000000.0,473000000.0,34296000000.0,2971000000.0,8078000000.0,28000000.0,0.5757,5115000000.0,6841000000.0,14000000.0,4.74,4.73,0.28,33.37,55.61,44.39,33.37,63.51,20.01,20.01,24.1,24.06,23.96,312273000000.0,4638000000.0,27908000000.0,8905000000.0,41829000000.0,1917232000000.0,1805434000000.0,111798000000.0,30543000000.0,111108000000.0,21917000000.0,7914000000.0,3870000000.0,7638000000.0,1.09,2014,11.03,2014,8.49,2014,37.37,2014,68.52,2014,2.69,2014,15.7493,2014,233.13,2014,1303216000000.0,2014,939989000000.0,2014,1201101000000.0,2014,28.2819035951,0.1905254983,-0.0023297955
2015-08-31,2015q2,600016.XSHG,2015q2,1,1,1,1,1744078067.200000,397873815.000000,3126.7944,2532.5866,0.0005853782,2016-04-28,0.0000976162,2017-08-31,40872000000.0,50630000000.0,26788000000.0,14191000000.0,1072000000.0,3123000000.0,17465000000.0,17647000000.0,3942000000.0,13705000000.0,13401000000.0,304000000.0,-42068000000.0,-42068000000.0,0.0,245360000000.0,-101421000000.0,11856000000.0,4457000000.0,145942000000.0,247363000000.0,165009000000.0,153153000000.0,47446000000.0,55225000000.0,139241000000.0,26599000000.0,2003000000.0,70657000000.0,9518000000.0,6695000000.0,51000000.0,0.3673,13323000000.0,14060000000.0,3133000000.0,5.02,4.99,0.33,33.53,57.27,42.73,33.53,29.01,13.44,13.44,-2.1,1.02,0.18,583795000000.0,12803000000.0,243818000000.0,36485000000.0,102743000000.0,4301073000000.0,4012760000000.0,288313000000.0,64756000000.0,280279000000.0,52835000000.0,23460000000.0,5034000000.0,9759000000.0,1.17,2014,10.69,2014,8.58,2014,33.27,2014,69.88,2014,2.59,2014,31.9874,2014,182.2,2014,2433810000000.0,2014,1812666000000.0,2014,2862710000000.0,2014,29.0898856424,0.1090477589,0.0764092777
2015-08-31,2015q2,600036.XSHG,2015q2,1,1,1,1,2272645945.600000,201786280.550000,4299.9837,3517.235,0.0005278140,2016-04-28,0.0012078744,2017-08-31,53388000000.0,58640000000.0,25925000000.0,16586000000.0,1122000000.0,4273000000.0,20537000000.0,20688000000.0,4822000000.0,15866000000.0,15756000000.0,110000000.0,169673000000.0,169673000000.0,0.0,25580000000.0,-116105000000.0,292501000000.0,5282000000.0,-88174000000.0,27931000000.0,407440000000.0,114939000000.0,-3705000000.0,76064000000.0,-106291000000.0,31559000000.0,3351000000.0,36286000000.0,,18063000000.0,-3018000000.0,0.6247,15640000000.0,15610000000.0,4927000000.0,4.75,4.72,0.31,29.72,61.53,38.47,29.72,547.88,5.2,5.2,-9.13,-8.3,-8.5,682543000000.0,16282000000.0,120575000000.0,25220000000.0,154615000000.0,5221221000000.0,4888303000000.0,332918000000.0,67523000000.0,332075000000.0,56027000000.0,28690000000.0,14909000000.0,9417000000.0,1.11,2014,12.38,2014,10.44,2014,30.54,2014,70.49,2014,2.64,2014,32.47,2014,233.42,2014,3304438000000.0,2014,2513919000000.0,2014,2893732000000.0,2014,29.2837523985,0.0989360905,0.0800367124
2015-08-31,2015q2,601009.XSHG,2015q2,1,0,1,0,789230617.600000,213750033.250000,527.4452,465.2318,0.0008680521,2016-04-28,0.0008231438,2017-08-31,5851194000.0,9605552000.0,4868485000.0,1006435000.0,30877000.0,307007000.0,2422628000.0,2427096000.0,616338000.0,1810758000.0,1794091000.0,16667000.0,-6726252000.0,-6726252000.0,0.0,365991181000.0,-41855268000.0,23423252000.0,503488000.0,324242969000.0,366098237000.0,61947431000.0,38524179000.0,11702718000.0,9752237000.0,324188765000.0,7700837000.0,107056000.0,18141591000.0,1471699000.0,53910000.0,3046000.0,0.5329999999999999,1772139000.0,2422628000.0,22424000.0,4.6,4.55,0.26,30.95,58.6,41.4,30.95,400.32,15.54,15.54,10.81,1.14,1.16,114197094000.0,1438755000.0,11037145000.0,3365955000.0,13477888000.0,731301754000.0,686970582000.0,44331172000.0,17879226000.0,43975891000.0,6670646000.0,2582176000.0,1240101000.0,1387583000.0,0.94,2014,12.0,2014,8.59,2014,27.91,2014,47.43,2014,2.59,2014,15.99,2014,325.72,2014,368328882000.0,2014,174685206000.0,2014,379684659000.0,2014,27.3180920077,0.0860487620,0.0524691200
2015-08-31,2015q2,601166.XSHG,2015q2,1,1,1,1,2868159187.200000,335371047.550000,2777.8307,2358.9881,0.0006738082,2016-04-28,0.0005801761,2017-08-31,38051000000.0,62854000000.0,34710000000.0,8687000000.0,348000000.0,1962000000.0,16319000000.0,16374000000.0,3290000000.0,13084000000.0,12954000000.0,130000000.0,184881000000.0,184881000000.0,0.0,1934359000000.0,-546976000000.0,734467000000.0,3587000000.0,1388721000000.0,1935697000000.0,833974000000.0,99507000000.0,-2534000000.0,47852000000.0,1363500000000.0,94458000000.0,1339000000.0,51001000000.0,9143000000.0,25187000000.0,-76000000.0,0.6799,12822000000.0,16319000000.0,1551000000.0,4.62,4.57,0.27,34.39,57.11,42.89,34.39,1930.22,11.24,11.24,-14.69,-12.19,-12.41,534915000000.0,12191000000.0,34822000000.0,19052000000.0,136434000000.0,5125903000000.0,4834473000000.0,291430000000.0,50861000000.0,288023000000.0,71852000000.0,9824000000.0,9330000000.0,9281000000.0,1.1,2014,11.29,2014,8.45,2014,23.78,2014,64.76,2014,2.48,2014,23.49,2014,250.21,2014,2267780000000.0,2014,1593148000000.0,2014,2911125000000.0,2014,29.2653278206,0.0942682190,0.0515623768
2015-08-31,2015q2,601169.XSHG,2015q2,1,1,1,1,1575269756.800000,454717085.700000,1191.1896,1191.1896,0.0014892876,2016-04-28,0.0006807986,2017-08-31,10893000000.0,19691000000.0,11046000000.0,2059000000.0,103000000.0,223000000.0,6470000000.0,6463000000.0,1400000000.0,5063000000.0,5050000000.0,13000000.0,19082000000.0,18925000000.0,157000000.0,96000000000.0,-13482000000.0,-8159000000.0,1030000000.0,83014000000.0,96496000000.0,18498000000.0,26657000000.0,40707000000.0,16442000000.0,77643000000.0,12583000000.0,496000000.0,30793000000.0,2854000000.0,5393000000.0,-141000000.0,0.4782,5055000000.0,6470000000.0,262000000.0,4.96,4.97,0.32,46.48,40.6,59.4,46.48,-74.9,2.52,2.52,2.65,1.28,1.28,278286000000.0,4173000000.0,81376000000.0,10560000000.0,40093000000.0,1624228000000.0,1520725000000.0,103503000000.0,26128000000.0,103259000000.0,18108000000.0,8370000000.0,1545000000.0,302000000.0,0.86,2014,11.08,2014,9.16,2014,24.65,2014,71.41,2014,2.4206,2014,15.1662,2014,324.22,2014,922813000000.0,2014,675288000000.0,2014,1048272000000.0,2014,28.1160537419,0.0945561370,0.0204718627
2015-08-31,2015q2,601288.XSHG,2015q2,1,1,1,1,1719932361.600000,948527751.450000,9711.3441,8792.2533,0.0000351659,2016-04-28,0.0006235417,2017-08-31,134704000000.0,183690000000.0,73639000000.0,22175000000.0,1510000000.0,891000000.0,63769000000.0,64479000000.0,14234000000.0,50245000000.0,50199000000.0,46000000.0,-137730000000.0,-137730000000.0,0.0,526991000000.0,-262291000000.0,135082000000.0,24117000000.0,268857000000.0,531148000000.0,668107000000.0,533025000000.0,-9563000000.0,162570000000.0,236718000000.0,106638000000.0,4157000000.0,235752000000.0,49146000000.0,31527000000.0,-958000000.0,0.1546,50208000000.0,58822000000.0,1485000000.0,4.47,4.47,0.29,37.3,52.66,47.34,37.3,100.28,-3.4,-3.4,-7.63,-7.5,-7.24,3596203000000.0,81183000000.0,375428000000.0,324794000000.0,356323000000.0,17459554000000.0,16337512000000.0,1122042000000.0,98773000000.0,1120329000000.0,261800000000.0,78639000000.0,32246000000.0,40199000000.0,1.54,2014,12.82,2014,9.09,2014,34.56,2014,64.61,2014,2.92,2014,17.4648,2014,286.53,2014,12533397000000.0,2014,8098067000000.0,2014,10852619000000.0,2014,30.4909081219,0.1790369996,0.0066145029
2015-08-31,2015q2,601328.XSHG,2015q2,1,1,1,1,1827215142.400000,524145365.500000,4730.5357,2500.28,-0.0012105848,2016-04-28,0.0002179539,2017-08-31,47317000000.0,77189000000.0,41132000000.0,10377000000.0,866000000.0,721000000.0,23508000000.0,23678000000.0,5225000000.0,18453000000.0,18354000000.0,99000000.0,186731000000.0,186731000000.0,0.0,234058000000.0,-89292000000.0,278922000000.0,4075000000.0,150032000000.0,239324000000.0,492009000000.0,213087000000.0,-2631000000.0,73138000000.0,136581000000.0,21952000000.0,5266000000.0,117532000000.0,8779000000.0,13293000000.0,-268000000.0,0.2471,18248000000.0,22335000000.0,274000000.0,3.75,3.73,0.27,39.0,50.32,49.68,39.0,589.48,-4.23,-4.23,-3.94,-3.15,-3.25,1288547000000.0,15936000000.0,306237000000.0,74263000000.0,51328000000.0,7122155000000.0,6630355000000.0,491800000000.0,113443000000.0,488779000000.0,72408000000.0,177337000000.0,12623000000.0,4311000000.0,1.25,2014,14.04,2014,11.3,2014,30.29,2014,74.07,2014,2.36,2014,24.0275,2014,178.88,2014,4029668000000.0,2014,3431735000000.0,2014,4164477000000.0,2014,29.5942314641,0.0861212672,0.0152376524
2015-08-31,2015q2,601398.XSHG,2015q2,1,1,1,1,1512154569.600000,580927048.350000,14933.4222,11296.7517,-0.0001564782,2016-04-28,0.0008282570,2017-08-31,175078000000.0,220459000000.0,93655000000.0,44602000000.0,4692000000.0,2414000000.0,96960000000.0,97659000000.0,22690000000.0,74969000000.0,74697000000.0,272000000.0,279372000000.0,279371000000.0,1000000.0,566138000000.0,-295373000000.0,565554000000.0,24888000000.0,284787000000.0,580160000000.0,1422119000000.0,856565000000.0,8046000000.0,265172000000.0,283757000000.0,8746000000.0,13754000000.0,314072000000.0,69315000000.0,592000000.0,1144000000.0,0.2096,74318000000.0,96960000000.0,4234000000.0,4.65,4.62,0.34,42.82,44.62,55.38,42.82,323.03,-3.36,-3.36,0.59,0.69,0.5,3895630000000.0,22037000000.0,502982000000.0,356407000000.0,706723000000.0,22417295000000.0,20803658000000.0,1613637000000.0,152193000000.0,1603025000000.0,222520000000.0,151362000000.0,50178000000.0,23486000000.0,1.13,2014,14.53,2014,11.92,2014,26.75,2014,68.4,2014,2.66,2014,25.0982,2014,206.9,2014,15556601000000.0,2014,11026331000000.0,2014,12475939000000.0,2014,30.7408538751,0.1421537829,0.0137881401
2015-08-31,2015q2,601988.XSHG,2015q2,1,1,1,1,2140372492.800000,900347813.050000,11363.3687,8135.5489,-0.0010217154,2016-04-28,0.0003642112,2017-08-31,118121000000.0,155040000000.0,72649000000.0,27881000000.0,2192000000.0,3305000000.0,61760000000.0,62023000000.0,14806000000.0,47217000000.0,44908000000.0,2309000000.0,-84403000000.0,-84403000000.0,0.0,674643000000.0,-357167000000.0,267230000000.0,17064000000.0,327397000000.0,684564000000.0,593097000000.0,325867000000.0,4709000000.0,158879000000.0,301243000000.0,29208000000.0,9859000000.0,106991000000.0,41843000000.0,24907000000.0,825000000.0,0.1525,44474000000.0,61760000000.0,3030000000.0,3.67,3.63,0.29,39.97,47.71,52.29,39.97,226.23,-2.73,-2.73,-0.75,-1.16,-2.03,2901183000000.0,23058000000.0,400323000000.0,294388000000.0,441525000000.0,16298593000000.0,15031444000000.0,1267149000000.0,140225000000.0,1220085000000.0,247660000000.0,96393000000.0,29024000000.0,23607000000.0,1.18,2014,13.87,2014,10.61,2014,28.57,2014,72.97,2014,2.25,2014,29.63,2014,187.6,2014,10885223000000.0,2014,8483275000000.0,2014,9934105000000.0,2014,30.4220999010,0.1444620347,0.0279797834
