rebalance_date,code,y_quarter_avg_daily_return_close,y_year_avg_daily_return_close,improve__snapshot_delta__derived__log_total_assets,improve__season_yoy_delta__derived__log_total_assets,improve__snapshot_delta__indicator__roe,improve__season_yoy_delta__indicator__roe,improve__snapshot_delta__indicator__inc_net_profit_to_shareholders_annual,improve__season_yoy_delta__indicator__inc_net_profit_to_shareholders_annual,improve__annual_delta__bank_indicator__Nonperforming_loan_rate,improve__annual_delta__bank_indicator__non_performing_loan_provision_coverage,improve__annual_delta__bank_indicator__capital_adequacy_ratio,improve__annual_delta__bank_indicator__core_level_capital_adequacy_ratio,improve__annual_delta__bank_indicator__cost_to_income_ratio,improve__annual_delta__bank_indicator__deposit_loan_ratio,improve__annual_delta__bank_indicator__net_interest_margin,improve__annual_delta__bank_indicator__non_interest_income_ratio,improve__snapshot_delta__derived__staff_cash_to_operating_revenue,improve__season_yoy_delta__derived__staff_cash_to_operating_revenue,improve__snapshot_delta__derived__investment_income_to_operating_revenue,improve__season_yoy_delta__derived__investment_income_to_operating_revenue,improve__snapshot_delta__income__minority_profit,improve__season_yoy_delta__income__minority_profit,improve__snapshot_delta__indicator__eps,improve__season_yoy_delta__indicator__eps
2020-11-02,601398.XSHG,0.000355328,7.75974e-05,0.010808760499998016,0.12570618139999823,0.5500000000000003,-0.47000000000000064,48.15,21.41,-0.09000000000000008,23.560000000000002,1.379999999999999,0.21999999999999886,-0.6400000000000006,0.5999999999999943,-0.06000000000000005,2.988900000000001,0.013985209799999995,-0.012557660600000006,-0.00019366719999999726,0.0009977488999999978,5000000.0,188000000.0,0.04369999999999999,0.05719999999999992
2020-11-02,601577.XSHG,0.0002925113,-0.0002657083,0.050612902600001064,0.11015401259999891,0.040000000000000036,-0.5600000000000005,15.42,16.98,-0.07000000000000006,4.580000000000041,1.0099999999999998,-0.3699999999999992,-3.3999999999999986,7.539999999999999,0.1499999999999999,5.279900000000001,0.0016932373999999917,-0.0035941760000000045,-0.06691789980000001,-0.0008940232999999978,36056000.0,-99000000.0,0.010699999999999987,0.007399999999999851
2020-11-02,601658.XSHG,0.0009434779,0.0007798498,0.015181742100001117,0.10148079809999899,0.8599999999999999,-0.8399999999999999,73.95,-10.780000000000001,,,,,,,,,0.0033804362000000032,-0.02034446220000001,-0.0033410000000000037,-0.2124847083,32000000.0,117431000.0,0.06469999999999998,-0.02510000000000001
2020-11-02,601818.XSHG,-0.0002781782,-0.0003845076,-0.018890915300001865,0.09196737429999757,0.8,-0.7199999999999998,79.72,0.17000000000000037,-0.030000000000000027,5.460000000000008,0.46000000000000085,0.049999999999998934,-1.5,-4.27239999999999,0.3400000000000001,-21.367699999999996,0.0039682142,-0.008562667600000004,0.0127776062,-0.1285473808,25000000.0,71088000.0,0.07070000000000001,-0.017199999999999993
2020-11-02,601838.XSHG,0.0018972787,0.0017937254,0.038988513099997846,,0.23999999999999977,,13.28,,-0.1100000000000001,16.870000000000005,1.6099999999999994,-1.0099999999999998,0.75,8.550000000000004,-0.04999999999999982,2.358599999999999,-0.00029091550000000244,,-0.0026432738999999927,,-833000.0,,0.029799999999999993,
2020-11-02,601916.XSHG,-6.98973e-05,-0.0003426006,0.030911244000002114,0.1033314133999994,0.9000000000000001,-1.5700000000000003,100.28,-24.57,,,,,,,,,0.0827926552,0.027510148499999998,-0.0771004205,-0.06515859199999999,13070000.0,365000.0,0.05270000000000001,-0.133
2020-11-02,601939.XSHG,0.000721721,0.0001301418,0.022979931799998354,0.11434364460000168,0.48999999999999977,-0.8300000000000001,49.93,-1.9899999999999984,-0.040000000000000036,19.319999999999993,0.3299999999999983,0.05000000000000071,0.10999999999999943,-2.887999999999991,-0.040000000000000036,1.4324999999999974,0.0300269596,0.026572446400000005,-0.0086240156,-0.05865745280000001,-723000000.0,-1851000.0,0.04569999999999999,-0.06840000000000002
2020-11-02,601988.XSHG,0.0001568767,0.0002107297,0.02255808810000204,0.08629339759999866,-0.2100000000000004,0.16999999999999993,0.7599999999999998,83.66000000000001,-0.04999999999999982,0.8900000000000148,0.6199999999999992,-0.10999999999999943,-0.08999999999999986,3.2107000000000028,-0.06000000000000005,3.210000000000001,0.011979130300000002,-0.0064432565999999886,0.0570534559,-0.0618861597,224000000.0,197000000.0,-0.01200000000000001,0.14749999999999996
2020-11-02,601997.XSHG,5.18884e-05,-0.0004779277,0.007733301500000067,0.08736613800000015,0.2400000000000002,-0.2200000000000002,20.32,48.86000000000001,0.09999999999999987,25.810000000000002,0.6399999999999988,-0.21999999999999886,-0.4299999999999997,6.869999999999997,0.06999999999999984,3.519199999999998,0.017035907400000008,-0.008384215600000008,-0.0694541436,-0.007253046200000002,-24231000.0,72000000.0,0.03419999999999995,0.012199999999999989
2021-05-06,000001.XSHE,-0.0032447427,-0.0016853338,0.0506959806999987,0.12132086479999771,0.29000000000000004,-1.2999999999999998,-14.820000000000007,-46.919999999999995,-0.47,18.28,0.06999999999999851,-0.41999999999999993,-0.5,5.180599999999998,-0.07000000000000028,0.3100000000000023,0.1135200041,0.012185769799999996,0.05870524320000001,-0.1337738462,,-2528000.0,0.07280000000000003,-0.245
2021-05-06,002142.XSHE,-0.0026006248,-0.0006641279,0.11093811070000115,0.11083661469999839,0.9699999999999998,-1.1999999999999997,36.03,-32.629999999999995,0.010000000000000009,-18.490000000000066,-0.7300000000000004,-0.09999999999999964,3.6400000000000006,5.339999999999989,0.029999999999999805,-4.382000000000005,0.18925168889999996,-0.010308996600000009,0.1190233087,-0.078871515,-37181000.0,-2871000.0,0.21750000000000003,-0.12139999999999995
2021-05-06,002958.XSHE,-0.0006595526,-0.0008105404,0.07625453190000187,0.10982495239999679,-0.8500000000000001,-0.6699999999999999,30.860000000000007,19.47,-0.020000000000000018,-31.5,0.0600000000000005,-0.75,-1.4600000000000009,5.386200000000002,-0.08999999999999986,-3.2485999999999997,0.07048966769999998,0.00495205239999999,-0.06899383240000001,0.026089405000000003,7742000.0,418000000.0,-0.01369999999999999,-0.017000000000000015
2021-05-06,002966.XSHE,-0.0004916203,0.0001826441,0.11026011819999937,0.09539478879999663,0.8600000000000003,-0.41999999999999993,105.89,26.75,-0.15000000000000013,67.67000000000002,-0.14999999999999858,-0.040000000000000924,-1.9400000000000013,3.1200000000000045,0.010000000000000231,-4.4451,0.1919672261,-0.013602868800000001,-0.04411738720000001,0.020983400500000002,8184601.0,275000000.0,0.08580000000000002,-0.01100000000000001
2021-05-06,600000.XSHG,-0.0004418806,-0.0006487857,0.0498806376999994,0.1685655873000016,-4.66,-0.8700000000000001,-232.76000000000002,7.58,-0.2999999999999998,17.830000000000013,0.7800000000000011,-0.75,1.2000000000000028,0.041600000000002524,-0.31999999999999984,-3.0,0.0590797086,-0.041556909799999986,0.008590719200000006,-0.07200143910000001,11000000.0,86560000.0,-0.8261000000000001,0.02140000000000003
2021-05-06,600015.XSHG,-0.0006013643,-0.000218631,0.04079450020000053,,0.1299999999999999,,-31.52,,-0.030000000000000027,5.300000000000011,-0.8100000000000005,-0.46000000000000085,-2.66,1.0900000000000034,0.08000000000000007,-9.8113,0.027591239500000003,,0.013938765800000003,,91000000.0,,0.037199999999999955,
2021-05-06,600016.XSHG,-0.00118811,-0.0004571384,0.01939995989999943,0.1291377354000005,1.0700000000000003,-0.5100000000000002,613.1099999999999,39.209999999999994,0.26,-16.120000000000005,-0.13000000000000078,-0.3800000000000008,-0.5499999999999972,6.385099999999994,0.0,-18.83,0.07333847830000001,0.0004622090999999995,-0.020347357600000004,0.022173511000000003,-368000000.0,19000000.0,0.1341,0.010099999999999998
2021-05-06,600036.XSHG,-0.0002190544,-0.0009597697,0.060410815900002746,0.11286740259999917,0.3200000000000003,-0.3700000000000001,32.44,46.98,-0.08999999999999986,10.900000000000034,1.0,0.33999999999999986,1.2099999999999937,-3.343599999999995,-0.09999999999999964,0.4799999999999969,0.06403495799999999,-0.0009740008999999938,0.006569242299999993,0.00016833430000000316,57000000.0,14000000.0,0.20620000000000016,0.005500000000000005
2021-05-06,600919.XSHG,-0.0002320189,0.0005871512,0.10034037180000155,0.16271202149999908,0.5099999999999998,-0.6700000000000004,70.08,-13.310000000000002,-0.05999999999999983,23.609999999999985,1.58,0.6600000000000001,-2.1799999999999997,6.039999999999992,0.20000000000000018,-14.311199999999996,0.0859972062,-0.0033085263999999975,-0.004290897899999993,-0.02049927809999999,-45096000.0,-706000.0,0.0237,-0.01539999999999997
2021-05-06,600926.XSHG,-0.0012462129,-0.0001713811,0.0,,0.0,,0.0,,-0.27,152.83000000000004,0.870000000000001,0.4499999999999993,-2.3599999999999994,1.6799999999999926,0.1299999999999999,-4.760000000000002,0.0,,0.0,,,,0.0,
2021-05-06,601009.XSHG,0.00098315,0.000771024,0.08011908259999956,0.14339887739999924,0.9699999999999998,-0.43000000000000016,53.449999999999996,28.060000000000002,0.020000000000000018,-25.970000000000027,1.7200000000000006,1.1000000000000014,1.0700000000000003,4.3999999999999915,0.3899999999999999,-2.8500000000000014,0.07584583309999998,0.022516797000000005,-0.013683506900000003,0.0024926273000000013,-388000.0,-56000000.0,0.12310000000000004,-0.011800000000000033
2021-05-06,601077.XSHG,2.2873e-05,-6.4371e-05,0.1041969310000006,0.10389875150000094,1.1,-1.33,445.43,-31.1,0.06000000000000005,-65.36000000000001,-0.6000000000000014,-0.4599999999999991,-1.4499999999999993,5.140000000000001,-0.08000000000000007,1.4289000000000005,0.06805982030000002,0.00663450530000001,-0.0009626224000000017,-0.0189964012,34905000.0,-191000000.0,0.10079999999999997,-0.06209999999999999
2021-05-06,601166.XSHG,-0.0013189797,-0.0004007917,0.047933608899999314,0.04968936750000097,0.3599999999999999,-0.27,-4.480000000000004,4.8100000000000005,-0.29000000000000004,19.700000000000017,0.11000000000000121,-0.14000000000000057,-1.870000000000001,6.409100000000009,0.10999999999999988,-3.2012,0.0504861826,-0.021100847899999997,0.0360145472,-0.03009938329999999,-75000000.0,-31790000.0,0.2199000000000001,0.026499999999999968
2021-05-06,601169.XSHG,-0.0003968413,-4.3901e-05,0.055057386800001495,0.04167538809999982,0.7200000000000002,-0.9800000000000004,36.07,-14.229999999999999,0.17000000000000015,-8.740000000000009,-0.7899999999999991,0.1999999999999993,-1.1600000000000001,1.0504999999999995,-0.030000000000000027,-1.721899999999998,0.014367268000000002,-0.0054653656999999745,-0.017614599600000003,-0.03461495099999999,-12000000.0,-8540000.0,0.08709999999999998,-0.06800000000000006
2021-05-06,601229.XSHG,-0.000767264,-0.000639755,0.043010091500001124,0.1799938075000007,0.7599999999999998,0.040000000000000036,28.689999999999998,-8.0,0.06000000000000005,-15.769999999999982,-0.9800000000000004,-0.3200000000000003,-1.0500000000000007,1.3199999999999932,0.040000000000000036,-10.839999999999996,0.0922757666,-0.04535400290000002,-0.02318529409999999,-0.09113832039999997,1524000.0,-9875000.0,0.1149,0.07710000000000006
2021-05-06,601288.XSHG,-0.00024822,6.5481e-06,0.04478948899999935,0.1893968228000027,0.28000000000000025,-0.4200000000000004,3.6400000000000006,5.079999999999998,0.17000000000000015,-29.25,0.46000000000000085,-0.20000000000000107,-1.259999999999998,2.412700000000001,-0.029999999999999805,-5.225999999999999,0.009223578199999999,0.037226518999999986,0.013105265999999997,-0.059776809000000014,107000000.0,4767000.0,0.026800000000000018,0.010700000000000015
2021-05-06,601328.XSHG,-0.0003689028,0.0002384111,0.034383886200000546,0.12397018889999956,0.51,0.18000000000000016,-21.810000000000002,2.740000000000009,0.19999999999999996,-27.900000000000006,0.41999999999999993,-0.3500000000000014,-3.3000000000000007,1.1710000000000065,-0.010000000000000009,-0.302500000000002,0.07999074490000001,0.042940950099999986,-0.0008455440000000036,-0.0681853193,99000000.0,14429650.0,0.07729999999999998,0.034300000000000025
2021-05-06,601398.XSHG,-0.0006643312,-0.0001761279,0.026407959200000164,0.09982615330000044,0.029999999999999805,-0.17999999999999972,-25.97,-26.740000000000002,0.15000000000000013,-18.639999999999986,0.10999999999999943,-0.019999999999999574,-0.9699999999999989,1.2000000000000028,-0.1499999999999999,-2.3000000000000007,0.027448381699999996,0.03845935950000001,0.0004089015999999973,-0.0217807339,75000000.0,-9000000.0,0.016399999999999998,0.045499999999999985
2021-05-06,601577.XSHG,1.14199e-05,-0.0006036692,0.07148474999999976,0.10995928800000243,0.1499999999999999,0.09999999999999987,45.01,2.1799999999999997,-0.010000000000000009,12.699999999999989,0.34999999999999964,-0.5500000000000007,-1.0299999999999976,-0.1599999999999966,-0.020000000000000018,-5.443000000000001,0.09742286859999999,0.0075958798000000105,0.0559248756,0.010277165300000002,-59666000.0,15000000.0,-0.0015000000000000013,0.033499999999999974
2021-05-06,601658.XSHG,0.0011375765,-1.73252e-05,0.0717263119000009,0.014370493199997725,0.020000000000000018,-0.4099999999999997,45.25999999999999,487.4699999999999,0.020000000000000018,18.610000000000014,0.3600000000000012,-0.3000000000000007,1.3100000000000023,1.7800000000000011,-0.10999999999999988,-1.7466999999999988,0.030778099199999992,0.0342733224,0.0071969557,-0.2036079126,90000000.0,-292000000.0,0.008900000000000019,-0.04350000000000004
2021-05-06,601818.XSHG,-0.0004590845,-0.0004212644,0.054127887700001764,0.10948058070000144,-0.20000000000000018,-0.11000000000000032,-9.159999999999997,-23.479999999999997,-0.18000000000000016,1.0900000000000034,0.4299999999999997,-0.17999999999999972,-0.879999999999999,-3.4081000000000046,-0.020000000000000018,-0.9551000000000016,0.0775708065,0.0008230330999999813,-0.0034512671000000023,-0.01743487040000001,4000000.0,75000000.0,-0.0010999999999999899,0.1673
2021-05-06,601838.XSHG,0.0004457902,0.0010616838,0.11046973790000081,0.13095542459999976,-0.2999999999999998,-0.2400000000000002,-16.54,12.630000000000003,-0.05999999999999983,39.55000000000001,-1.459999999999999,-0.870000000000001,-2.6499999999999986,4.3899999999999935,0.029999999999999805,0.10229999999999961,0.19134036170000002,0.0005865994999999791,-0.008484606699999994,-0.08058236379999999,409000.0,46452000.0,0.0615,-0.01479999999999998
2021-05-06,601939.XSHG,-0.0010578759,-0.0003019065,0.03745351350000092,0.08884170079999976,0.5,-0.45999999999999996,7.300000000000001,-10.200000000000003,0.14000000000000012,-14.099999999999994,-0.46000000000000085,-0.26000000000000156,-1.4100000000000001,0.8099999999999881,-0.1299999999999999,-3.8200000000000003,-0.019516660800000002,0.0514214419,-0.0010283896000000022,-0.11491956619999999,-559000000.0,326000.0,0.059599999999999986,-0.03259999999999996
2021-05-06,601988.XSHG,-8.8654e-05,0.0002038415,0.04474184379999713,0.12614817840000114,0.3500000000000001,-0.020000000000000018,21.8,241.75000000000003,0.08999999999999986,-5.02000000000001,0.629999999999999,-0.02000000000000135,-1.2699999999999996,1.602899999999991,-0.039999999999999813,-5.390000000000001,0.04387022439999999,0.024256034799999993,0.0019455197000000021,0.014853962999999998,-60000000.0,-12141000.0,0.031200000000000006,0.01479999999999998
2021-05-06,601997.XSHG,-0.001187715,-0.0006629629,0.037619163799998745,0.07553338459999992,0.10000000000000009,0.0,-13.48,-29.799999999999997,0.08000000000000007,-14.560000000000002,-0.7299999999999986,-0.08999999999999986,-2.460000000000001,3.6799999999999997,0.1200000000000001,-1.3097999999999992,0.09821097729999997,0.024534618000000008,-0.041773183400000004,-0.09788629740000002,33764000.0,58000000.0,0.04260000000000003,0.1381000000000001
2021-05-06,601998.XSHG,-0.0008479575,-5.64198e-05,0.10174762109999946,0.08347762100000011,0.08999999999999986,-0.06000000000000005,-69.32,-58.26,-0.010000000000000009,-3.569999999999993,0.5700000000000003,0.05000000000000071,-1.0500000000000007,-0.31690000000000396,-0.1900000000000004,-9.500000000000004,0.03858148019999999,0.0418805666,-0.0315355862,0.0376046509,85000000.0,-22000000.0,0.0242,0.010999999999999954
2021-09-01,000001.XSHE,0.0018180228,-0.0016901808,0.03239052530000208,0.08479116690000055,-0.76,-0.2799999999999998,-81.62,-74.05,-0.47,18.28,0.06999999999999851,-0.41999999999999993,-0.5,5.180599999999998,-0.07000000000000028,0.3100000000000023,-0.1190117762,0.018040363800000014,0.008769995199999991,0.037931409,,149000000.0,-0.1381,0.004799999999999999
2021-09-01,002142.XSHE,0.0040837421,-0.0007579147,0.06244105729999916,0.06649852740000028,-0.1200000000000001,-0.18000000000000016,-24.259999999999998,-39.35,0.010000000000000009,-18.490000000000066,-0.7300000000000004,-0.09999999999999964,3.6400000000000006,5.339999999999989,0.029999999999999805,-4.382000000000005,-0.20671000899999997,-0.0226642611,0.08285115429999998,-0.009238324400000004,32000000.0,275000000.0,0.008199999999999985,0.006599999999999995
2021-09-01,002966.XSHE,2.41539e-05,0.0005723302,0.01792985490000021,0.08034017039999952,-0.20000000000000018,-0.10999999999999988,-93.75,-67.91,-0.15000000000000013,67.67000000000002,-0.14999999999999858,-0.040000000000000924,-1.9400000000000013,3.1200000000000045,0.010000000000000231,-4.4451,-0.17561280689999997,0.007494662600000007,0.0459973546,0.0048328157,-25638548.0,-221000000.0,-0.011700000000000044,0.008999999999999952
2021-09-01,600000.XSHG,-0.001586766,-0.0008922935,0.006933270699999383,0.07262234599999928,-1.1900000000000002,-0.1499999999999999,-78.06,-74.49,-0.2999999999999998,17.830000000000013,0.7800000000000011,-0.75,1.2000000000000028,0.041600000000002524,-0.31999999999999984,-3.0,-0.056637568200000016,-0.007478927100000005,0.010013009999999989,-0.0265725873,46000000.0,-419000000.0,-0.2574,0.004799999999999999
2021-09-01,600015.XSHG,-3.56599e-05,-0.0002916493,0.01352939729999747,0.057439792599996764,0.08000000000000007,-0.17999999999999972,30.2,-5.9399999999999995,-0.030000000000000027,5.300000000000011,-0.8100000000000005,-0.46000000000000085,-2.66,1.0900000000000034,0.08000000000000007,-9.8113,-0.019910707100000008,0.04586603069999998,0.008273463500000001,-0.0735444117,22000000.0,-3728000.0,0.017600000000000005,0.020500000000000018
2021-09-01,600016.XSHG,-0.0009764748,-0.0004524778,0.0009887898000009443,0.10174762109999946,-0.6300000000000003,0.08999999999999986,-608.2299999999999,-69.32,0.26,-16.120000000000005,-0.13000000000000078,-0.3800000000000008,-0.5499999999999972,6.385099999999994,0.0,-18.83,-0.06345758309999999,0.03858148019999999,0.050080357000000006,-0.0315355862,443000000.0,85000000.0,-0.06709999999999999,0.0242
