code,bank_name,source_type,source_file,field_name_english,field_name_chinese,report_year,report_date,notice_date,value_scope,standard_threshold,mapping_target,source_page,raw_snippet_reference,raw_snippet_text,extraction_method,review_status,review_note,confidence,note
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,tier_1_capital_adequacy_ratio,一级资本充足率,2025,2025-12-31,2026-04-23,Group,>=8.75,tier_1_capital_adequacy_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0035,"[一级资本充足率] 资本监管合规；科学补充资本，保持资本合理充足，支持 本集团战略实施，有效抵 御信用风险、市场风险及操作风险等各类风险；推动资本集约化发展，牢固树立资本 约束理念，优化资源配置。    本集团自2024年起根据国家金融监督管理总局2023年下发的《商业银行资本管理办法》 计算资本充足率。 风险加权资产包括信用风险加权资产、市场风险加权资产和操作风 险加权资产，其中 信用风险加权资产计量采用权重法，市场风险加权资产计量采用标 准法，操作风险加权资产计量采用 标准法。本报告期内，本集团遵守了监管部门规定 的资本要求：核心一级资本充足率、一级资本充足率和资本充足率分别不低于 7.5%、 8.5%和10.5%。    项目 本集团  本银行    2025 年  12月31日   2024 年  12月31日   2025 年  12月31日   2024 年  12月31日           核心一级资本净额 132,821,972  108,689,291  127,099,606  103,797,947  一级资本净额 162,821,972  135,663,638  157,099,606  130,772,294  资本净额 198,935,202  169,489,718  193,151,932  164,552,217  风险加权资产 1,384,817,930  1,227,968,273  1,376,707,949  1,220,846,585           核心一级资本充足率 9.59%  8.85%  9.23%  8.50%  一级资本充足率 11.76%  11.05%  11.41%  10.71%  资本充足率 14.37%  13.80%  14.03%  13.48%         杭州银行股份有限公司",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,core_tier_1_capital_adequacy_ratio,核心一级资本充足率,2025,2025-12-31,2026-04-23,Group,>=7.75,core_tier_1_capital_adequacy_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0040,"[核心一级资本充足率] 生积累和外部补充并重， 科学规划资本来源。 期内实现净利润190.29 亿元，同比增幅 12.05%；外部资本补充取得进展，150 亿元杭银转债完成市场化转股并摘牌，转 股率达 99.96%，进一步优化了资本总量与结构，提高资本质量与风险抵御能力。同时，期内发行 200 亿元永续债，赎回 70 亿元永续债和 100 亿元优先股，净补充其他一级资本 30 亿元。    杭州银行股份有限公司 2025 年年度报告  52 / 102  (二) 资本充足率情况  截至报告期末，公司并表、非并表资本充足率、一级资本充足率和核心一级资本充足率情况 如下表所示：  单位：人民币千元  项目  2025 年 12 月 31 日 2024 年 12 月 31 日  并表 非并表 并表 非并表  核心一级资本净额 132,821,972 127,099,606 108,689,291 103,797,947  一级资本净额 162,821,972 157,099,606 135,663,638 130,772,294  资本净额 198,935,202 193,151,932 169,489,718 164,552,217  风险加权资产合计 1,384,817,930 1,376,707,949 1,227,968,273 1,220,846,585  其中：信用风险加权资产 1,305,561,334 1,300,628,145 1,120,291,669 1,116,553,005        市场风险加权资产 10,343,004 10,343,004 42,324,676 42,324,676        操作风险加权资产 68,913,592 65,736,800 65,351,928 61,968,904  核心一级资本充足率 9.59% 9.23%",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,non_performing_loan_ratio,不良贷款率,2025,2025-12-31,2026-04-23,Bank,<=5,non_performing_loan_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0047,"[不良贷款率] 放贷款及垫款总额占资产总额比例 45.36%，较上年末提高 0.98 个百分点；不良贷款率 0.76%，较上年末持平。    杭州银行股份有限公司 2025 年年度报告  23 / 102  (1) 产品类型划分的贷款结构及贷款质量  公司不断提升金融服务实体经济高质量发展质效，持续推进信贷结构优化转型。期末公司类 贷款总额 7,698.69 亿元，较上年末增加 1,382.19 亿元，增幅 21.88%；个人贷款总额 3,020.07 亿 元，较上年末减少 38.41 亿元，降幅 1.26%；公司类贷款和个人贷款不良贷款率分别为 0.58%和 1.21%，分别较上年末下降 0.17 个百分点、上升 0.44 个百分点。  期内公司类贷款保持良好资产质量，受整体经济形势影响，个人贷款风险有所上升。公司根 据“早暴露、早处置”原则，及时将相关贷款风险分类下调，期末个人贷款不良率有所上升。公 司积极采取措施应对市场变化， 一是强化小微信贷 “五个真” 管理， 新增业务加快向企业端延伸， 基于行业和客群研究严控新客户准入质量，加大存量业务结构调整力度。公司存量个人经营性贷 款担保结构以住宅类抵押为主，押品折扣率整体较低，相关业务整体风险可控。二是强化零售按 揭“四个真”管理，全面加强渠道、客群、押品和员工行为管理，住房按揭贷款业务整体保持良 好资产质量。 三是审慎控制互联网贷款规模， 调整优化客群和产品结构， 加大线下人工风控介入， 报告期末互联网贷款余额较上年末下降 21.54%。  单位：人民币千元  类别  2025 年 12 月 31 日 2024 年 12 月 31 日  账面余额 不良贷款  总额  不良  贷款率 账面余额 不良贷款  总额  不良  贷款率  公司贷款 769,868,944 4,456,074 0.58% 631,6",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,provision_coverage_ratio,拨备覆盖率,2025,2025-12-31,2026-04-23,Bank,>=130,provision_coverage_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0053,"[拨备覆盖率] 贷款和垫款总额 10,718.76 亿元，较上年末增长 1,343.78 亿元，增幅 14.33%；负债总额 21,996.17 亿元， 较上年末增长11.30%； 存款总额14,405.79 亿元， 较上年末增长1,680.27 亿元， 增幅13.20%。 报告期末，杭银理财存续理财产品规模超 6,000 亿元，较上年末增长 39%。  资产质量保持稳定。截至报告期末，公司不良贷款率 0.76%，与上年末持平；逾期贷款与不 良贷款比例、 逾期90 天以上贷款与不良贷款比例分别为 55.87%和 45.44%； 拨备覆盖率502.24%。    (二) 利润表分析  2025 年，公司资产规模保持稳健增长。期内公司资产配置效率显著提升，有力带动利息净收 入和中间业务收入实现较快增长，夯实了盈利基础。报告期，公司实现营业收入387.99 亿元，同 比增加 4.17 亿元，增幅 1.09%；实现净利润 190.29 亿元，同比增加 20.47 亿元，增幅 12.05%。  下表列示了所示期间公司主要损益项目变化：  单位：人民币千元  项目 2025 年度 2024 年度 变化（%）  营业收入 38,798,611 38,381,172 1.09  其中：利息净收入 27,591,627 24,457,062 12.82  非利息净收入 11,206,984 13,924,110 -19.51  税金及附加 -418,365 -384,588 8.78  业务及管理费 -11,650,019 -11,286,131 3.22  信用减值损失 -5,511,412 -7,446,335 -25.98  其他资产减值损失 -2,024 - /  其他业务支出 -7,442 -4,880 52.50  营业外收支净额 -20,607 -33,142",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,provision_to_loan_ratio,拨贷比,2025,2025-12-31,2026-04-23,Bank,>=1.8,provision_to_loan_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0055,"[拨贷比] 497,846,537 8.58 335,824,577  现金净流出量 242,309,621 203,680,959 18.97 219,450,537  流动性覆盖率（%） 223.09 244.42  下降 21.33 个百分点 153.03  流动性比例（%） 99.85 101.43  下降 1.58 个百分点 66.09  资产质量指标（%）      不良贷款率 0.76 0.76 与上年末持平 0.76  拨备覆盖率  502.24   541.45  下降 39.21 个百分点 561.42  拨贷比  3.81   4.11  下降 0.30 个百分点 4.25  资本充足率指标（%）      资本充足率 14.37 13.80 上升 0.57 个百分点 12.51  一级资本充足率 11.76 11.05 上升 0.71 个百分点 9.64  核心一级资本充足率 9.59 8.85 上升 0.74 个百分点 8.16  其他监管财务指标（%）      存贷比 72.53  72.28  上升 0.25 个百分点 75.67  拆入资金比 1.80  1.71  上升 0.09 个百分点 2.78  拆出资金比 2.62  1.73  上升 0.89 个百分点 2.73  单一最大客户贷款集中度 5.65 3.47 上升 2.18 个百分点 3.64  最大十家客户贷款集中度 25.29 23.49 上升 1.80 个百分点 23.94  注：1.流动性风险指标依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。  2.资本充足率指标自 2024 年起依据金融监管总局 2023 年发布的《商业银行资本管理办法》 计算。  3.同业拆借资金比例依据中国人民银行 2007 年发布的《同业拆借管理办法",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,liquidity_ratio,流动性比例（本外币）,2025,2025-12-31,2026-04-23,Bank,>=25,liquidity_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0056,"[流动性比例] (四) 补充监管指标  单位：人民币千元   2025 年  12 月 31 日  2024 年  12 月 31 日  本期末比上年末  增减（%/百分点）  2023 年  12月31日  流动性风险指标      合格优质流动性资产 540,567,228 497,846,537 8.58 335,824,577  现金净流出量 242,309,621 203,680,959 18.97 219,450,537  流动性覆盖率（%） 223.09 244.42  下降 21.33 个百分点 153.03  流动性比例（%） 99.85 101.43  下降 1.58 个百分点 66.09  资产质量指标（%）      不良贷款率 0.76 0.76 与上年末持平 0.76  拨备覆盖率  502.24   541.45  下降 39.21 个百分点 561.42  拨贷比  3.81   4.11  下降 0.30 个百分点 4.25  资本充足率指标（%）      资本充足率 14.37 13.80 上升 0.57 个百分点 12.51  一级资本充足率 11.76 11.05 上升 0.71 个百分点 9.64  核心一级资本充足率 9.59 8.85 上升 0.74 个百分点 8.16  其他监管财务指标（%）      存贷比 72.53  72.28  上升 0.25 个百分点 75.67  拆入资金比 1.80  1.71  上升 0.09 个百分点 2.78  拆出资金比 2.62  1.73  上升 0.89 个百分点 2.73  单一最大客户贷款集中度 5.65 3.47 上升 2.18 个百分点 3.64  最大十家客户贷款集中度 25.29 23.49 上升 1.80 个百分点 23.94  注：1.流动性风险",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,liquidity_matching_ratio,流动性匹配率,2025,2025-12-31,2026-04-23,Bank,>=100,liquidity_matching_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0006,"[资本充足率] 务指标（%）      存贷比 72.53  72.28  上升 0.25 个百分点 75.67  拆入资金比 1.80  1.71  上升 0.09 个百分点 2.78  拆出资金比 2.62  1.73  上升 0.89 个百分点 2.73  单一最大客户贷款集中度 5.65 3.47 上升 2.18 个百分点 3.64  最大十家客户贷款集中度 25.29 23.49 上升 1.80 个百分点 23.94  注：1.流动性风险指标依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。  2.资本充足率指标自 2024 年起依据金融监管总局 2023 年发布的《商业银行资本管理办法》 计算。  3.同业拆借资金比例依据中国人民银行 2007 年发布的《同业拆借管理办法》 以人民币口径计 算。  4.单一最大客户贷款集中度、最大十家客户贷款集中度依据中国银保监会发布的《商业银行 风险监管核心指标（试行）》以非并表口径计算。  5.其他指标根据中国银行业监管机构颁布的公式及监管口径计算。     杭州银行股份有限公司 2025 年年度报告  16 / 102  (五) 最近三季度末净稳定资金比例  单位：人民币千元  项目 2025 年 12 月 31 日 2025 年 9 月 30 日 2025 年 6 月 30 日  可用的稳定资金 1,293,878,377 1,225,179,024 1,194,567,328  所需的稳定资金 1,089,326,180 1,079,897,164 1,046,593,198  净稳定资金比例（%） 118.78 113.45 114.14  注：净稳定资金比例依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。    二、 2025 年分季度主要财务数据  单位",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,liquidity_coverage_ratio,流动性覆盖率,2025,2025-12-31,2026-04-23,Bank,>=100,liquidity_coverage_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0057,"[流动性覆盖率] 利息收益率=净利息收入/总生息资产平均余额。  6.成本收入比=业务及管理费/营业收入。    (四) 补充监管指标  单位：人民币千元   2025 年  12 月 31 日  2024 年  12 月 31 日  本期末比上年末  增减（%/百分点）  2023 年  12月31日  流动性风险指标      合格优质流动性资产 540,567,228 497,846,537 8.58 335,824,577  现金净流出量 242,309,621 203,680,959 18.97 219,450,537  流动性覆盖率（%） 223.09 244.42  下降 21.33 个百分点 153.03  流动性比例（%） 99.85 101.43  下降 1.58 个百分点 66.09  资产质量指标（%）      不良贷款率 0.76 0.76 与上年末持平 0.76  拨备覆盖率  502.24   541.45  下降 39.21 个百分点 561.42  拨贷比  3.81   4.11  下降 0.30 个百分点 4.25  资本充足率指标（%）      资本充足率 14.37 13.80 上升 0.57 个百分点 12.51  一级资本充足率 11.76 11.05 上升 0.71 个百分点 9.64  核心一级资本充足率 9.59 8.85 上升 0.74 个百分点 8.16  其他监管财务指标（%）      存贷比 72.53  72.28  上升 0.25 个百分点 75.67  拆入资金比 1.80  1.71  上升 0.09 个百分点 2.78  拆出资金比 2.62  1.73  上升 0.89 个百分点 2.73  单一最大客户贷款集中度 5.65 3.47 上升 2.18 个百分点 3.64  最大十家客户贷",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,2025,2025-12-31,2026-04-23,Bank,<=10,single_largest_customer_loan_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0006,"[资本充足率] 务指标（%）      存贷比 72.53  72.28  上升 0.25 个百分点 75.67  拆入资金比 1.80  1.71  上升 0.09 个百分点 2.78  拆出资金比 2.62  1.73  上升 0.89 个百分点 2.73  单一最大客户贷款集中度 5.65 3.47 上升 2.18 个百分点 3.64  最大十家客户贷款集中度 25.29 23.49 上升 1.80 个百分点 23.94  注：1.流动性风险指标依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。  2.资本充足率指标自 2024 年起依据金融监管总局 2023 年发布的《商业银行资本管理办法》 计算。  3.同业拆借资金比例依据中国人民银行 2007 年发布的《同业拆借管理办法》 以人民币口径计 算。  4.单一最大客户贷款集中度、最大十家客户贷款集中度依据中国银保监会发布的《商业银行 风险监管核心指标（试行）》以非并表口径计算。  5.其他指标根据中国银行业监管机构颁布的公式及监管口径计算。     杭州银行股份有限公司 2025 年年度报告  16 / 102  (五) 最近三季度末净稳定资金比例  单位：人民币千元  项目 2025 年 12 月 31 日 2025 年 9 月 30 日 2025 年 6 月 30 日  可用的稳定资金 1,293,878,377 1,225,179,024 1,194,567,328  所需的稳定资金 1,089,326,180 1,079,897,164 1,046,593,198  净稳定资金比例（%） 118.78 113.45 114.14  注：净稳定资金比例依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。    二、 2025 年分季度主要财务数据  单位",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,2025,2025-12-31,2026-04-23,Bank,not_applicable,top_ten_customer_loan_ratio,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0058,"[最大十家客户贷款集中度] 个百分点 12.51  一级资本充足率 11.76 11.05 上升 0.71 个百分点 9.64  核心一级资本充足率 9.59 8.85 上升 0.74 个百分点 8.16  其他监管财务指标（%）      存贷比 72.53  72.28  上升 0.25 个百分点 75.67  拆入资金比 1.80  1.71  上升 0.09 个百分点 2.78  拆出资金比 2.62  1.73  上升 0.89 个百分点 2.73  单一最大客户贷款集中度 5.65 3.47 上升 2.18 个百分点 3.64  最大十家客户贷款集中度 25.29 23.49 上升 1.80 个百分点 23.94  注：1.流动性风险指标依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。  2.资本充足率指标自 2024 年起依据金融监管总局 2023 年发布的《商业银行资本管理办法》 计算。  3.同业拆借资金比例依据中国人民银行 2007 年发布的《同业拆借管理办法》 以人民币口径计 算。  4.单一最大客户贷款集中度、最大十家客户贷款集中度依据中国银保监会发布的《商业银行 风险监管核心指标（试行）》以非并表口径计算。  5.其他指标根据中国银行业监管机构颁布的公式及监管口径计算。     杭州银行股份有限公司 2025 年年度报告  16 / 102  (五) 最近三季度末净稳定资金比例  单位：人民币千元  项目 2025 年 12 月 31 日 2025 年 9 月 30 日 2025 年 6 月 30 日  可用的稳定资金 1,293,878,377 1,225,179,024 1,194,567,328  所需的稳定资金 1,089,326,180 1,079,897,164 1,046,593,198  净稳定资金比例（%） 118.",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600926.XSHG,杭州银行,eastmoney_annual_report_pdf,600926_XSHG_2025_annual_report.pdf,single_group_credit_concentration_ratio,单一集团客户授信集中度,2025,2025-12-31,2026-04-23,Bank,not_applicable,,,600926_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0006,"[资本充足率] 务指标（%）      存贷比 72.53  72.28  上升 0.25 个百分点 75.67  拆入资金比 1.80  1.71  上升 0.09 个百分点 2.78  拆出资金比 2.62  1.73  上升 0.89 个百分点 2.73  单一最大客户贷款集中度 5.65 3.47 上升 2.18 个百分点 3.64  最大十家客户贷款集中度 25.29 23.49 上升 1.80 个百分点 23.94  注：1.流动性风险指标依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。  2.资本充足率指标自 2024 年起依据金融监管总局 2023 年发布的《商业银行资本管理办法》 计算。  3.同业拆借资金比例依据中国人民银行 2007 年发布的《同业拆借管理办法》 以人民币口径计 算。  4.单一最大客户贷款集中度、最大十家客户贷款集中度依据中国银保监会发布的《商业银行 风险监管核心指标（试行）》以非并表口径计算。  5.其他指标根据中国银行业监管机构颁布的公式及监管口径计算。     杭州银行股份有限公司 2025 年年度报告  16 / 102  (五) 最近三季度末净稳定资金比例  单位：人民币千元  项目 2025 年 12 月 31 日 2025 年 9 月 30 日 2025 年 6 月 30 日  可用的稳定资金 1,293,878,377 1,225,179,024 1,194,567,328  所需的稳定资金 1,089,326,180 1,079,897,164 1,046,593,198  净稳定资金比例（%） 118.78 113.45 114.14  注：净稳定资金比例依据中国银保监会 2018 年发布的《商业银行流动性风险管理办法》计算。    二、 2025 年分季度主要财务数据  单位",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600928.XSHG,西安银行,eastmoney_annual_report_pdf,600928_XSHG_2024_annual_report.pdf,capital_adequacy_ratio,资本充足率,2024,2024-12-31,2025-04-30,Group,>=10.75,capital_adequacy_ratio,,600928_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0018,[资本充足率] 及   -  维持充足的资本基础，以支持业务的发展。     本集团对资本结构进行管理，并根据经济环境和经营活动的风险特性进行资本 结构调整。为保持或调整资本结构，本集团可能调整利润分配政策，发行或回 购股票、其他一级资本工具和合格二级资本工具等。     本集团管理层根据监管规定的方法对资本充足率以及监管资本的运用作定期的 监控。本集团于每半年及每季度向相关监管机构提交所需信息。     本集团资本充足率计算范围包括 西安银行股份有限公司 及其子公司。于2024年 12月31日及2023年12月31日，本集团符合资本充足率并表范围的附属公司包 括：本行、洛南阳光村镇银行和高陵阳光村镇银行。     本集团自2024年1月1日起根据国家金融监督管理总局2023年下发的《商业银行 资本管理办法》的要求计算资本充足率。于2024年12月31日，本集团资本充足 率满足相关监管的要求。    表内信用风险加权资产采用权重法进行计量，从资产账面价值中扣除相应的减 值准备，然后乘以风险权重进行计算。表外项目的信用风险加权资产，将表外 项目名义金额乘以信用转换系数得到等值的表内资产，再按表内资产的处理方 式计量风险加权资产。市场风险加权资产根据简化标准法计量。操作风险加权 资产根据基本指标法计量。    本集团的资本充足率及相关数据是按照中国会计准则编制的法定财务报表为基 础进行计算。报告期内，本集团遵守了监管部门规定的资本要求。       西安银行股份有限公司  财务报表附注（续）  2024 年度  人民币千元  168      十四、资本管理（续）    本集团按照《商业银行资本管理办法》及其他相关规定计算的核心一级资本充 足率、一级资本充足率及资本充足率如下：    项目   2024年12月31日     2023年12月31日,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600928.XSHG,西安银行,eastmoney_annual_report_pdf,600928_XSHG_2024_annual_report.pdf,tier_1_capital_adequacy_ratio,一级资本充足率,2024,2024-12-31,2025-04-30,Group,>=8.75,tier_1_capital_adequacy_ratio,,600928_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0028,"[一级资本充足率] 22   二级资本扣减项 - - -  资本净额 39,354,935  36,387,620  34,998,607   风险加权资产 317,002,170  276,950,647  272,604,768   其中：信用风险加权资产 299,255,357  263,189,562  258,860,829         市场风险加权资产 4,322,492  870,750  749,986         操作风险加权资产 13,424,321  12,890,335  12,993,953   核心一级资本充足率 10.07% 10.73% 10.48%  一级资本充足率 10.07% 10.73% 10.48%  资本充足率 12.41% 13.14% 12.84%  注：1.核心一级资本净额=核心一级资本-核心一级资本扣减项。  2.一级资本净额=核心一级资本净额+其他一级资本-其他一级资本扣减项。  3.资本净额=一级资本净额+二级资本-二级资本扣减项。  4.信用风险加权资产采用权重法计量，市场风险加权资产采用简化标准法计量，操作风险加权资产采 用基本指标法计量。  5.本报告期末的资本充足率指标系根据国家金融监督管理总局2023年颁布的《商业银行资本管理办 法》规定计算。本行资本构成的详细信息请查阅本行网站（www.xacbank.com）“关于西安银行—投资者 关系—监管资本”专栏。  （六）杠杆率  单位：千元  项目  2024 年  12 月 31 日  2024 年  9 月 30 日  2024 年  6 月 30 日  2024 年  3 月 31 日  一级资本净额 31,914,848  31,246,771  30,762,589  30,371,569   西安银行股份有限公司  2024 年年度报告",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600928.XSHG,西安银行,eastmoney_annual_report_pdf,600928_XSHG_2024_annual_report.pdf,core_tier_1_capital_adequacy_ratio,核心一级资本充足率,2024,2024-12-31,2025-04-30,Group,>=7.75,core_tier_1_capital_adequacy_ratio,,600928_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0034,"[核心一级资本充足率] ,522   二级资本扣减项 - - -  资本净额 39,354,935  36,387,620  34,998,607   风险加权资产 317,002,170  276,950,647  272,604,768   其中：信用风险加权资产 299,255,357  263,189,562  258,860,829         市场风险加权资产 4,322,492  870,750  749,986         操作风险加权资产 13,424,321  12,890,335  12,993,953   核心一级资本充足率 10.07% 10.73% 10.48%  一级资本充足率 10.07% 10.73% 10.48%  资本充足率 12.41% 13.14% 12.84%  注：1.核心一级资本净额=核心一级资本-核心一级资本扣减项。  2.一级资本净额=核心一级资本净额+其他一级资本-其他一级资本扣减项。  3.资本净额=一级资本净额+二级资本-二级资本扣减项。  4.信用风险加权资产采用权重法计量，市场风险加权资产采用简化标准法计量，操作风险加权资产采 用基本指标法计量。  5.本报告期末的资本充足率指标系根据国家金融监督管理总局2023年颁布的《商业银行资本管理办 法》规定计算。本行资本构成的详细信息请查阅本行网站（www.xacbank.com）“关于西安银行—投资者 关系—监管资本”专栏。  （六）杠杆率  单位：千元  项目  2024 年  12 月 31 日  2024 年  9 月 30 日  2024 年  6 月 30 日  2024 年  3 月 31 日  一级资本净额 31,914,848  31,246,771  30,762,589  30,371,569   西安银行股份有限公司  2024 年年度报告",direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600928.XSHG,西安银行,eastmoney_annual_report_pdf,600928_XSHG_2024_annual_report.pdf,non_performing_loan_ratio,不良贷款率,2024,2024-12-31,2025-04-30,Bank,<=5,non_performing_loan_ratio,,600928_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0036,[不良贷款率] 12 月 31 日  2023 年  12 月 31 日  较上年末变动  2022 年  12 月 31 日  资本充足率 12.41% 13.14% 下降0.73 个百分点 12.84%  一级资本充足率 10.07% 10.73% 下降0.66 个百分点 10.48%  核心一级资本充足率 10.07% 10.73% 下降0.66 个百分点 10.48%  资产质量指标（%）  2024 年  12 月 31 日  2023 年  12 月 31 日  较上年末变动  2022 年  12 月 31 日  不良贷款率 1.72% 1.35% 上升0.37 个百分点 1.25%  拨备覆盖率 184.06% 197.07% 下降13.01 个百分点 201.63%  贷款拨备率 3.16% 2.65% 上升0.51 个百分点 2.53%  单一最大客户贷款比率 6.99% 7.37% 下降0.38 个百分点 6.74%  最大十家客户贷款比率 68.35% 55.13% 上升13.22 个百分点 41.25%  流动性指标（%）  2024 年  12 月 31 日  2023 年  12 月 31 日  较上年末变动  2022 年  12 月 31 日  存贷比 73.46% 68.65% 上升4.81 个百分点 66.67%  流动性比例 165.05% 142.96% 上升22.09 个百分点 128.22%  注：1.每股收益、加权平均净资产收益率根据《公开发行证券的公司信息披露编报规则第9号——净资产 收益率和每股收益的计算及披露》规定计算。  2.净息差=利息净收入/生息资产平均余额；净利差=生息资产平均收益率-计息负债平均成本率。  西安银行股份有限公司  2024 年年度报告   12  3.本报告期末的资本充足率指标系,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
600928.XSHG,西安银行,eastmoney_annual_report_pdf,600928_XSHG_2024_annual_report.pdf,provision_coverage_ratio,拨备覆盖率,2024,2024-12-31,2025-04-30,Bank,>=130,provision_coverage_ratio,,600928_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0038,[拨备覆盖率] 2022 年  12 月 31 日  资本充足率 12.41% 13.14% 下降0.73 个百分点 12.84%  一级资本充足率 10.07% 10.73% 下降0.66 个百分点 10.48%  核心一级资本充足率 10.07% 10.73% 下降0.66 个百分点 10.48%  资产质量指标（%）  2024 年  12 月 31 日  2023 年  12 月 31 日  较上年末变动  2022 年  12 月 31 日  不良贷款率 1.72% 1.35% 上升0.37 个百分点 1.25%  拨备覆盖率 184.06% 197.07% 下降13.01 个百分点 201.63%  贷款拨备率 3.16% 2.65% 上升0.51 个百分点 2.53%  单一最大客户贷款比率 6.99% 7.37% 下降0.38 个百分点 6.74%  最大十家客户贷款比率 68.35% 55.13% 上升13.22 个百分点 41.25%  流动性指标（%）  2024 年  12 月 31 日  2023 年  12 月 31 日  较上年末变动  2022 年  12 月 31 日  存贷比 73.46% 68.65% 上升4.81 个百分点 66.67%  流动性比例 165.05% 142.96% 上升22.09 个百分点 128.22%  注：1.每股收益、加权平均净资产收益率根据《公开发行证券的公司信息披露编报规则第9号——净资产 收益率和每股收益的计算及披露》规定计算。  2.净息差=利息净收入/生息资产平均余额；净利差=生息资产平均收益率-计息负债平均成本率。  西安银行股份有限公司  2024 年年度报告   12  3.本报告期末的资本充足率指标系根据国家金融监督管理总局2023年颁布的《商业银行资本管理办 法》规定计算,direct_pdf_text,unreviewed,Best alias-based snippet match selected for this field/report.,medium,Candidate queue row; numeric value not yet finalized.
