code,bank_name,report_year,field_name_english,field_name_chinese,source_file,reason,detail,raw_snippet_reference,extraction_method
601838.XSHG,成都银行,2025,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,601838_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601838_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0001,direct_pdf_text
601838.XSHG,成都银行,2025,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,601838_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601838_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0001,direct_pdf_text
601838.XSHG,成都银行,2025,single_group_credit_concentration_ratio,单一集团客户授信集中度,601838_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601838_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0001,direct_pdf_text
601860.XSHG,紫金银行,2024,liquidity_matching_ratio,流动性匹配率,601860_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
601860.XSHG,紫金银行,2024,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,601860_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
601860.XSHG,紫金银行,2024,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,601860_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
601860.XSHG,紫金银行,2024,single_group_credit_concentration_ratio,单一集团客户授信集中度,601860_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
601860.XSHG,紫金银行,2025,liquidity_matching_ratio,流动性匹配率,601860_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0005,direct_pdf_text
601860.XSHG,紫金银行,2025,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,601860_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0005,direct_pdf_text
601860.XSHG,紫金银行,2025,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,601860_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0005,direct_pdf_text
601860.XSHG,紫金银行,2025,single_group_credit_concentration_ratio,单一集团客户授信集中度,601860_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601860_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0005,direct_pdf_text
601916.XSHG,浙商银行,2024,non_performing_loan_ratio,不良贷款率,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,provision_coverage_ratio,拨备覆盖率,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,provision_to_loan_ratio,拨贷比,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,liquidity_ratio,流动性比例（本外币）,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,liquidity_matching_ratio,流动性匹配率,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,liquidity_coverage_ratio,流动性覆盖率,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2024,single_group_credit_concentration_ratio,单一集团客户授信集中度,601916_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601916_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2025,capital_adequacy_ratio,资本充足率,601916_XSHG_2025_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601916_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601916.XSHG,浙商银行,2025,tier_1_capital_adequacy_ratio,一级资本充足率,601916_XSHG_2025_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601916_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0009,direct_pdf_text
601916.XSHG,浙商银行,2025,core_tier_1_capital_adequacy_ratio,核心一级资本充足率,601916_XSHG_2025_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601916_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0010,direct_pdf_text
601939.XSHG,建设银行,2024,liquidity_matching_ratio,流动性匹配率,601939_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601939_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0014,direct_pdf_text
601939.XSHG,建设银行,2024,single_group_credit_concentration_ratio,单一集团客户授信集中度,601939_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601939_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0014,direct_pdf_text
601939.XSHG,建设银行,2025,capital_adequacy_ratio,资本充足率,601939_XSHG_2025_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601939_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0001,direct_pdf_text
601939.XSHG,建设银行,2025,provision_coverage_ratio,拨备覆盖率,601939_XSHG_2025_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601939_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0002,direct_pdf_text
601963.XSHG,重庆银行,2024,liquidity_matching_ratio,流动性匹配率,601963_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601963_XSHG_2024_annual_report_windows_ocr_normalized_bank_indicator_snippets.txt#snippet_0018,windows_ocr_normalized
601963.XSHG,重庆银行,2024,single_group_credit_concentration_ratio,单一集团客户授信集中度,601963_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601963_XSHG_2024_annual_report_windows_ocr_normalized_bank_indicator_snippets.txt#snippet_0018,windows_ocr_normalized
601963.XSHG,重庆银行,2025,liquidity_matching_ratio,流动性匹配率,601963_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601963_XSHG_2025_annual_report_windows_ocr_normalized_bank_indicator_snippets.txt#snippet_0014,windows_ocr_normalized
601963.XSHG,重庆银行,2025,single_group_credit_concentration_ratio,单一集团客户授信集中度,601963_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601963_XSHG_2025_annual_report_windows_ocr_normalized_bank_indicator_snippets.txt#snippet_0014,windows_ocr_normalized
601988.XSHG,中国银行,2024,capital_adequacy_ratio,资本充足率,601988_XSHG_2024_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601988_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0001,direct_pdf_text
601988.XSHG,中国银行,2024,tier_1_capital_adequacy_ratio,一级资本充足率,601988_XSHG_2024_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601988_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0007,direct_pdf_text
601988.XSHG,中国银行,2024,core_tier_1_capital_adequacy_ratio,核心一级资本充足率,601988_XSHG_2024_annual_report.pdf,fallback_source_required,This report did not achieve full candidate coverage and should be completed from a backup source.,601988_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0011,direct_pdf_text
601988.XSHG,中国银行,2025,liquidity_matching_ratio,流动性匹配率,601988_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601988_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0006,direct_pdf_text
601988.XSHG,中国银行,2025,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,601988_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601988_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0006,direct_pdf_text
601988.XSHG,中国银行,2025,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,601988_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601988_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0006,direct_pdf_text
601988.XSHG,中国银行,2025,single_group_credit_concentration_ratio,单一集团客户授信集中度,601988_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601988_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0006,direct_pdf_text
601997.XSHG,贵阳银行,2024,liquidity_matching_ratio,流动性匹配率,601997_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0075,direct_pdf_text
601997.XSHG,贵阳银行,2024,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,601997_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0075,direct_pdf_text
601997.XSHG,贵阳银行,2024,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,601997_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0075,direct_pdf_text
601997.XSHG,贵阳银行,2024,single_group_credit_concentration_ratio,单一集团客户授信集中度,601997_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0075,direct_pdf_text
601997.XSHG,贵阳银行,2025,liquidity_matching_ratio,流动性匹配率,601997_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0072,direct_pdf_text
601997.XSHG,贵阳银行,2025,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,601997_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0072,direct_pdf_text
601997.XSHG,贵阳银行,2025,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,601997_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0072,direct_pdf_text
601997.XSHG,贵阳银行,2025,single_group_credit_concentration_ratio,单一集团客户授信集中度,601997_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601997_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0072,direct_pdf_text
601998.XSHG,中信银行,2024,liquidity_matching_ratio,流动性匹配率,601998_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601998_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0078,direct_pdf_text
601998.XSHG,中信银行,2024,single_group_credit_concentration_ratio,单一集团客户授信集中度,601998_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601998_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0078,direct_pdf_text
601998.XSHG,中信银行,2025,liquidity_matching_ratio,流动性匹配率,601998_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601998_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0059,direct_pdf_text
601998.XSHG,中信银行,2025,single_group_credit_concentration_ratio,单一集团客户授信集中度,601998_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,601998_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0059,direct_pdf_text
603323.XSHG,苏农银行,2024,liquidity_matching_ratio,流动性匹配率,603323_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2024,liquidity_coverage_ratio,流动性覆盖率,603323_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2024,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,603323_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2024,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,603323_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2024,single_group_credit_concentration_ratio,单一集团客户授信集中度,603323_XSHG_2024_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2024_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2025,liquidity_matching_ratio,流动性匹配率,603323_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2025,single_largest_customer_loan_ratio,单一最大客户贷款占资本净额比率,603323_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2025,top_ten_customer_loan_ratio,最大十家客户贷款占资本净额比率,603323_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
603323.XSHG,苏农银行,2025,single_group_credit_concentration_ratio,单一集团客户授信集中度,603323_XSHG_2025_annual_report.pdf,numeric_value_not_found,No alias anchor found in candidate snippet.,603323_XSHG_2025_annual_report_bank_indicator_snippets.txt#snippet_0004,direct_pdf_text
