rebalance_date,quarter_key,code,active_quarter_key,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2018-05-02,2018q1,601939.XSHG,2018q1,1185166734.650000,241816126.050000,18675.82,716.6462,-0.0002628333,2018-09-03,0.0001408648,2019-09-02,30.7599170895,0.1467735685,0.0117180891
2018-05-02,2018q1,601988.XSHG,2018q1,684885759.100000,278949576.000000,11216.1748,8030.1661,-0.0001826503,2018-09-03,0.0001155994,2019-09-02,30.6347129281,0.2188072848,0.0169344919
2018-05-02,2018q1,601997.XSHG,2018q1,191265582.500000,27486864.200000,314.2175,169.3665,-0.0013291773,2018-09-03,-0.0001883292,2019-09-02,26.8552059782,0.2115611772,0.0111135655
2018-05-02,2018q1,601998.XSHG,2018q1,210668905.300000,51143200.700000,3205.2292,2089.7882,-0.0004776591,2018-09-03,-0.0001060611,2019-09-02,29.3581896182,0.2096725365,0.2200161461
2018-09-03,2018q2,002142.XSHE,2018q2,323044026.353000,23740522.850000,848.6745,751.8618,0.0012906863,2018-11-01,0.0021121963,2019-11-01,27.7046601574,0.1877778061,0.1659084652
2018-09-03,2018q2,600000.XSHG,2018q2,193647750.300000,25722526.150000,3005.653,2877.8254,0.0014737911,2018-11-01,0.0009465759,2019-11-01,29.4379579901,0.1013207591,0.1333896357
2018-09-03,2018q2,600015.XSHG,2018q2,168990534.100000,32532355.000000,984.7823,984.7823,0.0007301062,2018-11-01,0.0000599413,2019-11-01,28.5738443278,0.1899122032,0.0180307584
2018-09-03,2018q2,600016.XSHG,2018q2,286773429.750000,73011173.300000,2618.1886,2120.635,0.0010692536,2018-11-01,0.0003115698,2019-11-01,29.4329195121,0.1265354677,0.0173006801
2018-09-03,2018q2,600036.XSHG,2018q2,1004844063.650000,49078682.750000,7096.8646,5804.985,0.0007224699,2018-11-01,0.0011346352,2019-11-01,29.5085514708,0.1351888975,0.0650732460
2018-09-03,2018q2,600919.XSHG,2018q2,121223849.600000,31063545.200000,723.837,376.7158,0.0007258215,2018-11-01,0.0007299124,2019-11-01,28.2450535785,0.1524646945,0.0971001967
2018-09-03,2018q2,601009.XSHG,2018q2,270987969.300000,55265102.900000,620.0494,620.0494,-0.0005338656,2018-11-01,0.0009205849,2019-11-01,27.8080206634,0.1306656555,0.0506922654
2018-09-03,2018q2,601166.XSHG,2018q2,611370361.150000,60775328.150000,3132.748,2873.0924,0.0013430459,2018-11-01,0.0011259557,2019-11-01,29.5125026045,0.1258507871,0.1230651985
2018-09-03,2018q2,601169.XSHG,2018q2,160545202.400000,42163360.950000,1224.1788,1056.5598,0.0013163478,2018-11-01,0.0001164157,2019-11-01,28.5415500807,0.0881318681,0.0027838828
2018-09-03,2018q2,601229.XSHG,2018q2,242511240.300000,43016986.350000,1292.7941,614.6368,0.0004140814,2018-11-01,0.0003013842,2019-11-01,28.2826820387,0.0678560729,0.2085907279
2018-09-03,2018q2,601288.XSHG,2018q2,662180778.200000,282946575.300000,12739.3824,10703.6127,0.0014166353,2018-11-01,0.0002196357,2019-11-01,30.7184594002,0.1696125288,0.0340275331
2018-09-03,2018q2,601328.XSHG,2018q2,268088420.850000,74612159.700000,4195.8441,2217.6738,0.0010660923,2018-11-01,0.0002115323,2019-11-01,29.8634741531,0.1014289505,0.0762233256
2018-09-03,2018q2,601398.XSHG,2018q2,818238673.800000,226469574.500000,19352.8598,14639.9431,0.0008281189,2018-11-01,0.0005345927,2019-11-01,30.9380206323,0.1313198741,0.0379494673
2018-09-03,2018q2,601818.XSHG,2018q2,198612129.550000,83440221.300000,1942.1028,1472.9896,0.0018688464,2018-11-01,0.0008874816,2019-11-01,29.0857394868,0.1167850634,0.1015360583
2018-09-03,2018q2,601939.XSHG,2018q2,537629767.750000,116753146.500000,17200.7553,660.0436,0.0008628409,2018-11-01,0.0004339313,2019-11-01,30.7580089068,0.1361228476,0.0521246857
2018-09-03,2018q2,601988.XSHG,2018q2,319316777.800000,136112635.350000,10450.7666,7482.1758,0.0007818778,2018-11-01,0.0003344333,2019-11-01,30.6413916258,0.1376124115,0.0060989221
2018-09-03,2018q2,601997.XSHG,2018q2,89112496.000000,15126966.200000,270.3144,145.7023,-0.0000855643,2018-11-01,0.0005751391,2019-11-01,26.8915502028,0.1624658465,0.0160886490
2018-11-01,2018q3,002142.XSHE,2018q3,374301358.217000,26609478.500000,913.5803,812.2109,0.0014911173,2019-05-06,0.0012012464,2020-05-06,27.7136724542,0.1214919290,0.1297922031
2018-11-01,2018q3,600000.XSHG,2018q3,328410007.700000,42142170.400000,3196.4416,3060.4999,0.0005594116,2019-05-06,-0.0000070195,2020-05-06,29.4375360197,0.1238267229,0.0386596214
2018-11-01,2018q3,600015.XSHG,2018q3,289588134.550000,53299318.600000,1016.8391,1016.8391,-0.0003218558,2019-05-06,-0.0004811165,2020-05-06,28.5915166581,0.1872992618,0.0771961458
2018-11-01,2018q3,600016.XSHG,2018q3,480948982.200000,116344166.200000,2753.9141,2230.5676,-0.0001516615,2019-05-06,-0.0000513863,2020-05-06,29.4170688039,0.1480054679,0.0210264695
2018-11-01,2018q3,600036.XSHG,2018q3,1763886637.600000,82050324.100000,7326.3651,5992.7084,0.0010875171,2019-05-06,0.0005746677,2020-05-06,29.5041579403,0.0973016512,0.0511961337
2018-11-01,2018q3,600919.XSHG,2018q3,219165041.250000,55401718.950000,748.0804,389.3331,0.0009496478,2019-05-06,-0.0000549694,2020-05-06,28.2933682350,0.1434348328,0.1272458454
2018-11-01,2018q3,601009.XSHG,2018q3,371277414.600000,74711325.200000,610.719,610.719,0.0012454081,2019-05-06,0.0003840165,2020-05-06,27.8274894091,0.1477970693,0.0661763366
2018-11-01,2018q3,601166.XSHG,2018q3,956560415.200000,92383432.250000,3309.3286,3035.0372,0.0015469863,2019-05-06,0.0002235555,2020-05-06,29.5094518904,0.1388417326,0.2581364893
2018-11-01,2018q3,601169.XSHG,2018q3,265767848.500000,68056070.850000,1287.6077,1111.3039,0.0001569540,2019-05-06,-0.0004104846,2020-05-06,28.5603042794,0.0930114174,0.0076358083
2018-11-01,2018q3,601229.XSHG,2018q3,293740086.850000,49973406.800000,1313.5575,624.5084,0.0001047345,2019-05-06,-0.0002507591,2020-05-06,28.3031123012,0.1087325267,0.1848742771
2018-11-01,2018q3,601288.XSHG,2018q3,1042780504.050000,419583519.800000,13369.3519,11232.9122,-0.0004100306,2019-05-06,-0.0001738845,2020-05-06,30.7534003575,0.1608114009,-0.0192529078
2018-11-01,2018q3,601328.XSHG,2018q3,502982904.250000,134575669.450000,4381.5009,2315.801,0.0003774494,2019-05-06,-0.0002278287,2020-05-06,29.8708300805,0.0998624189,0.0524594851
2018-11-01,2018q3,601398.XSHG,2018q3,1024686800.100000,277074054.150000,19851.8285,15017.4002,0.0001828483,2019-05-06,-0.0001079517,2020-05-06,30.9702769569,0.1450074893,0.0145408325
2018-11-01,2018q3,601818.XSHG,2018q3,309702441.900000,119556866.450000,2099.5706,1592.4212,0.0001095223,2019-05-06,-0.0000346021,2020-05-06,29.1024442288,0.1219269331,0.0509545392
2018-11-01,2018q3,601939.XSHG,2018q3,750811099.000000,157693736.950000,17725.7783,680.1903,0.0000976714,2019-05-06,-0.0001438337,2020-05-06,30.7817927315,0.1482665601,0.0155984614
2018-11-01,2018q3,601988.XSHG,2018q3,540347614.650000,223339560.100000,10804.0319,7735.0944,0.0002226062,2019-05-06,-0.0000291244,2020-05-06,30.6719973686,0.1467031293,0.0647424896
2018-11-01,2018q3,601997.XSHG,2018q3,161343148.050000,28302571.750000,272.3831,146.8174,0.0009484862,2019-05-06,-0.0000361731,2020-05-06,26.9216634749,0.1402645376,0.0265848041
2018-11-01,2018q3,601998.XSHG,2018q3,165984930.650000,42495457.100000,2862.6856,1866.4521,0.0003387696,2019-05-06,-0.0002009599,2020-05-06,29.3999888148,0.1143508876,0.0268273331
2019-05-06,2019q1,002142.XSHE,2019q1,519496051.465500,27446529.850000,1115.158,991.4644,0.0008799711,2019-09-02,0.0016990516,2020-09-01,27.7803005473,0.4270918822,0.2525759116
2019-05-06,2019q1,600000.XSHG,2019q1,663574933.950000,76282300.250000,3463.5455,3316.2441,-0.0000482754,2019-09-02,-0.0000725657,2020-09-01,29.5104214307,0.1426004313,0.1130900088
2019-05-06,2019q1,600015.XSHG,2019q1,483861442.050000,82399514.200000,1184.8162,987.3469,-0.0001618682,2019-09-02,-0.0002860216,2020-09-01,28.6583600777,0.2168230048,0.0169152699
2019-05-06,2019q1,600016.XSHG,2019q1,1005514020.000000,231430569.250000,2727.6447,2209.2903,-0.0000383002,2019-09-02,0.0000475365,2020-09-01,29.4550457542,0.1701589184,0.1088032103
2019-05-06,2019q1,600036.XSHG,2019q1,2155333124.050000,82968571.450000,8552.0496,6995.2751,0.0006673709,2019-09-02,0.0006429898,2020-09-01,29.5471120588,0.1643026521,0.0600386971
2019-05-06,2019q1,600919.XSHG,2019q1,349159211.000000,76079451.550000,842.7448,438.6005,-0.0006009866,2019-09-02,-0.0000293188,2020-09-01,28.3269019472,0.2854555596,0.3605813479
2019-05-06,2019q1,601009.XSHG,2019q1,819915831.250000,137253035.450000,704.8715,704.8715,-0.0002979982,2019-09-02,0.0004098157,2020-09-01,27.9073136327,0.2201032771,0.2070222688
2019-05-06,2019q1,601166.XSHG,2019q1,2306543901.500000,177401259.800000,4017.7285,3684.7219,-0.0006825218,2019-09-02,-0.0001124467,2020-09-01,29.5327863449,0.1723261723,0.1725151725
2019-05-06,2019q1,601169.XSHG,2019q1,511953368.400000,121837061.000000,1312.9793,1133.2015,-0.0013642779,2019-09-02,-0.0003873997,2020-09-01,28.6008529939,0.0954175992,0.1008952762
2019-05-06,2019q1,601229.XSHG,2019q1,477257296.400000,76233120.500000,1345.249,639.5756,0.0000856638,2019-09-02,-0.0000166320,2020-09-01,28.3544658748,0.1568958988,0.2099682539
2019-05-06,2019q1,601288.XSHG,2019q1,1462885051.550000,590810441.900000,12774.3807,10733.0182,-0.0002853932,2019-09-02,-0.0000689944,2020-09-01,30.7947193121,0.1921505395,0.0234466656
2019-05-06,2019q1,601328.XSHG,2019q1,1070839365.300000,262778366.650000,4596.8628,2429.6285,-0.0007973516,2019-09-02,-0.0004221365,2020-09-01,29.9119480552,0.1934782609,0.0494041868
2019-05-06,2019q1,601398.XSHG,2019q1,1664431027.250000,429062828.050000,20386.4379,15421.8186,-0.0000388690,2019-09-02,-0.0000682458,2020-09-01,31.0067834862,0.1508910790,-0.0094691742
2019-05-06,2019q1,601818.XSHG,2019q1,675472038.550000,241644689.000000,2120.5677,1608.3468,-0.0002865659,2019-09-02,0.0002691670,2020-09-01,29.1396014703,0.1952250096,0.1074077357
2019-05-06,2019q1,601838.XSHG,2019q1,307213146.100000,45450181.550000,325.4638,168.1838,-0.0005087668,2019-09-02,0.0008137031,2020-09-01,26.9554899817,0.2812840614,0.1154983920
2019-05-06,2019q1,601939.XSHG,2019q1,1212813809.300000,240279033.550000,17875.7849,685.9465,0.0001597417,2019-09-02,-0.0000876322,2020-09-01,30.8169982240,0.1515454439,0.0261191237
2019-05-06,2019q1,601988.XSHG,2019q1,739916865.500000,283435305.000000,11127.8585,7966.9365,-0.0002149144,2019-09-02,-0.0001126051,2020-09-01,30.7044805722,0.2117432676,0.0427343761
2019-05-06,2019q1,601997.XSHG,2019q1,510002635.100000,72916316.900000,303.8738,163.7912,-0.0011940585,2019-09-02,-0.0001332667,2020-09-01,26.9898256072,0.2180583731,0.1243615752
2019-05-06,2019q1,601998.XSHG,2019q1,383742209.100000,88526546.700000,2985.0226,1946.215,-0.0003817668,2019-09-02,-0.0001398633,2020-09-01,29.4622272343,0.1784433664,0.0603248260
2019-09-02,2019q2,002142.XSHE,2019q2,486975999.571500,25711844.200000,1301.8326,1168.202,0.0054926290,2019-11-01,0.0015854086,2020-11-02,27.8179124877,0.1612193626,0.1655069626
2019-09-02,2019q2,600000.XSHG,2019q2,352944944.600000,40733364.500000,3328.5259,3186.9668,0.0032316449,2019-11-01,-0.0004519821,2020-11-02,29.5271267866,0.1026202252,0.0621908871
2019-09-02,2019q2,600015.XSHG,2019q2,95061066.900000,18489710.950000,1124.8061,937.3384,0.0009613658,2019-11-01,-0.0004689689,2020-11-02,28.7371696027,0.1643828864,0.0093158517
2019-09-02,2019q2,600016.XSHG,2019q2,328438464.050000,80533948.700000,2574.4062,2085.1728,0.0013035124,2019-11-01,-0.0002257851,2020-11-02,29.4780036645,0.1295132554,0.0854337005
2019-09-02,2019q2,600036.XSHG,2019q2,1747268177.700000,66012616.700000,8660.495,7083.9795,0.0019606886,2019-11-01,0.0008437253,2020-11-02,29.6041546099,0.1253701734,0.0552169288
2019-09-02,2019q2,600919.XSHG,2019q2,139241429.450000,31485995.700000,773.4782,764.1837,0.0019977491,2019-11-01,-0.0001689751,2020-11-02,28.3474015223,0.1291352329,0.3359868753
2019-09-02,2019q2,601009.XSHG,2019q2,318167291.150000,57130175.000000,664.1569,664.1569,0.0032815219,2019-11-01,0.0002015681,2020-11-02,27.9298849605,0.1348976514,0.1490737706
2019-09-02,2019q2,601166.XSHG,2019q2,1672418504.200000,134940661.800000,3585.6253,3288.4333,0.0032472116,2019-11-01,0.0003905130,2020-11-02,29.5754435875,0.1293038214,0.1630722664
2019-09-02,2019q2,601169.XSHG,2019q2,208223475.600000,56724980.200000,1116.3496,963.495,0.0016740255,2019-11-01,-0.0001847527,2020-11-02,28.6132681135,0.0729510277,0.0802461304
2019-09-02,2019q2,601229.XSHG,2019q2,231694204.150000,38246658.850000,1280.0082,608.558,0.0011020590,2019-11-01,-0.0002687199,2020-11-02,28.4033233480,0.0803162154,0.2632164459
2019-09-02,2019q2,601288.XSHG,2019q2,725114589.000000,308669534.900000,11934.4215,10027.2855,0.0019235348,2019-11-01,-0.0000396903,2020-11-02,30.8080391183,0.1778045662,0.0101633055
2019-09-02,2019q2,601328.XSHG,2019q2,353181935.300000,94877114.150000,4039.8923,2135.247,0.0011094820,2019-11-01,-0.0004246947,2020-11-02,29.9222022300,0.1035485021,0.0806348074
2019-09-02,2019q2,601398.XSHG,2019q2,807794421.750000,213549774.450000,19210.2973,14532.0983,0.0025669823,2019-11-01,-0.0000947604,2020-11-02,31.0319009805,0.1239164184,0.0055396453
2019-09-02,2019q2,601577.XSHG,2019q2,65784578.500000,10126718.950000,294.9379,29.4938,0.0012930004,2019-11-01,0.0003874663,2020-11-02,27.0830228186,0.1762446314,0.1243697233
2019-09-02,2019q2,601818.XSHG,2019q2,319083418.150000,123958398.900000,1984.0956,1504.8394,0.0050613561,2019-11-01,0.0004664302,2020-11-02,29.1672472699,0.1086512262,0.0246470151
2019-09-02,2019q2,601838.XSHG,2019q2,99953359.400000,16495797.300000,297.2883,153.624,0.0013607154,2019-11-01,0.0011147028,2020-11-02,27.0039482790,0.1017228823,0.1979541598
2019-09-02,2019q2,601939.XSHG,2019q2,508278805.750000,102100602.300000,17200.7553,660.0436,0.0016439147,2019-11-01,-0.0001197792,2020-11-02,30.8249134769,0.1352082796,0.0328660302
2019-09-02,2019q2,601988.XSHG,2019q2,267459517.300000,107712465.800000,10421.3278,7461.0992,0.0011911514,2019-11-01,-0.0001546917,2020-11-02,30.7340830451,0.1388145823,0.0534197010
2019-09-02,2019q2,601997.XSHG,2019q2,88314547.950000,15126164.250000,266.131,253.8757,0.0034304005,2019-11-01,-0.0000147962,2020-11-02,27.0301004237,0.1499864643,0.1047374780
2019-09-02,2019q2,601998.XSHG,2019q2,95105918.750000,24414682.750000,2759.9225,1799.4513,0.0026035729,2019-11-01,-0.0001858554,2020-11-02,29.4871320576,0.1167905553,0.0692173153
2019-11-01,2019q3,002142.XSHE,2019q3,575020694.281500,25777974.900000,1602.3854,1600.4618,-0.0004798480,2020-05-06,0.0014272436,2021-05-06,27.8459054625,0.1509315855,-0.0120549958
2019-11-01,2019q3,600000.XSHG,2019q3,736749808.150000,75713297.950000,3742.3903,3583.2299,-0.0015320304,2020-05-06,-0.0003940069,2021-05-06,29.5465707272,0.0942464181,0.0364851292
2019-11-01,2019q3,600015.XSHG,2019q3,164788892.750000,30593573.100000,1163.2741,969.3951,-0.0012640261,2020-05-06,-0.0003699800,2021-05-06,28.7368440122,0.1736708631,0.0148084413
2019-11-01,2019q3,600016.XSHG,2019q3,429501117.600000,99164401.950000,2705.7535,2191.5592,-0.0004355141,2020-05-06,-0.0005385922,2021-05-06,29.4673942622,0.1377250847,0.1781511856
2019-11-01,2019q3,600036.XSHG,2019q3,1774593631.150000,65157081.000000,9230.4635,7550.1937,-0.0004410725,2020-05-06,0.0012705615,2021-05-06,29.6197067787,0.1164066888,0.0571087010
2019-11-01,2019q3,600919.XSHG,2019q3,281185289.100000,60372824.350000,835.8204,825.7768,-0.0015043149,2020-05-06,0.0003114835,2021-05-06,28.3569149461,0.1173534383,0.2520495478
2019-11-01,2019q3,601009.XSHG,2019q3,577930775.400000,92129888.350000,747.2825,747.2825,-0.0010545455,2020-05-06,0.0004251983,2021-05-06,27.9188727293,0.1358353535,0.1425726314
2019-11-01,2019q3,601166.XSHG,2019q3,1381194860.300000,107340747.450000,4028.1156,3694.2481,-0.0014749075,2020-05-06,0.0006266175,2021-05-06,29.5743708471,0.1312447804,0.1084391529
2019-11-01,2019q3,601169.XSHG,2019q3,322006365.100000,83482669.900000,1190.35,1027.363,-0.0010716752,2020-05-06,-0.0002441352,2021-05-06,28.6169375324,0.0919495383,0.1029392639
2019-11-01,2019q3,601229.XSHG,2019q3,321617199.600000,49788246.250000,1328.3104,631.5224,-0.0010529767,2020-05-06,-0.0001430691,2021-05-06,28.4138075981,0.1028109818,0.2083141147
2019-11-01,2019q3,601288.XSHG,2019q3,775343707.200000,316623450.950000,12809.379,10762.4238,-0.0005088714,2020-05-06,-0.0001795788,2021-05-06,30.8447220139,0.1758145479,0.0288533748
2019-11-01,2019q3,601328.XSHG,2019q3,461335571.750000,120644195.050000,4203.2703,2221.5989,-0.0007691666,2020-05-06,-0.0002310490,2021-05-06,29.9268714815,0.1147935918,0.0575774784
2019-11-01,2019q3,601398.XSHG,2019q3,828898034.050000,207178257.900000,21170.5317,16014.9654,-0.0011396074,2020-05-06,-0.0001869024,2021-05-06,31.0463311441,0.1424713396,0.0106456498
2019-11-01,2019q3,601818.XSHG,2019q3,676971809.750000,223908520.300000,2362.019,1791.4759,-0.0016120191,2020-05-06,-0.0002088361,2021-05-06,29.1835176027,0.1100874362,0.0466521918
2019-11-01,2019q3,601838.XSHG,2019q3,141845239.050000,22223910.450000,312.821,161.6505,-0.0008407731,2020-05-06,0.0014010063,2021-05-06,27.0206035691,0.0994577004,0.1481319400
2019-11-01,2019q3,601939.XSHG,2019q3,462996238.800000,89764796.350000,18250.8014,700.337,-0.0011386619,2020-05-06,-0.0000210580,2021-05-06,30.8304176452,0.1320524910,0.0246346063
2019-11-01,2019q3,601988.XSHG,2019q3,364466614.650000,141886878.650000,10892.3483,7798.324,-0.0005586554,2020-05-06,-0.0001753772,2021-05-06,30.7493321959,0.1418696275,0.0561962751
2019-11-01,2019q3,601997.XSHG,2019q3,172714079.800000,27120879.200000,301.2075,287.337,-0.0013047561,2020-05-06,-0.0002892526,2021-05-06,27.0381144031,0.1343509821,0.1092530457
2019-11-01,2019q3,601998.XSHG,2019q3,245593996.200000,57772363.000000,3053.5321,1990.883,-0.0016312233,2020-05-06,-0.0003433253,2021-05-06,29.4969460557,0.1121920507,0.0634888397
2020-05-06,2020q1,002142.XSHE,2020q1,783642885.315500,39663337.350000,1461.1143,1459.3603,0.0041500192,2020-09-01,0.0011740111,2021-09-01,27.9949334869,0.4209777743,0.2565700458
2020-05-06,2020q1,002958.XSHE,2020q1,148304194.517500,39809358.850000,246.6667,119.5332,0.0031316300,2020-09-01,0.0000889850,2021-09-01,26.5819318742,0.1988788961,0.1387321012
2020-05-06,2020q1,002966.XSHE,2020q1,123409942.113000,20693919.850000,287.0,28.7,-0.0000796982,2020-09-01,-0.0004287098,2021-09-01,26.6670542691,0.2708270028,0.1635532777
2020-05-06,2020q1,600000.XSHG,2020q1,216265836.358000,27535879.250000,3070.2276,2939.6537,0.0006462076,2020-09-01,0.0000141914,2021-09-01,29.6189760088,0.1403904446,0.0861359700
2020-05-06,2020q1,600015.XSHG,2020q1,96478513.943500,21124446.900000,1001.7083,834.7569,0.0004286584,2020-09-01,-0.0000754038,2021-09-01,28.7653216037,0.1560990082,0.0203441553
2020-05-06,2020q1,600016.XSHG,2020q1,394300409.846000,97528817.700000,2556.8932,2070.988,0.0003171253,2020-09-01,-0.0007358655,2021-09-01,29.5714810107,0.1678997831,0.2325826526
2020-05-06,2020q1,600036.XSHG,2020q1,1276397965.292500,50927557.250000,8733.6325,7143.8035,0.0016004210,2020-09-01,0.0015777844,2021-09-01,29.6807910265,0.1760244377,0.0802187904
2020-05-06,2020q1,600919.XSHG,2020q1,193015000.380000,49569736.950000,693.8248,685.4875,0.0017249609,2020-09-01,0.0008666126,2021-09-01,28.4182672676,0.1942013774,0.1997936329
2020-05-06,2020q1,600926.XSHG,2017q4,117010371.044000,18929451.100000,496.9508,392.7021,0.0062594209,2020-09-01,0.0022360670,2021-09-01,27.4487060327,0.1555911174,0.1402610484
2020-05-06,2020q1,601009.XSHG,2020q1,206920546.429500,39071265.000000,767.5382,650.5853,0.0019605316,2020-09-01,0.0011636584,2021-09-01,28.0244937557,0.1868321911,0.1851512379
2020-05-06,2020q1,601077.XSHG,2020q1,101138448.051000,29027854.650000,566.7143,67.7143,0.0013614087,2020-09-01,-0.0003042747,2021-09-01,27.6791908782,0.2253892842,0.0222607196
2020-05-06,2020q1,601166.XSHG,2020q1,771196064.167000,69694278.050000,3392.4253,3203.1704,0.0008330089,2020-09-01,0.0010046747,2021-09-01,29.6341372094,0.1488121294,0.2350869513
2020-05-06,2020q1,601169.XSHG,2020q1,224119151.524000,67019719.250000,1044.4634,901.4517,0.0005830130,2020-09-01,0.0000515849,2021-09-01,28.6564413718,0.0814324945,0.0609762932
2020-05-06,2020q1,601229.XSHG,2020q1,99986474.160500,18140905.800000,1152.1495,1075.5305,0.0011017007,2020-09-01,0.0000604772,2021-09-01,28.4579621605,0.1687587743,0.1649092483
2020-05-06,2020q1,601288.XSHG,2020q1,357936615.656000,153266829.500000,11969.4198,10056.6911,-0.0000501158,2020-09-01,-0.0000211901,2021-09-01,30.8977871954,0.1691215065,0.0001499684
2020-05-06,2020q1,601328.XSHG,2020q1,238767350.017500,68031599.100000,3809.6779,2013.5693,-0.0001990405,2020-09-01,0.0000052486,2021-09-01,29.9780424322,0.2071135178,0.0477054905
2020-05-06,2020q1,601398.XSHG,2020q1,544751048.547000,153048900.650000,18212.3597,13777.1841,0.0003525635,2020-09-01,0.0001047740,2021-09-01,31.0997051063,0.1540318708,0.0492776865
2020-05-06,2020q1,601577.XSHG,2020q1,69363183.665000,11804730.750000,268.592,78.1336,0.0027780552,2020-09-01,0.0007685923,2021-09-01,27.1527100352,0.2511461807,0.2399416058
2020-05-06,2020q1,601658.XSHG,2020q1,109262994.785000,28726009.200000,4488.0938,153.458,-0.0006871047,2020-09-01,0.0005228646,2021-09-01,30.0104398345,0.1518892630,0.0366490696
2020-05-06,2020q1,601818.XSHG,2020q1,318623433.702500,127774782.950000,1936.8563,1469.011,0.0014949522,2020-09-01,0.0002858567,2021-09-01,29.2858168325,0.1707813966,0.0469642139
