trade_seq,code,display_name,listed_start,listed_days,listed_trading_days,open,close,high,low,volume,money,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,daily_return_close,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,mom_6_1,liq_money_1m,liq_turnover_1m,price_history_1m_ready,price_history_3m_ready,price_history_6m_ready,price_history_12m_ready,price_history_12_1_ready,liquidity_1m_ready,momentum_core_ready_v1,rebalance_date,next_rebalance_date,next_rebalance_close,y_year_total_return_close,y_year_avg_daily_return_close,avg_money_20d_pre_rebalance,avg_market_cap_20d_pre_rebalance,liquidity_top_80_flag,market_cap_top_80_flag,rebalance_stock_pool_flag
811,601166.XSHG,兴业银行,2007-02-05,3739,811,9.45,9.47,9.55,9.44,97426347.0,924145551.0,0.3133,3211.6899,2945.4913,5.8422,0.8789,0.0,-0.0405268490374871,-0.0946462715105163,-0.0577114427860696,-0.0062959076600208,0.0356768100734521,-0.0179104477611942,948674916.6,0.31665,1,1,1,1,1,1,1,2017-05-02,2018-05-02,10.22,0.07919746568109809,0.00037280378802109917,948674916.6,3203.1456499999995,1,1,1
811,601169.XSHG,北京银行,2007-09-19,3513,811,4.56,4.56,4.59,4.55,53564488.0,244335027.0,0.1801,1356.4355,1356.4355,7.5475,1.0509,-0.0086956521739131,-0.0655737704918033,-0.1162790697674419,-0.0440251572327043,0.0629370629370629,0.1375291375291374,0.0230607966457023,,,1,1,1,1,1,0,0,2017-05-02,2018-05-02,4.29,-0.05921052631578938,-0.00020435209710489025,399126776.0,1441.060605,1,1,1
811,601229.XSHG,上海银行,2016-11-16,167,111,5.89,5.8,5.89,5.79,56920546.0,331845150.0,2.4593,1341.9946,134.2006,9.2256,1.1198,-0.0152801358234294,-0.0317195325542571,-0.0397350993377483,,,,,392432459.65,2.80676,1,1,0,0,0,1,0,2017-05-02,2018-05-02,5.25,-0.09482758620689657,-0.0003058675801216923,392432459.65,1387.20809,1,1,1
811,601288.XSHG,农业银行,2010-07-15,2483,811,2.0,1.98,2.0,1.98,247595032.0,491426257.0,0.05,10815.6441,9792.0413,5.8475,0.8431,-0.0149253731343282,0.0153846153846153,0.0421052631578948,0.0588235294117647,0.125,0.1079545454545454,0.0427807486631015,733286543.55,0.075205,1,1,1,1,1,1,1,2017-05-02,2018-05-02,2.4,0.21212121212121215,0.0008776994755694734,733286543.55,10796.15645,1,1,1
811,601328.XSHG,交通银行,2007-05-15,3640,811,3.52,3.49,3.53,3.48,74320446.0,259764391.0,0.1112,4418.6322,2335.4264,6.5493,0.7503,-0.0141242937853106,-0.0332409972299168,-0.0141242937853106,0.0543806646525679,0.1480263157894736,0.1875,0.0906344410876132,379297963.2,0.15902,1,1,1,1,1,1,1,2017-05-02,2018-05-02,3.8,0.08882521489971329,0.00040257210133004995,379297963.2,4515.5450949999995,1,1,1
811,601398.XSHG,工商银行,2006-10-27,3840,811,2.96,2.94,2.97,2.94,69518634.0,205273096.0,0.0157,17178.7816,12995.3086,6.1513,0.8825,-0.0134228187919462,0.0034129692832762,0.05,0.0929368029739776,0.185483870967742,0.1814516129032259,0.0892193308550186,403727045.9,0.0311,1,1,1,1,1,1,1,2017-05-02,2018-05-02,3.81,0.29591836734693877,0.001176051119550909,403727045.9,17189.47378,1,1,1
811,601818.XSHG,光大银行,2010-08-18,2449,811,2.37,2.37,2.37,2.35,84562226.0,199885162.0,0.1306,1797.1452,1532.6988,5.8996,0.7882,0.0,-0.0557768924302787,-0.0557768924302787,0.0085106382978723,0.0972222222222221,0.1620370370370367,0.0680851063829786,312525437.85,0.197905,1,1,1,1,1,1,1,2017-05-02,2018-05-02,2.53,0.06751054852320659,0.0003388978908206289,312525437.85,1850.125935,0,1,0
811,601939.XSHG,建设银行,2007-09-25,3507,811,3.71,3.67,3.72,3.67,60019902.0,221592367.0,0.389,14775.6488,566.9852,6.3274,0.9133,-0.0134408602150538,-0.005420054200542,0.0280112044817928,0.1223241590214068,0.3154121863799282,0.3225806451612902,0.1284403669724769,388321364.2,0.68382,1,1,1,1,1,1,1,2017-05-02,2018-05-02,4.86,0.3242506811989101,0.001284340732119268,388321364.2,14801.899940000003,1,1,1
811,601988.XSHG,中国银行,2006-07-05,3954,811,2.17,2.16,2.17,2.15,108918079.0,235471595.0,0.0314,10480.2054,7503.2523,6.3668,0.7753,-0.0091743119266055,-0.027027027027027,-0.0046082949308754,0.0536585365853661,0.1134020618556701,0.1443298969072166,0.0829268292682929,497099464.5,0.06546,1,1,1,1,1,1,1,2017-05-02,2018-05-02,2.42,0.12037037037037024,0.0005377871801539587,497099464.5,10597.960475000002,1,1,1
811,601997.XSHG,贵阳银行,2016-08-16,259,170,7.4,7.39,7.44,7.32,23181117.0,170962606.0,2.1852,360.1894,78.35,9.4476,1.6374,-0.0013513513513514,-0.0585987261146496,-0.0198938992042441,-0.0067204301075269,,,0.0551075268817202,234693811.65,2.85168,1,1,1,0,0,1,0,2017-05-02,2018-05-02,6.55,-0.11366711772665761,-0.00038616453392019753,234693811.65,374.99228,0,0,0
811,601998.XSHG,中信银行,2007-04-27,3658,811,3.74,3.72,3.76,3.71,28128300.0,104872076.0,0.0549,2921.4074,1904.7383,6.986,0.8277,-0.0079999999999998,-0.0992736077481839,-0.1448275862068964,0.0026954177897575,0.0362116991643455,0.1504178272980501,0.1132075471698113,194228369.6,0.09617,1,1,1,1,1,1,1,2017-05-02,2018-05-02,4.21,0.13172043010752676,0.0006272360658701476,194228369.6,3123.508075,0,1,0
811,603323.XSHG,苏农银行,2016-11-29,154,102,7.84,7.96,7.98,7.66,33239211.0,261186983.0,12.9109,204.6255,20.4826,30.7468,2.5799,0.0075949367088608,0.1040221914008321,0.3378151260504201,,,,,292681043.85,14.800565,1,1,0,0,0,1,0,2017-05-02,2018-05-02,4.14,-0.4798994974874372,-0.002339550294101916,292681043.85,195.92580500000003,0,0,0
1055,000001.XSHE,平安银行,1991-04-03,9891,1055,8.4,8.33,8.44,8.27,155535268.0,1295804420.86,0.7037,1868.1408,1840.6766,7.9259,0.9183,0.0036144578313253,-0.0153664302600473,-0.233670653173873,-0.0458190148911799,0.2874806800618239,0.3075734157650698,-0.0309278350515463,1433807720.1095002,0.75182,1,1,1,1,1,1,1,2018-05-02,2019-05-06,10.0,0.20048019207683065,0.000976846686101328,1433807720.1095002,1934.1609899999999,1,1,1
1055,002142.XSHE,宁波银行,2007-07-19,3940,1055,14.53,14.25,14.67,14.1,25451108.0,365433805.88,0.4531,903.4263,800.2151,9.2222,1.6826,-0.0158839779005525,-0.0788623141564318,-0.1077019411396368,0.0579064587973272,0.4221556886227546,0.5439121756487026,0.1484780994803267,352830549.0495,0.427775,1,1,1,1,1,1,1,2018-05-02,2019-05-06,17.54,0.23087719298245601,0.0010052933766425119,352830549.0495,931.943535,1,1,1
1055,002807.XSHE,江阴银行,2016-09-02,607,401,3.6,3.61,3.63,3.57,10831024.0,38976794.0,0.8092,118.9429,48.3411,14.5632,1.2691,0.0027777777777777,-0.0671834625322997,-0.2463465553235908,-0.2617586912065439,-0.5787631271878646,-0.5484247374562428,-0.2085889570552146,58641815.9715,1.1674950000000002,1,1,1,1,1,1,1,2018-05-02,2019-05-06,3.27,-0.09418282548476453,-0.0001529865647142684,58641815.971499994,123.03436500000001,0,0,0
1055,002839.XSHE,张家港行,2017-01-24,463,307,4.77,4.69,4.8,4.65,28863244.0,136014196.15,2.1059,138.818,64.2502,17.6211,1.6032,-0.010548523206751,-0.0963391136801541,-0.3575342465753424,-0.3932729624838292,-0.5300601202404809,-0.4799599198396793,-0.3285899094437257,255570622.9865,3.754505,1,1,1,1,1,1,1,2018-05-02,2019-05-06,3.96,-0.15565031982942434,-0.0003476352755724622,255570622.98649994,145.68663999999998,1,0,0
1055,600000.XSHG,浦发银行,1999-11-10,6748,1055,8.33,8.11,8.33,8.07,94278462.0,769050164.0,0.2467,3237.5345,3099.8452,5.9842,0.8128,-0.050351288056206,-0.050351288056206,-0.1922310756972111,-0.1203904555314534,-0.0228915662650603,0.0289156626506021,-0.0737527114967463,276912737.4,0.084925,1,1,1,1,1,1,1,2018-05-02,2019-05-06,8.77,0.0813810110974107,0.00042052296405414684,276912737.4,3413.5001949999996,1,1,1
1055,600015.XSHG,华夏银行,2003-09-12,5346,1055,5.9,5.74,5.9,5.72,59042600.0,341953330.0,0.3114,1087.3638,1087.3638,5.4727,0.7141,-0.0254668930390491,-0.0528052805280526,-0.1496296296296295,-0.060556464811784,0.019538188277087,0.0763765541740675,-0.0081833060556465,142160205.6,0.1262599999999999,1,1,1,1,1,1,1,2018-05-02,2019-05-06,5.31,-0.07491289198606277,-0.00022127106828181704,142160205.6,1126.7294749999999,1,1,1
1055,600016.XSHG,民生银行,2000-12-19,6343,1055,4.25,4.23,4.26,4.2,153783358.0,649497813.0,0.2846,2823.966,2287.3069,5.5858,0.7528,0.0023696682464455,-0.0429864253393663,-0.1673228346456692,-0.0620842572062082,0.0342298288508557,0.0806845965770171,-0.0199556541019955,455239514.45,0.1953349999999999,1,1,1,1,1,1,1,2018-05-02,2019-05-06,4.14,-0.021276595744680993,-1.4593307512020712e-05,455239514.45,2877.59946,1,1,1
1055,600036.XSHG,招商银行,2002-04-09,5867,1055,21.4,21.1,21.49,20.97,68715114.0,1455786499.0,0.2378,7454.9864,6097.916,10.2338,1.6134,0.0076408787010506,0.0086042065009559,-0.1153039832285115,0.0989583333333334,0.6268311488049345,0.612952968388589,0.0895833333333335,1326010793.15,0.2223149999999999,1,1,1,1,1,1,1,2018-05-02,2019-05-06,25.0,0.18483412322274884,0.0008757664390534925,1326010793.15,7298.749410000001,1,1,1
1055,600908.XSHG,无锡银行,2016-09-23,586,388,5.12,5.13,5.16,5.08,6524903.0,33387762.0,0.6114,125.8566,54.7749,12.2964,1.317,0.001953125,-0.0621572212065812,-0.237741456166419,-0.2131901840490797,-0.7104966139954854,-0.6913092550790068,-0.161042944785276,53746457.05,0.95344,1,1,1,1,1,1,1,2018-05-02,2019-05-06,4.73,-0.0779727095516568,-9.046597644681184e-05,53746457.05,128.80437,0,0,0
1055,600919.XSHG,江苏银行,2016-08-02,638,424,4.4,4.37,4.41,4.36,27649202.0,121136097.0,0.2845,827.7371,424.7492,6.794,0.8748,-0.002283105022831,-0.0223713646532437,-0.1117886178861787,-0.1153846153846154,-0.1892393320964749,-0.1706864564007421,-0.0951417004048584,167570428.4,0.391175,1,1,1,1,1,1,1,2018-05-02,2019-05-06,4.58,0.048054919908466776,0.00028257569706379934,167570428.4,834.4905699999999,1,1,1
1055,600926.XSHG,杭州银行,2016-10-27,552,369,6.14,6.11,6.15,6.07,38782775.0,236944069.0,1.3988,421.4093,169.5249,8.8489,0.9649,0.0082508250825084,0.0149501661129569,-0.0907738095238094,-0.1132075471698111,-0.2447466007416563,-0.2558714462299135,-0.1262699564586357,115048048.55,0.695135,1,1,1,1,1,1,1,2018-05-02,2019-05-06,6.62,0.08346972176759415,0.00044561392442936187,115048048.55,411.203885,0,1,0
1055,601009.XSHG,南京银行,2007-07-19,3940,1055,5.5,5.46,5.54,5.43,97566632.0,535236508.0,0.7783,719.2912,684.2939,7.1215,1.1714,0.0036764705882352,0.030188679245283,-0.0960264900662252,0.0705882352941176,0.2133333333333333,0.1777777777777778,0.0392156862745098,388919221.85,0.58685,1,1,1,1,1,1,1,2018-05-02,2019-05-06,5.6,0.02564102564102555,0.0002343100886335475,388919221.85,694.77766,1,1,1
1055,601128.XSHG,常熟银行,2016-09-30,579,383,3.92,3.93,3.97,3.91,12888797.0,50750888.0,0.7437,151.8123,68.0949,11.5245,1.3944,0.0025510204081633,-0.0343980343980344,-0.1761006289308174,-0.1456521739130434,-0.4696356275303643,-0.4507422402159243,-0.1152173913043477,64002371.5,0.93008,1,1,1,1,1,1,1,2018-05-02,2019-05-06,4.68,0.19083969465648853,0.0009642011705969057,64002371.5,152.901455,0,0,0
1055,601166.XSHG,兴业银行,2007-02-05,4104,1055,10.29,10.22,10.31,10.18,98133558.0,1003798337.0,0.3276,3338.4125,3061.7105,5.7528,0.8141,-0.0029268292682925,-0.0501858736059478,-0.1353637901861252,-0.0683682771194166,0.0837751855779429,0.1410392364793213,-0.0191431175934366,933531077.95,0.300035,1,1,1,1,1,1,1,2018-05-02,2019-05-06,12.83,0.25538160469667304,0.0010528803330522752,933531077.95,3388.8937250000004,1,1,1
1055,601169.XSHG,北京银行,2007-09-19,3878,1055,4.32,4.29,4.32,4.26,38345827.0,164569353.0,0.1325,1439.8372,1242.6895,7.5491,0.8797,0.0,-0.0183066361556064,-0.1062499999999999,-0.0734341252699783,-0.0227790432801821,-0.0045558086560363,-0.0561555075593952,144893980.45,0.11606,1,1,1,1,1,1,1,2018-05-02,2019-05-06,4.1,-0.044289044289044344,-0.00010990616214533617,144893980.45,1444.91152,1,1,1
1055,601229.XSHG,上海银行,2016-11-16,532,355,5.25,5.25,5.29,5.23,59288369.0,311744461.0,0.5494,1193.5045,566.7842,7.5289,0.9077,0.0076775431861804,0.0273972602739724,-0.0295748613678373,-0.1235392320534224,-0.0853658536585366,-0.1097560975609756,-0.1469115191986644,260104736.8,0.4732599999999999,1,1,1,1,1,1,1,2018-05-02,2019-05-06,6.12,0.1657142857142857,0.0007323847106921115,260104736.8,1154.943955,1,1,1
1055,601288.XSHG,农业银行,2010-07-15,2848,1055,2.4,2.4,2.42,2.39,468116928.0,1124863895.0,0.0991,12537.0529,11350.5343,6.3968,0.9084,0.0126582278481011,-0.02834008097166,-0.1519434628975265,0.0344827586206897,0.1999999999999999,0.2350000000000001,0.0646551724137933,1250336746.1,0.1109099999999999,1,1,1,1,1,1,1,2018-05-02,2019-05-06,2.39,-0.004166666666666541,6.763678269471063e-05,1250336746.1,12433.118810000004,1,1,1
1055,601328.XSHG,交通银行,2007-05-15,4005,1055,3.8,3.8,3.81,3.76,107135878.0,405834241.0,0.1676,4596.8628,2429.6285,6.4753,0.7618,0.0,-0.0104166666666666,-0.1142191142191142,0.0026385224274405,0.0795454545454545,0.0909090909090908,0.013192612137203,481890388.8,0.19937,1,1,1,1,1,1,1,2018-05-02,2019-05-06,3.99,0.050000000000000044,0.0002715269986526121,481890388.8,4565.6724349999995,1,1,1
1055,601398.XSHG,工商银行,2006-10-27,4205,1055,3.87,3.81,3.88,3.8,269368770.0,1033807846.0,0.0637,21313.0942,16122.8103,7.3731,1.022,-0.0052219321148825,-0.0180412371134019,-0.187633262260128,-0.0180412371134019,0.2742474916387958,0.297658862876254,0.0,1512913959.35,0.09378,1,1,1,1,1,1,1,2018-05-02,2019-05-06,3.81,0.0,9.699599668891155e-05,1512913959.35,21291.709794999995,1,1,1
1055,601818.XSHG,光大银行,2010-08-18,2814,1055,2.55,2.53,2.56,2.53,85065771.0,216168841.0,0.1347,2110.0654,1600.3802,6.5905,0.7792,-0.0078431372549019,-0.0193798449612404,-0.159468438538206,-0.0039370078740158,0.0675105485232065,0.0886075949367088,0.0157480314960629,308685571.15,0.1918,1,1,1,1,1,1,1,2018-05-02,2019-05-06,2.67,0.055335968379446765,0.0003187162291478479,308685571.15,2119.25097,1,1,1
1055,601838.XSHG,成都银行,2018-01-31,91,57,7.53,7.44,7.58,7.39,24651008.0,184104596.0,4.8101,381.0925,38.1093,9.332,1.3399,0.0026954177897575,-0.0534351145038167,,,,,,308111124.1,7.828070000000001,1,0,0,0,0,1,0,2018-05-02,2019-05-06,6.52,-0.12365591397849474,-0.0002706801781699481,308111124.1,389.79804,1,1,1
1055,601939.XSHG,建设银行,2007-09-25,3872,1055,4.93,4.86,4.95,4.8,147228358.0,717010726.0,0.9975,18675.82,716.6462,7.5897,1.0625,0.0,-0.0260521042084168,-0.2161290322580644,0.0588235294117647,0.3170731707317074,0.3523035230352305,0.0871459694989107,1134476212.15,1.569405,1,1,1,1,1,1,1,2018-05-02,2019-05-06,4.86,0.0,0.00014286814471527225,1134476212.15,18769.574119999997,1,1,1
1055,601988.XSHG,中国银行,2006-07-05,4319,1055,2.43,2.42,2.44,2.41,238961397.0,578784874.0,0.072,11216.1748,8030.1661,6.4181,0.7986,0.0,-0.0434782608695651,-0.1768707482993197,-0.0241935483870967,0.1152073732718894,0.1658986175115206,0.0201612903225805,661437812.35,0.081335,1,1,1,1,1,1,1,2018-05-02,2019-05-06,2.52,0.04132231404958686,0.0002275694035417743,661437812.35,11303.019245000001,1,1,1
1055,601997.XSHG,贵阳银行,2016-08-16,624,414,6.85,6.55,6.85,6.53,91485860.0,611418886.0,3.5395,314.2175,169.3665,6.6521,1.2071,-0.0534682080924855,-0.0589080459770114,-0.1289893617021276,-0.0813464235624124,-0.0629470672389127,-0.0042918454935623,-0.0238429172510519,206186096.15,1.15313,1,1,1,1,1,1,1,2018-05-02,2019-05-06,6.51,-0.006106870229007688,0.00013361612674945192,206186096.15,332.20401000000004,1,1,1
1055,601998.XSHG,中信银行,2007-04-27,4023,1055,4.11,4.21,4.21,4.11,72968171.0,303759367.0,0.147,3205.2292,2089.7882,7.395,0.8621,0.0243309002433089,0.0095923261390886,-0.0985010706638115,0.0631313131313131,0.1502732240437159,0.139344262295082,0.0530303030303029,213528291.4,0.1043849999999999,1,1,1,1,1,1,1,2018-05-02,2019-05-06,4.09,-0.028503562945368155,-2.6792550828775704e-06,213528291.4,3135.007735,1,1,1
1055,603323.XSHG,苏农银行,2016-11-29,519,346,4.18,4.14,4.2,4.1,12730795.0,52736565.0,1.1855,106.1446,44.4878,14.0399,1.2375,-0.0048076923076924,-0.0758928571428573,-0.2445255474452555,-0.2567324955116697,-0.5077288941736029,-0.4673008323424494,-0.1956912028725314,60030074.95,1.29567,1,1,1,1,1,1,1,2018-05-02,2019-05-06,3.89,-0.060386473429951626,3.532336041566095e-05,60030074.95,110.01096500000001,0,0,0
1300,000001.XSHE,平安银行,1991-04-03,10260,1300,10.18,10.0,10.38,9.88,271330804.0,2742409411.07,1.2281,2209.8319,2209.8108,8.609,0.9724,-0.070631970260223,-0.0366088631984586,0.1695906432748537,0.1600928074245939,0.1904761904761904,0.2357142857142857,0.2041763341067286,1744678221.153,0.727675,1,1,1,1,1,1,1,2019-05-06,2020-05-06,10.81,0.08099999999999996,0.000518555285257728,1744678221.1530004,2393.9846,1,1,1
1300,002142.XSHE,宁波银行,2007-07-19,4309,1300,18.44,17.54,18.48,17.39,36092145.0,644452955.54,0.6386,1115.158,991.4644,9.4888,1.5934,-0.0650319829424308,-0.0425764192139738,0.2378263937896965,0.1732441471571906,0.2222996515679443,0.2766550522648083,0.225418060200669,529728780.6305,0.49634,1,1,1,1,1,1,1,2019-05-06,2020-05-06,21.64,0.23375142531356907,0.0010586868810242994,529728780.63049984,1195.109765,1,1,1
1300,002807.XSHE,江阴银行,2016-09-02,976,646,3.29,3.27,3.38,3.22,32733785.0,107670003.05,2.3612,107.9388,45.3728,12.4326,1.0172,-0.0238805970149253,-0.0657142857142857,0.1595744680851065,0.0283018867924527,-0.0966850828729282,-0.0331491712707182,0.10062893081761,133351686.913,2.715705,1,1,1,1,1,1,1,2019-05-06,2020-05-06,2.72,-0.16819571865443417,-0.0006448438030749527,133351686.91300002,115.519975,0,0,0
1300,002839.XSHE,张家港行,2017-01-24,832,552,3.93,3.96,4.12,3.77,64342760.0,254073090.35,4.6269,115.8625,55.1109,13.3673,1.1847,-0.0124688279301745,-0.0938215102974828,0.161290322580645,0.0232558139534884,-0.1680672268907562,-0.0819327731092436,0.1291989664082686,231561050.9885,3.87701,1,1,1,1,1,1,1,2019-05-06,2020-05-06,3.48,-0.12121212121212122,-0.0002741562013189395,231561050.98850003,124.24938000000002,0,0,0
1300,002936.XSHE,郑州银行,2018-09-19,229,147,3.77,3.76,3.92,3.64,50658373.0,190863519.32,5.9397,316.8234,32.1,10.7369,1.0588,-0.0182767624020888,-0.1173708920187793,0.1091445427728612,-0.0873786407766991,,,0.0339805825242718,172416920.41149998,4.871025,1,1,1,0,0,1,0,2019-05-06,2020-05-06,2.8,-0.25531914893617025,-0.0011198438439917007,172416920.41150004,344.98213,0,1,0
1300,002948.XSHE,青岛银行,2019-01-16,110,70,4.62,4.93,4.99,4.5,74040591.0,352892405.68,11.5419,316.1293,31.6135,15.2795,1.4537,0.0511727078891257,-0.1052631578947368,0.1412037037037035,,,,,221913881.4145,6.5729500000000005,1,1,0,0,0,1,0,2019-05-06,2020-05-06,3.61,-0.2677484787018255,-0.0011149372950618418,221913881.4145,332.13867,0,1,0
1300,002958.XSHE,青农商行,2019-03-26,41,26,6.1,7.06,7.06,6.1,169768089.0,1155683619.39,25.2801,474.4444,47.4444,18.9976,2.06,0.0996884735202492,-0.0710526315789473,,,,,,1102857976.466,20.85119,1,0,0,0,0,1,0,2019-05-06,2020-05-06,3.75,-0.4688385269121813,-0.002232763336975432,1102857976.466,510.277775,1,1,1
1300,600000.XSHG,浦发银行,1999-11-10,7117,1300,8.73,8.77,8.81,8.58,167603894.0,1460217054.0,0.4432,3463.5455,3316.2441,5.9646,0.7551,-0.0134983127109112,0.0317647058823529,0.1157760814249362,0.0553549939831528,0.0907960199004975,0.0572139303482588,0.0228640192539109,709840946.15,0.215545,1,1,1,1,1,1,1,2019-05-06,2020-05-06,8.01,-0.08665906499429876,-0.00028559210304050754,709840946.15,3423.9201700000003,1,1,1
1300,600015.XSHG,华夏银行,2003-09-12,5715,1300,5.44,5.31,5.44,5.25,117633399.0,628727162.0,0.6331,1184.8162,987.3469,5.6665,0.6133,-0.0397830018083184,-0.0829015544041451,0.021153846153846,-0.0483870967741936,-0.0700525394045534,0.0140105078809107,0.0376344086021505,492733204.6,0.45424,1,1,1,1,1,1,1,2019-05-06,2020-05-06,4.59,-0.13559322033898302,-0.0005594414790508101,492733204.6,1298.7586350000001,1,1,1
1300,600016.XSHG,民生银行,2000-12-19,6712,1300,4.2,4.14,4.2,4.1,326779851.0,1356245739.0,0.613,2727.6447,2209.2903,5.3298,0.6388,-0.0281690140845071,-0.034965034965035,0.0507614213197968,-0.0258823529411765,-0.0460829493087557,-0.0115207373271889,0.0094117647058824,1028042168.8,0.4449949999999999,1,1,1,1,1,1,1,2019-05-06,2020-05-06,4.1,-0.009661835748792313,-2.070696450094621e-06,1028042168.8,2843.887005,1,1,1
1300,600036.XSHG,招商银行,2002-04-09,6236,1300,24.48,25.0,25.1,24.24,153781902.0,3784588227.0,0.5496,8552.0496,6995.2751,10.2881,1.6076,-0.0157480314960629,-0.0169091624066063,0.1842728564661298,0.1180679785330949,0.1770244821092279,0.1972693032015067,0.137298747763864,2225293496.7,0.307155,1,1,1,1,1,1,1,2019-05-06,2020-05-06,26.22,0.048799999999999955,0.00032244674779144606,2225293496.7,8876.124655,1,1,1
1300,600908.XSHG,无锡银行,2016-09-23,955,633,4.85,4.73,4.94,4.64,23890508.0,114444349.0,2.256,113.4814,50.1163,10.0218,1.0935,-0.0425101214574898,-0.0779727095516568,0.1397590361445784,0.0372807017543861,-0.0833333333333332,-0.0058139534883721,0.125,108271194.8,1.975295,1,1,1,1,1,1,1,2019-05-06,2020-05-06,4.04,-0.14587737843551807,-0.0005411423545093487,108271194.8,123.00905,0,0,0
1300,600919.XSHG,江苏银行,2016-08-02,1007,669,4.54,4.58,4.69,4.49,194102505.0,886888499.0,2.0251,842.7448,438.6005,6.2243,0.8051,-0.0043478260869563,0.011037527593819,0.1865284974093264,0.106280193236715,0.0361990950226245,0.0248868778280544,0.0942028985507248,377905934.5,0.8591850000000001,1,1,1,1,1,1,1,2019-05-06,2020-05-06,3.95,-0.13755458515283836,-0.0005490434488335938,377905934.5,841.87901,1,1,1
1300,600926.XSHG,杭州银行,2016-10-27,921,614,6.66,6.62,6.85,6.5,72488984.0,484207251.0,2.6643,443.7623,180.0662,7.7783,0.8956,-0.0250368188512518,-0.0015082956259426,0.1316239316239316,0.0694668820678512,0.0694668820678512,0.0710823909531501,0.0710823909531501,359623183.9,1.952955,1,1,1,1,1,1,1,2019-05-06,2020-05-06,6.61,-0.0015105740181268201,7.807677207732234e-05,359623183.9,451.63719000000003,1,1,1
1300,600928.XSHG,西安银行,2019-03-01,66,43,7.06,7.46,7.77,6.81,73620826.0,537555310.0,13.1884,416.4444,41.6444,16.9774,1.8447,0.0191256830601092,-0.2309278350515463,,,,,,577473143.75,11.74936,1,0,0,0,0,1,0,2019-05-06,2020-05-06,4.42,-0.4075067024128687,-0.0018727932310536309,577473143.75,478.133335,1,1,1
1300,601009.XSHG,南京银行,2007-07-19,4309,1300,5.72,5.6,5.73,5.53,172257480.0,969731582.0,1.3697,704.8715,704.8715,6.1252,0.9814,-0.0427350427350426,-0.00355871886121,0.1889596602972398,0.140529531568228,0.0200364298724953,0.02367941712204,0.1446028513238288,820291255.95,1.0919599999999998,1,1,1,1,1,1,1,2019-05-06,2020-05-06,5.41,-0.03392857142857131,-3.96187357762954e-05,820291255.95,747.7914399999999,1,1,1
1300,601128.XSHG,常熟银行,2016-09-30,948,628,4.7,4.68,4.95,4.54,95244492.0,450237853.0,4.3822,198.9719,101.7866,12.7272,1.3816,-0.029045643153527,0.0331125827814569,0.2283464566929132,0.1699999999999999,0.1758793969849246,0.1381909547738693,0.1325,485226899.8,4.580550000000001,1,1,1,1,1,1,1,2019-05-06,2020-05-06,4.27,-0.08760683760683763,-0.00014020471085467417,485226899.8,205.43283000000002,1,0,0
1300,601166.XSHG,兴业银行,2007-02-05,4473,1300,12.8,12.83,12.89,12.44,288074981.0,3655107790.0,1.0027,4017.7285,3684.7219,6.4157,0.8805,-0.0287660862982589,0.0288692862870889,0.1990654205607478,0.1813996316758748,0.2408123791102514,0.2059961315280465,0.1482504604051566,2388316460.8,0.63955,1,1,1,1,1,1,1,2019-05-06,2020-05-06,11.25,-0.12314886983632112,-0.000427312151913286,2388316460.8,4045.6697699999995,1,1,1
1300,601169.XSHG,北京银行,2007-09-19,4247,1300,4.11,4.1,4.18,4.05,177378067.0,727968946.0,0.6414,1312.9793,1133.2015,6.3889,0.7302,-0.0238095238095239,-0.0072639225181598,0.0594315245478034,0.0098522167487684,-0.0487238979118329,-0.0417633410672853,0.0172413793103449,526033293.05,0.45319,1,1,1,1,1,1,1,2019-05-06,2020-05-06,3.43,-0.1634146341463414,-0.000689552840896031,526033293.05,1341.5223499999997,1,1,1
1300,601229.XSHG,上海银行,2016-11-16,901,600,6.17,6.12,6.26,5.98,134833267.0,823238750.0,1.2906,1345.249,639.5756,7.2111,0.9205,-0.0285714285714285,0.0115702479338843,0.0851063829787235,-0.0016313213703099,0.1525423728813559,0.1393596986817327,-0.0130505709624796,498788074.2,0.7633099999999999,1,1,1,1,1,1,1,2019-05-06,2020-05-06,5.45,-0.10947712418300648,-0.00042559201640519825,498788074.2,1372.4599500000002,1,1,1
1300,601288.XSHG,农业银行,2010-07-15,3217,1300,2.43,2.39,2.43,2.37,933190022.0,2238637428.0,0.2075,12774.3807,10733.0182,6.2224,0.773,-0.0284552845528455,-0.0244897959183674,-0.0082987551867219,-0.0553359683794465,-0.0164609053497942,0.008230452674897,-0.0316205533596836,1481693353.0,0.1333099999999999,1,1,1,1,1,1,1,2019-05-06,2020-05-06,2.34,-0.02092050209205032,-5.774705957109753e-05,1481693353.0,13213.609460000001,1,1,1
1300,601328.XSHG,交通银行,2007-05-15,4374,1300,3.98,3.99,4.1,3.88,387109655.0,1530246236.0,0.6363,4596.8628,2429.6285,6.1612,0.6977,-0.0123762376237623,-0.0148148148148147,0.0075757575757575,0.0363636363636363,0.05,0.0657894736842106,0.0519480519480519,1103880919.0,0.446235,1,1,1,1,1,1,1,2019-05-06,2020-05-06,3.48,-0.1278195488721805,-0.0005255064466376905,1103880919.0,4685.235429999999,1,1,1
