trade_seq,code,display_name,listed_start,listed_days,listed_trading_days,open,close,high,low,volume,money,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,daily_return_close,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,mom_6_1,liq_money_1m,liq_turnover_1m,price_history_1m_ready,price_history_3m_ready,price_history_6m_ready,price_history_12m_ready,price_history_12_1_ready,liquidity_1m_ready,momentum_core_ready_v1,mom_3_1,price_history_3_1_ready,price_history_6_1_ready,price_history_12_1_ready_v2,momentum_monthly_ready_v2,month_key,rebalance_date,next_rebalance_date,next_rebalance_close,y_month_total_return_close,avg_money_20d_pre_rebalance,avg_market_cap_20d_pre_rebalance,y_month_avg_daily_return_close,monthly_momentum_ready_v2,liquidity_top_60_flag,market_cap_top_60_flag,rebalance_stock_pool_flag_v2
1523,601998.XSHG,中信银行,2007-04-27,4723,1523,3.62,3.6,3.64,3.59,20405768.0,73699382.04,0.0447,2520.143,1643.1169,5.2487,0.5738,-0.005524861878453,-0.0697674418604651,-0.1647331786542922,-0.0862944162436547,-0.1818181818181818,-0.1204545454545454,-0.0177664974619289,114612997.3395,0.06705,1,1,1,1,1,1,1,-0.1020881670533642,1,1,1,1,2020-04,2020-04-01,2020-05-06,3.6,0.0,114612997.3395,2606.0236299999997,2.3258528216023872e-05,1,0,1,0
1523,603323.XSHG,苏农银行,2016-11-29,1219,814,2.84,2.84,2.88,2.84,21050270.0,60126505.03,0.9963,79.5152,60.0724,8.7786,0.7021,0.0,-0.0809061488673139,-0.1647058823529411,-0.144578313253012,-0.3771929824561403,-0.3223684210526315,-0.0692771084337349,133490115.79799998,2.07218,1,1,1,1,1,1,1,-0.0911764705882353,1,1,1,1,2020-04,2020-04-01,2020-05-06,2.87,0.010563380281690238,133490115.79800001,83.48193,0.0005655148879522522,1,0,0,0
1544,000001.XSHE,平安银行,1991-04-03,10626,1544,10.81,10.81,10.91,10.69,128478427.0,1382727481.73,0.5199,2672.1949,2672.1721,9.1211,0.9462,-0.0118829981718463,0.0608439646712464,-0.068103448275862,-0.1974758723088344,0.0974619289340101,0.0345177664974618,-0.2435040831477357,1124308613.8674998,0.439065,1,1,1,1,1,1,1,-0.121551724137931,1,1,1,1,2020-05,2020-05-06,2020-06-01,10.64,-0.015726179463459777,1124308613.8674998,2547.705975,-0.0007663856176662107,1,1,1,1
1544,002142.XSHE,宁波银行,2007-07-19,4675,1544,21.43,21.64,21.83,21.26,34574976.0,744006501.13,0.5128,1461.1143,1459.3603,10.1976,1.6027,-0.0036832412523019,0.1407485503426464,0.0041763341067284,-0.0853761622992391,0.2055710306406686,0.056824512534819,-0.1982248520710059,782186481.9564999,0.5833250000000001,1,1,1,1,1,1,1,-0.1197215777262181,1,1,1,1,2020-05,2020-05-06,2020-06-01,22.17,0.024491682070240328,782186481.9564999,1337.3473749999998,0.0014984223920085,1,1,1,1
1544,002807.XSHE,江阴银行,2016-09-02,1342,890,2.71,2.72,2.73,2.71,15792948.0,42906499.8,0.4821,89.7033,89.0919,8.7184,0.7714,-0.0036630036630035,-0.0180505415162454,-0.0109090909090908,-0.0872483221476508,-0.1880597014925372,-0.1731343283582089,-0.070469798657718,38809606.051,0.4309949999999999,1,1,1,1,1,1,1,0.0072727272727273,1,1,1,1,2020-05,2020-05-06,2020-06-01,2.69,-0.011029411764705954,38809606.05100001,90.70242,-0.0005979387836165446,1,0,0,0
1544,002839.XSHE,张家港行,2017-01-24,1198,796,3.44,3.48,3.48,3.41,37328141.0,128520108.05,1.782,99.0551,72.8259,10.0401,0.9332,0.0,-0.043956043956044,0.0577507598784194,-0.1030927835051546,-0.1321695760598503,-0.0922693266832916,-0.0618556701030926,189045843.1755,2.549915,1,1,1,1,1,1,1,0.1063829787234043,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.41,-0.02011494252873558,189045843.17549998,99.89565,-0.0010757446837026219,1,1,0,0
1544,002936.XSHE,郑州银行,2018-09-19,595,391,2.77,2.8,2.8,2.74,20344753.0,56479713.6,0.9787,228.5866,58.1252,6.8583,0.7125,0.0035842293906809,-0.0175438596491228,-0.0604026845637584,-0.1860465116279069,-0.2631578947368421,-0.2499999999999999,-0.1715116279069767,45290018.741,0.77806,1,1,1,1,1,1,1,-0.0436241610738254,1,1,1,1,2020-05,2020-05-06,2020-06-01,2.8,0.0,45290018.741000004,229.53408499999995,1.8644169613277755e-05,1,0,0,0
1544,002948.XSHE,青岛银行,2019-01-16,476,314,3.58,3.61,3.61,3.55,7711239.0,27621848.06,0.9246,224.1316,30.0686,9.609,0.9761,0.0,-0.0163487738419618,-0.0474934036939314,-0.2065934065934066,-0.2463465553235908,-0.2338204592901879,-0.1934065934065933,35480038.398499995,1.171715,1,1,1,1,1,1,1,-0.0316622691292876,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.6,-0.0027700831024930483,35480038.3985,225.75507999999996,-0.00013032942319557794,1,0,0,0
1544,002958.XSHE,青农商行,2019-03-26,407,270,3.68,3.75,3.75,3.65,46319284.0,171732970.65,1.4518,246.6667,119.5332,8.4534,0.9718,0.0,0.0,-0.1865509761388286,-0.3042671614100185,-0.4798890429958391,-0.4798890429958391,-0.3042671614100185,151132743.39099997,1.27177,1,1,1,1,1,1,1,-0.1865509761388286,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.71,-0.010666666666666713,151132743.391,243.66666500000002,-0.00041310494484969444,1,1,0,0
1544,002966.XSHE,苏州银行,2019-08-02,278,182,5.92,5.98,5.99,5.88,16585483.0,98404042.0,3.4584,287.0,28.7,11.282,1.0206,0.0,0.0067340067340067,-0.0354838709677418,-0.143266475644699,,,-0.1489971346704871,123398058.10449997,4.31295,1,1,1,0,0,1,0,-0.0419354838709676,1,1,0,0,2020-05,2020-05-06,2020-06-01,5.92,-0.010033444816053616,123398058.10450001,285.333335,-0.0005155992281964503,0,0,0,0
1544,600000.XSHG,浦发银行,1999-11-10,7483,1544,8.0,8.01,8.04,7.94,54005233.0,431336740.35,0.1472,3070.2276,2939.6537,5.133,0.5988,-0.015970515970516,0.0242966751918158,-0.0314389359129383,-0.1925403225806451,-0.0475624256837099,-0.070154577883472,-0.2116935483870967,229198907.333,0.079405,1,1,1,1,1,1,1,-0.0544135429262393,1,1,1,1,2020-05,2020-05-06,2020-06-01,8.16,0.01872659176029967,229198907.33300003,3003.891905,0.001066010736980828,1,1,1,1
1544,600015.XSHG,华夏银行,2003-09-12,6081,1544,4.59,4.59,4.6,4.57,37051374.0,169958058.33,0.2039,1001.7083,834.7569,4.5242,0.4706,-0.0086393088552916,-0.0021739130434782,-0.082,-0.154696132596685,-0.1257142857142857,-0.1238095238095239,-0.1528545119705341,99941986.1925,0.1204099999999999,1,1,1,1,1,1,1,-0.08,1,1,1,1,2020-05,2020-05-06,2020-06-01,4.53,-0.013071895424836555,99941986.1925,995.5533949999999,-0.0007196247082087832,1,0,1,0
1544,600016.XSHG,民生银行,2000-12-19,7078,1544,4.07,4.1,4.12,4.06,142336322.0,581141847.5,0.2819,2556.8932,2070.988,4.6764,0.5469,-0.0096618357487923,0.0199004975124377,-0.0120481927710844,-0.0681818181818183,-0.0048543689320389,-0.0242718446601942,-0.0863636363636365,403494162.7645,0.197385,1,1,1,1,1,1,1,-0.0313253012048194,1,1,1,1,2020-05,2020-05-06,2020-06-01,4.04,-0.014634146341463317,403494162.7645,2523.1807849999996,-0.0008002961050767723,1,1,1,1
1544,600036.XSHG,招商银行,2002-04-09,6602,1544,26.14,26.22,26.33,25.87,66277699.0,1731704263.87,0.2432,8733.6325,7143.8035,9.1526,1.4365,-0.0128012048192771,0.0710784313725489,-0.0310421286031041,-0.0803226937916521,0.0581113801452783,-0.0121065375302663,-0.1413539109084531,1316523694.854,0.1920249999999999,1,1,1,1,1,1,1,-0.0953436807095343,1,1,1,1,2020-05,2020-05-06,2020-06-01,26.36,0.005339435545385296,1316523694.854,8309.560825,0.00040597508323659447,1,1,1,1
1544,600908.XSHG,无锡银行,2016-09-23,1321,877,3.99,4.04,4.05,3.98,8536014.0,34312332.78,0.4001,93.8918,86.1998,7.287,0.817,0.0049751243781095,0.0074812967581048,0.0176322418136019,-0.0900900900900901,-0.1512605042016805,-0.157563025210084,-0.0968468468468469,36300918.7155,0.427055,1,1,1,1,1,1,1,0.0100755667506295,1,1,1,1,2020-05,2020-05-06,2020-06-01,4.08,0.00990099009900991,36300918.71549999,92.63495499999999,0.0005828015183401167,1,0,0,0
1544,600919.XSHG,江苏银行,2016-08-02,1373,913,3.93,3.95,3.97,3.91,69925385.0,275389648.74,0.4033,693.8248,685.4875,4.5939,0.6025,-0.0050377833753149,0.0,-0.0877598152424942,-0.1855670103092782,-0.1505376344086021,-0.1505376344086021,-0.1855670103092782,193808132.8805,0.28704,1,1,1,1,1,1,1,-0.0877598152424942,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.94,-0.0025316455696202667,193808132.8805,683.088375,-0.00011232589155237237,1,1,1,1
1544,600926.XSHG,杭州银行,2016-10-27,1287,858,6.47,6.61,6.65,6.45,34175137.0,224197508.71,0.5749,496.9508,392.7021,7.1487,0.8951,0.0122511485451761,0.0853858784893268,-0.0364431486880466,-0.1103633916554508,0.0153609831029186,-0.064516129032258,-0.180349932705249,124902971.078,0.337925,1,1,1,1,1,1,1,-0.1122448979591836,1,1,1,1,2020-05,2020-05-06,2020-06-01,7.21,0.0907715582450832,124902971.078,415.269845,0.004922117650474295,1,1,1,1
1544,600928.XSHG,西安银行,2019-03-01,432,287,4.37,4.42,4.42,4.35,14971102.0,65723696.51,1.0513,242.2222,62.9821,8.822,0.9903,0.002267573696145,-0.0199556541019955,-0.1282051282051283,-0.2245614035087719,-0.3945205479452055,-0.3821917808219178,-0.2087719298245615,61209507.8235,0.96409,1,1,1,1,1,1,1,-0.1104536489151875,1,1,1,1,2020-05,2020-05-06,2020-06-01,4.3,-0.02714932126696834,61209507.8235,244.64444000000003,-0.0014761049510437997,1,0,0,0
1544,601009.XSHG,南京银行,2007-07-19,4675,1544,5.36,5.41,5.44,5.34,59514856.0,321475415.28,0.4953,767.5382,650.5853,5.9574,0.9459,-0.0036832412523019,0.0504854368932037,-0.0252252252252251,-0.1426307448494452,-0.0475352112676055,-0.0933098591549295,-0.183835182250396,213508714.6645,0.334525,1,1,1,1,1,1,1,-0.072072072072072,1,1,1,1,2020-05,2020-05-06,2020-06-01,5.59,0.03327171903881698,213508714.6645,664.1495950000001,0.00185399115241515,1,1,1,1
1544,601077.XSHG,渝农商行,2019-10-29,190,126,3.36,3.37,3.37,3.34,70983795.0,238092494.51,3.5334,566.7143,67.7143,5.9455,0.6221,-0.0058997050147492,-0.0638888888888888,-0.1381074168797954,-0.3506743737957611,,,-0.3063583815028902,109459258.811,1.779055,1,1,1,0,0,1,0,-0.0792838874680307,1,1,0,0,2020-05,2020-05-06,2020-06-01,3.31,-0.017804154302670683,109459258.81100002,594.31181,-0.0009791307829626666,0,0,0,0
1544,601128.XSHG,常熟银行,2016-09-30,1314,872,4.29,4.27,4.32,4.2,63448003.0,270273776.72,1.4928,193.2303,181.5436,10.456,1.096,-0.0138568129330255,0.0239808153477216,-0.0717391304347826,-0.2278481012658229,-0.0573951434878589,-0.0794701986754967,-0.2459312839059675,215051791.4465,1.217225,1,1,1,1,1,1,1,-0.0934782608695651,1,1,1,1,2020-05,2020-05-06,2020-06-01,4.44,0.039812646370023685,215051791.44649997,187.66638999999998,0.002341354843456934,1,1,0,0
1544,601166.XSHG,兴业银行,2007-02-05,4839,1544,11.25,11.25,11.33,11.15,99606390.0,1118479602.85,0.3498,3392.4253,3203.1704,5.0486,0.6687,-0.0174672489082968,0.0162601626016258,-0.0755957271980279,-0.183599419448476,-0.0823817292006525,-0.097063621533442,-0.1966618287373004,794856701.222,0.2522999999999999,1,1,1,1,1,1,1,-0.0903861955628594,1,1,1,1,2020-05,2020-05-06,2020-06-01,11.21,-0.003555555555555534,794856701.2220001,3334.2576099999997,-0.00015838007550162206,1,1,1,1
1544,601169.XSHG,北京银行,2007-09-19,4613,1544,3.42,3.43,3.44,3.42,86826488.0,297567906.15,0.3303,1044.4634,901.4517,4.7968,0.53,-0.0086705202312138,0.0178041543026705,-0.0550964187327822,-0.1381909547738693,-0.1530864197530863,-0.1679012345679011,-0.1532663316582914,231395751.0375,0.2628199999999999,1,1,1,1,1,1,1,-0.071625344352617,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.42,-0.00291545189504383,231395751.0375,1018.1403900000001,-0.00014518391999638898,1,1,1,1
1544,601229.XSHG,上海银行,2016-11-16,1267,844,5.43,5.45,5.45,5.41,37371581.0,203013462.14,0.1892,1152.1495,1075.5305,5.6161,0.7097,-0.0072859744990892,-0.0197841726618703,-0.0554592720970535,-0.1417322834645669,-0.0699658703071672,-0.0511945392491468,-0.1244094488188977,106467053.5865,0.0979549999999999,1,1,1,1,1,1,1,-0.0363951473136915,1,1,1,1,2020-05,2020-05-06,2020-06-01,5.45,0.0,106467053.5865,1168.060785,8.518818933772275e-06,1,0,1,0
1544,601288.XSHG,农业银行,2010-07-15,3583,1544,2.34,2.34,2.35,2.33,330814316.0,772368082.87,0.077,11969.4198,10056.6911,5.5663,0.6573,-0.0126582278481013,0.004291845493562,-0.0042553191489362,-0.064,-0.0209205020920503,-0.0251046025104603,-0.0679999999999999,378835234.246,0.03774,1,1,1,1,1,1,1,-0.0085106382978723,1,1,1,1,2020-05,2020-05-06,2020-06-01,2.34,0.0,378835234.246,11955.420479999999,1.2289535316333084e-05,1,1,1,1
1544,601328.XSHG,交通银行,2007-05-15,4740,1544,3.49,3.48,3.49,3.47,124155995.0,432194264.54,0.2146,3809.6779,2013.5693,4.9055,0.5362,-0.0085470085470085,-0.0141643059490084,-0.0224719101123596,-0.1053984575835476,-0.1076923076923076,-0.0948717948717948,-0.0925449871465295,249429730.2395,0.12294,1,1,1,1,1,1,1,-0.0084269662921349,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.49,0.00287356321839094,249429730.2395,3837.8977050000003,0.0001716071970843721,1,1,1,1
1544,601398.XSHG,工商银行,2006-10-27,4940,1544,3.56,3.55,3.56,3.53,233051923.0,826750779.87,0.0601,18212.3597,13777.1841,5.787,0.7121,-0.0138888888888889,-0.0166204986149585,-0.0706806282722513,-0.1383495145631068,-0.0508021390374332,-0.0347593582887701,-0.1237864077669903,554470261.1695,0.040205,1,1,1,1,1,1,1,-0.0549738219895288,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.59,0.011267605633802802,554470261.1695001,18237.308175000002,0.0006417983264617944,1,1,1,1
1544,601577.XSHG,长沙银行,2018-09-26,588,387,5.91,5.95,5.96,5.86,15702805.0,92627736.88,1.195,268.592,78.1336,5.1213,0.7384,0.0,0.0119047619047618,-0.0434083601286172,-0.1438848920863309,-0.1747572815533979,-0.1844660194174757,-0.1539568345323742,70409704.385,0.91133,1,1,1,1,1,1,1,-0.0546623794212218,1,1,1,1,2020-05,2020-05-06,2020-06-01,5.95,0.0,70409704.38500002,265.52968,2.8510092372988805e-05,1,0,0,0
1544,601658.XSHG,邮储银行,2019-12-10,148,96,3.79,3.79,3.8,3.75,62679971.0,236244276.61,1.5476,4488.0938,153.458,7.1801,0.8595,-0.010443864229765,-0.0206718346253229,-0.0641975308641974,,,,,115843003.59849998,0.753045,1,1,0,0,0,1,0,-0.0444444444444444,1,0,0,0,2020-05,2020-05-06,2020-06-01,3.74,-0.01319261213720313,115843003.59849998,4518.5363099999995,-0.0007301267571415499,0,0,0,0
1544,601818.XSHG,光大银行,2010-08-18,3549,1544,2.54,2.54,2.56,2.53,167813100.0,426312803.96,0.2904,1936.8563,1469.011,5.0371,0.5923,-0.0116731517509727,0.0200803212851405,-0.0305343511450382,-0.2111801242236025,-0.0305343511450382,-0.0496183206106869,-0.2267080745341614,328722544.842,0.2278049999999999,1,1,1,1,1,1,1,-0.0496183206106869,1,1,1,1,2020-05,2020-05-06,2020-06-01,2.65,0.04330708661417315,328722544.842,1896.70199,0.002403472638515939,1,1,1,1
1544,601838.XSHG,成都银行,2018-01-31,826,546,5.78,5.84,5.87,5.76,20016715.0,116223837.64,0.7959,280.3107,146.9901,4.9196,0.7555,0.0,0.0227670753064799,-0.0580645161290322,-0.1257485029940119,-0.0889235569422777,-0.109204368174727,-0.1452095808383233,96676695.5255,0.6727950000000004,1,1,1,1,1,1,1,-0.0790322580645161,1,1,1,1,2020-05,2020-05-06,2020-06-01,6.03,0.03253424657534243,96676695.52550001,273.086205,0.0018011949564208443,1,0,1,0
1544,601860.XSHG,紫金银行,2019-01-03,489,323,3.24,3.28,3.28,3.23,24311466.0,79108207.88,1.1084,151.9269,72.011,10.4899,1.0695,0.0,-0.0381231671554253,-0.076056338028169,-0.3680154142581889,-0.4174067495559502,-0.3943161634103019,-0.3429672447013487,109794606.105,1.49085,1,1,1,1,1,1,1,-0.0394366197183098,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.2,-0.024390243902438935,109794606.10499999,154.89221500000002,-0.0013250233987949888,1,0,0,0
1544,601916.XSHG,浙商银行,2019-11-26,162,106,2.93,2.94,2.94,2.92,36364365.0,106569810.25,1.2706,865.636,84.15,6.6503,0.7461,-0.0033898305084746,0.0,-0.0392156862745098,,,,,97171661.539,1.16016,1,1,0,0,0,1,0,-0.0392156862745098,1,0,0,0,2020-05,2020-05-06,2020-06-01,2.81,-0.04421768707482987,97171661.539,861.48856,-0.002473280925757706,0,0,0,0
1544,601939.XSHG,建设银行,2007-09-25,4607,1544,4.51,4.5,4.52,4.47,96714655.0,434737753.56,0.7149,15850.696,608.2379,5.8561,0.7217,-0.013157894736842,-0.013157894736842,-0.0506329113924051,-0.1395793499043978,-0.0546218487394957,-0.0420168067226891,-0.1281070745697898,339910463.888,0.55937,1,1,1,1,1,1,1,-0.0379746835443038,1,1,1,1,2020-05,2020-05-06,2020-06-01,4.54,0.008888888888888946,339910463.8880001,15828.19501,0.0005161522413969387,1,1,1,1
1544,601988.XSHG,中国银行,2006-07-05,5054,1544,2.4,2.41,2.42,2.4,135604984.0,326087156.62,0.045,10156.3788,7271.4103,5.3731,0.5939,-0.008230452674897,-0.0163265306122448,-0.0163265306122448,-0.073076923076923,-0.0359999999999999,-0.0199999999999999,-0.0576923076923077,262833991.059,0.03568,1,1,1,1,1,1,1,0.0,1,1,1,1,2020-05,2020-05-06,2020-06-01,2.43,0.008298755186721962,262833991.05899996,10302.100750000001,0.00047726782104188896,1,1,1,1
1544,601997.XSHG,贵阳银行,2016-08-16,1359,903,5.58,5.61,5.61,5.53,28115470.0,156573576.2,0.6517,253.5807,241.9034,4.2247,0.7104,-0.0017793594306049,0.0218579234972677,-0.0696517412935323,-0.162686567164179,-0.132921174652241,-0.1514683153013909,-0.1805970149253731,125137607.8865,0.52789,1,1,1,1,1,1,1,-0.0895522388059701,1,1,1,1,2020-05,2020-05-06,2020-06-01,5.56,-0.00891265597147961,125137607.88649997,247.62731500000004,-0.00045833265383310516,1,1,0,0
1544,601998.XSHG,中信银行,2007-04-27,4758,1544,3.58,3.6,3.6,3.56,39689119.0,142017291.55,0.0868,2520.1431,1643.117,5.1168,0.5492,-0.0082644628099173,-0.005524861878453,-0.0769230769230768,-0.1928251121076233,-0.0999999999999999,-0.0949999999999999,-0.1883408071748878,78066554.17899999,0.047705,1,1,1,1,1,1,1,-0.0717948717948717,1,1,1,1,2020-05,2020-05-06,2020-06-01,3.54,-0.01666666666666672,78066554.17899999,2509.377465,-0.0009075763154669167,1,0,1,0
1544,603323.XSHG,苏农银行,2016-11-29,1254,835,2.82,2.87,2.87,2.81,23973566.0,68066731.36,1.1346,80.2364,60.6173,8.5615,0.6852,0.0034965034965035,0.0,-0.0304054054054053,-0.1729106628242075,-0.2752525252525252,-0.2752525252525252,-0.1729106628242075,62574212.73,1.04052,1,1,1,1,1,1,1,-0.0304054054054053,1,1,1,1,2020-05,2020-05-06,2020-06-01,2.82,-0.017421602787456525,62574212.730000004,79.63239499999999,-0.0009522379454061219,1,0,0,0
1562,000001.XSHE,平安银行,1991-04-03,10652,1562,10.47,10.64,10.7,10.45,110527081.0,1173619006.66,0.455,2584.8683,2584.8463,8.823,0.9153,0.0240615976900866,-0.0336058128973659,-0.0795847750865051,-0.1140716069941715,0.1440860215053763,0.1838709677419354,-0.083263946711074,932116103.3560002,0.357295,1,1,1,1,1,1,1,-0.0475778546712802,1,1,1,1,2020-06,2020-06-01,2020-07-01,10.48,-0.015037593984962405,932116103.356,2601.07224,-0.0006879393827113603,1,1,1,1
1562,002142.XSHE,宁波银行,2007-07-19,4701,1562,21.6,22.17,22.24,21.36,41126760.0,904626537.82,0.61,1597.5315,1494.6032,11.1497,1.7523,0.038407494145199,0.0197792088316468,-0.010267857142857,0.0004512635379061,0.2268954067515218,0.203099059214167,-0.0189530685920578,667076504.21,0.4631999999999999,1,1,1,1,1,1,1,-0.0294642857142857,1,1,1,1,2020-06,2020-06-01,2020-07-01,22.67,0.022552999548939967,667076504.2099999,1508.081675,0.0012170105849278003,1,1,1,1
1562,002807.XSHE,江阴银行,2016-09-02,1368,908,2.66,2.69,2.69,2.65,14342467.0,38402437.65,0.4378,88.6173,88.0133,8.6128,0.7621,0.0150943396226415,-0.007380073800738,-0.0494699646643109,-0.0594405594405593,-0.1151315789473684,-0.1085526315789473,-0.0524475524475523,30868626.532,0.350205,1,1,1,1,1,1,1,-0.0424028268551237,1,1,1,1,2020-06,2020-06-01,2020-07-01,2.73,0.014869888475836479,30868626.532000005,88.69332000000001,0.0007656156453034699,1,0,0,0
1562,002839.XSHE,张家港行,2017-01-24,1224,814,3.35,3.41,3.43,3.34,41960027.0,142385596.3,2.0031,97.2476,71.4969,9.8569,0.9161,0.0209580838323353,-0.0115942028985507,-0.0257142857142856,-0.0339943342776203,-0.0284900284900283,-0.017094017094017,-0.0226628895184134,90707429.3715,1.262995,1,1,1,1,1,1,1,-0.0142857142857142,1,1,1,1,2020-06,2020-06-01,2020-07-01,3.9,0.14369501466275647,90707429.3715,97.39217,0.00694528109668807,1,0,0,0
1562,002936.XSHE,郑州银行,2018-09-19,621,409,2.77,2.8,2.8,2.76,21245897.0,59170869.11,1.0221,228.5866,58.1252,6.8583,0.7125,0.0108303249097472,0.0108303249097472,-0.0666666666666667,-0.1358024691358026,-0.2265193370165746,-0.2348066298342541,-0.1450617283950618,35735167.1065,0.618255,1,1,1,1,1,1,1,-0.0766666666666666,1,1,1,1,2020-06,2020-06-01,2020-07-01,2.83,0.010714285714285898,35735167.1065,227.34297999999998,0.0005459650346014499,1,0,0,0
1562,002948.XSHE,青岛银行,2019-01-16,502,332,3.57,3.6,3.61,3.56,10014398.0,36009347.56,1.2006,223.6806,30.0106,9.5897,0.9741,0.0084033613445377,0.0027855153203342,-0.0954773869346733,-0.1240875912408759,-0.1964285714285715,-0.1986607142857144,-0.1265206812652068,25371324.9635,0.845095,1,1,1,1,1,1,1,-0.0979899497487437,1,1,1,1,2020-06,2020-06-01,2020-07-01,3.73,0.03611111111111098,25371324.9635,223.45514499999996,0.00179163206297941,1,0,0,0
1562,002958.XSHE,青农商行,2019-03-26,433,288,3.62,3.71,3.73,3.61,45382813.0,166993277.15,1.4224,244.4444,118.4563,8.3773,0.963,0.033426183844011,-0.031331592689295,-0.2459349593495935,-0.2489878542510122,-0.4212168486739469,-0.4024960998439938,-0.2246963562753037,146556114.535,1.23331,1,1,1,1,1,1,1,-0.2215447154471544,1,1,1,1,2020-06,2020-06-01,2020-07-01,3.95,0.06469002695417791,146556114.535,243.972215,0.003229862658690504,1,1,0,0
1562,002966.XSHE,苏州银行,2019-08-02,304,200,5.82,5.92,5.94,5.81,18755689.0,110493162.4,3.9109,284.0,28.4,11.164,1.01,0.0206896551724138,0.0,-0.1494252873563218,-0.0373983739837399,,,-0.0373983739837399,90889172.46699998,3.19134,1,1,1,0,0,1,0,-0.1494252873563218,1,1,0,0,2020-06,2020-06-01,2020-07-01,6.09,0.028716216216216228,90889172.46700001,283.65000000000003,0.001472622241419985,0,0,0,0
1562,600000.XSHG,浦发银行,1999-11-10,7509,1562,8.14,8.16,8.21,8.1,37344232.0,304346422.81,0.1018,3125.9966,2993.0509,5.2263,0.6097,0.0074074074074075,0.0036900369003689,-0.0365997638724912,-0.1062431544359255,-0.0377358490566037,-0.0412735849056603,-0.1095290251916757,229171151.60350004,0.07822,1,1,1,1,1,1,1,-0.0401416765053128,1,1,1,1,2020-06,2020-06-01,2020-07-01,8.23,0.008578431372548989,229171151.60350004,3050.2682050000003,0.00046052758399003495,1,1,1,1
1562,600015.XSHG,华夏银行,2003-09-12,6107,1562,4.5,4.53,4.53,4.49,22244973.0,100554101.22,0.1224,987.8598,823.2165,4.4617,0.4641,0.0066666666666668,-0.0237068965517239,-0.099403578528827,-0.1354961832061069,-0.1288461538461538,-0.1076923076923077,-0.1145038167938932,84278523.7885,0.10203,1,1,1,1,1,1,1,-0.0775347912524851,1,1,1,1,2020-06,2020-06-01,2020-07-01,4.56,0.0066225165562912025,84278523.7885,988.244465,0.0003422554329695399,1,0,1,0
1562,600016.XSHG,民生银行,2000-12-19,7104,1562,4.02,4.04,4.05,4.02,78924496.0,318940679.14,0.1563,2521.8673,2042.6183,4.6123,0.5394,0.01,-0.0194174757281553,-0.0146341463414633,-0.0669745958429561,-0.0194174757281553,0.0,-0.0484988452655889,296236038.619,0.14442,1,1,1,1,1,1,1,0.0048780487804878,1,1,1,1,2020-06,2020-06-01,2020-07-01,4.04,0.0,296236038.6190001,2527.1211949999997,1.5279953300899924e-05,1,1,1,1
1562,600036.XSHG,招商银行,2002-04-09,6628,1562,25.85,26.36,26.47,25.81,64494599.0,1693982687.42,0.2367,8781.5502,7182.9985,9.2029,1.4444,0.0296874999999998,-0.0056582421727651,0.005723006486074,-0.0337243401759531,0.0531362365161804,0.059129045145825,-0.0282258064516128,1381082536.5915,0.19491,1,1,1,1,1,1,1,0.011446012972148,1,1,1,1,2020-06,2020-06-01,2020-07-01,26.34,-0.0007587253414264028,1381082536.5915,8636.914425,4.809658946767527e-05,1,1,1,1
1562,600908.XSHG,无锡银行,2016-09-23,1347,895,4.01,4.08,4.09,4.0,14970889.0,60647226.09,0.7018,94.8161,87.0484,7.3588,0.8251,0.0225563909774435,0.0225563909774435,-0.0444964871194378,-0.0192307692307692,-0.074829931972789,-0.0952380952380952,-0.0408653846153845,34785286.129,0.4056149999999999,1,1,1,1,1,1,1,-0.0655737704918031,1,1,1,1,2020-06,2020-06-01,2020-07-01,4.1,0.004901960784313708,34785286.129,93.402005,0.000272199614681475,1,0,0,0
1562,600919.XSHG,江苏银行,2016-08-02,1399,931,3.91,3.94,3.95,3.91,36611972.0,144004956.32,0.2112,691.5159,683.2064,4.5786,0.6005,0.012853470437018,-0.0075566750629723,-0.0815850815850816,-0.13215859030837,-0.1283185840707964,-0.1216814159292034,-0.1255506607929515,148555514.84699997,0.2180799999999999,1,1,1,1,1,1,1,-0.0745920745920745,1,1,1,1,2020-06,2020-06-01,2020-07-01,3.98,0.010152284263959421,148555514.84700003,687.76391,0.00052718676314598,1,1,1,1
1562,600926.XSHG,杭州银行,2016-10-27,1313,876,7.17,7.21,7.24,7.09,31944750.0,229443746.1,0.521,542.6133,442.2685,7.8055,0.9773,0.00557880055788,0.1462639109697934,0.0389048991354465,0.049490538573508,0.1499202551834131,0.0031897926634769,-0.0844250363901019,215730343.7345,0.52408,1,1,1,1,1,1,1,-0.0936599423631124,1,1,1,1,2020-06,2020-06-01,2020-07-01,7.19,-0.002773925104022079,215730343.73450002,514.94896,-4.3833774696050255e-05,1,1,1,1
