trade_seq,code,display_name,listed_start,listed_days,listed_trading_days,open,close,high,low,volume,money,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,daily_return_close,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,mom_6_1,liq_money_1m,liq_turnover_1m,price_history_1m_ready,price_history_3m_ready,price_history_6m_ready,price_history_12m_ready,price_history_12_1_ready,liquidity_1m_ready,momentum_core_ready_v1,rebalance_date,quarter_key,next_rebalance_date,next_rebalance_close,y_quarter_total_return_close,y_quarter_avg_daily_return_close,avg_money_20d_pre_rebalance,avg_market_cap_20d_pre_rebalance,liquidity_top_80_flag,market_cap_top_80_flag,rebalance_stock_pool_flag
1787,601963.XSHG,重庆银行,2021-02-05,90,56,8.79,8.78,8.84,8.74,17318461.0,152212396.21,3.9063,389.1446,38.9145,8.6857,0.9688,0.001140250855188,-0.0414847161572052,,,,,,309003930.16150004,7.617045,1,0,0,0,0,1,0,2021-05-06,2021q1,2021-09-01,7.4,-0.15717539863325725,-0.0019200683831381133,309003930.16150004,401.5485849999999,1,1,1
1787,601988.XSHG,中国银行,2006-07-05,5419,1787,2.4,2.4,2.42,2.4,191108715.0,459833063.95,0.0668,9597.042,6870.9558,4.9399,0.5302,0.0,-0.0163934426229508,0.0256410256410257,0.0169491525423728,-0.0082644628099173,0.0082644628099173,0.0338983050847458,422831736.3055,0.06091,1,1,1,1,1,1,1,2021-05-06,2021q1,2021-09-01,2.4,0.0,1.2815691403250711e-05,422831736.3055001,9692.71803,1,1,1
1787,601997.XSHG,贵阳银行,2016-08-16,1724,1146,5.74,5.74,5.8,5.72,29238792.0,168238141.67,0.701,282.6241,239.32,4.7196,0.7164,-0.0017391304347825,-0.0496688741721853,-0.0103448275862068,-0.0154373927958832,0.0213523131672597,0.0747330960854093,0.0360205831903945,162942988.91099998,0.65902,1,1,1,1,1,1,1,2021-05-06,2021q1,2021-09-01,5.21,-0.09233449477351918,-0.0011314254275209326,162942988.911,266.55679000000003,1,1,1
1787,601998.XSHG,中信银行,2007-04-27,5123,1787,3.78,3.79,3.83,3.78,39216904.0,149297161.07,0.0839,2544.6117,1770.7392,5.0722,0.5279,0.0026455026455027,-0.025706940874036,-0.005249343832021,0.0188172043010752,0.058659217877095,0.0865921787709498,0.0456989247311827,137645756.5195,0.076015,1,1,1,1,1,1,1,2021-05-06,2021q1,2021-09-01,3.6,-0.05013192612137207,-0.000583425682950082,137645756.5195,2604.55684,1,1,1
1787,603323.XSHG,苏农银行,2016-11-29,1619,1078,2.99,3.0,3.03,2.99,15666573.0,47107818.69,0.7256,81.1381,64.7996,8.4252,0.6645,0.0033444816053511,-0.0536277602523659,-0.0384615384615385,-0.0712074303405573,0.0526315789473683,0.1122807017543858,-0.0185758513931888,45164787.692,0.675725,1,1,1,1,1,1,1,2021-05-06,2021q1,2021-09-01,3.39,0.13000000000000012,0.0015284256031059072,45164787.691999994,83.815665,0,0,0
1870,000001.XSHE,平安银行,1991-04-03,11109,1870,14.07,14.4,14.43,13.7,287760899.0,4046284162.52,1.1939,3469.7782,3469.7489,10.568,1.1293,0.0048848569434751,0.0041841004184099,-0.2708860759493671,-0.1165644171779141,0.2060301507537689,0.2010050251256281,-0.1202453987730062,1934677834.443,0.5257449999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,15.61,0.08402777777777781,0.0025584171937062276,1934677834.443,3706.4333450000004,1,1,1
1870,002142.XSHE,宁波银行,2007-07-19,5158,1870,27.65,28.65,28.86,27.23,52895150.0,1492799920.4,0.7664,2003.6734,1977.0739,11.9794,1.7568,0.0328046142754145,0.0257787325456497,-0.1860795454545455,-0.0910532994923858,0.020662629141432,-0.0049875311720698,-0.1138959390862943,1308732761.0625,0.645655,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,34.02,0.1874345549738221,0.005036816344737401,1308732761.0625002,2054.41113,1,1,1
1870,002807.XSHE,江阴银行,2016-09-02,1825,1216,2.73,2.76,2.77,2.72,30405450.0,83641177.82,1.0077,83.405,83.3062,7.4489,0.7022,0.0109890109890109,0.0184501845018449,-0.0449826989619378,-0.0547945205479452,-0.034965034965035,-0.0524475524475523,-0.071917808219178,38158103.4305,0.46395,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.74,-0.007246376811594013,-0.00016232574167090834,38158103.43049999,82.35158,0,0,0
1870,002839.XSHE,张家港行,2017-01-24,1681,1122,3.84,3.97,3.99,3.82,89214986.0,349311712.62,4.1582,107.0311,85.2457,9.697,0.9604,0.0365535248041775,0.0530503978779841,0.075880758807588,0.0817438692098093,0.0127551020408163,-0.0382653061224489,0.0272479564032697,196944420.296,2.37566,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,4.21,0.06045340050377823,0.001736960986045614,196944420.29600003,103.93046000000001,1,0,0
1870,002936.XSHE,郑州银行,2018-09-19,1078,717,2.8,2.83,2.84,2.79,23655614.0,66669020.55,0.8806,259.9887,76.1118,8.1156,0.6573,0.0107142857142858,0.0035460992907803,-0.0660066006600659,-0.0929487179487179,-0.0987261146496815,-0.1019108280254778,-0.0961538461538462,37421906.6695,0.4938049999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.78,-0.017667844522968323,-0.0004737857308414252,37421906.6695,259.12459500000006,0,1,0
1870,002948.XSHE,青岛银行,2019-01-16,959,640,3.73,3.79,3.8,3.71,24030433.0,90536310.2,3.1037,218.72,29.3451,8.219,0.9198,0.0133689839572193,0.0498614958448753,-0.0356234096692111,-0.0078534031413611,-0.0524999999999999,-0.0975,-0.0549738219895288,37909930.5745,1.324115,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.67,-0.0316622691292876,-0.0008493793861352555,37909930.5745,213.01521000000002,0,1,0
1870,002958.XSHE,青农商行,2019-03-26,890,596,3.54,3.58,3.59,3.52,35429190.0,126275818.52,1.1884,220.0015,106.7423,7.0067,0.8055,0.0112994350282487,0.0170454545454545,-0.0725388601036268,-0.0843989769820972,-0.2008928571428572,-0.2142857142857143,-0.0997442455242967,65486092.486,0.62035,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.47,-0.030726256983240163,-0.0008355959080575386,65486092.486,217.47303499999998,0,1,0
1870,002966.XSHE,苏州银行,2019-08-02,761,508,5.0,5.06,5.08,4.98,42349414.0,212996110.14,1.9127,229.6667,111.9512,8.1624,0.7466,0.012,0.0160642570281122,-0.1452702702702702,-0.0948121645796065,-0.1335616438356165,-0.1472602739726026,-0.1091234347048299,125036816.54299998,1.111605,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,5.08,0.0039525691699606735,0.0001332765906524416,125036816.54299998,231.16666499999997,1,1,1
1870,600000.XSHG,浦发银行,1999-11-10,7966,1870,7.66,7.79,7.83,7.65,68589942.0,532088406.33,0.1983,2694.5283,2694.5283,4.551,0.4991,0.0143229166666667,0.0116883116883117,-0.0648259303721489,-0.1004618937644341,-0.0370828182941903,-0.0482076637824474,-0.1108545034642032,333853705.1755,0.1241949999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,7.4,-0.05006418485237485,-0.0014000561738188445,333853705.1755,2691.593125,1,1,1
1870,600015.XSHG,华夏银行,2003-09-12,6564,1870,4.33,4.38,4.4,4.31,57415263.0,250357141.03,0.3459,872.4556,727.0463,3.8069,0.388,0.0115473441108544,0.0330188679245282,-0.0620985010706638,-0.0660980810234542,-0.0436681222707423,-0.0742358078602619,-0.0959488272921108,108746708.1745,0.15255,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,4.36,-0.004566210045662045,-9.80889056650611e-05,108746708.17449999,854.7602999999999,1,1,1
1870,600016.XSHG,民生银行,2000-12-19,7561,1870,3.1,3.16,3.17,3.09,189487527.0,594406100.42,0.4177,1768.8097,1432.6698,5.4573,0.3719,0.0193548387096773,0.0160771704180064,-0.097142857142857,-0.1834625322997416,-0.2273838630806846,-0.2396088019559902,-0.1963824289405685,255808614.6655,0.180145,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.06,-0.03164556962025322,-0.0008614460936567804,255808614.66550002,1753.4858649999999,1,1,1
1870,600036.XSHG,招商银行,2002-04-09,7085,1870,39.12,40.65,40.78,38.9,103213345.0,4129767782.03,0.4004,12809.1596,10477.4409,11.7835,1.9095,0.0375191424196017,0.0805422647527911,-0.0813559322033898,0.0574921956295526,0.4158829676071054,0.3103448275862068,-0.0213319458896982,3259870542.322,0.31426,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,43.31,0.06543665436654367,0.001934944837757317,3259870542.3219995,12689.113129999998,1,1,1
1870,600908.XSHG,无锡银行,2016-09-23,1804,1203,4.83,4.95,4.97,4.8,39632717.0,194133887.43,1.9422,108.1631,100.9182,7.6252,0.8431,0.0248447204968944,0.0122699386503069,0.0040567951318459,-0.0883977900552485,0.053191489361702,0.0404255319148936,-0.0994475138121546,108451299.058,1.090585,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,4.97,0.004040404040403844,0.00026995801142038075,108451299.058,106.40379500000002,1,0,0
1870,600919.XSHG,江苏银行,2016-08-02,1856,1239,4.91,4.96,5.02,4.88,193707430.0,959979668.96,1.0037,962.9796,957.1271,5.6253,0.6851,0.0143149284253578,0.0290456431535268,-0.1267605633802816,0.1428571428571428,0.1096196868008949,0.0782997762863535,0.110599078341014,704369869.63,0.7245250000000001,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,5.02,0.012096774193548265,0.0005079397607686362,704369869.6299999,982.62321,1,1,1
1870,600926.XSHG,杭州银行,2016-10-27,1770,1184,11.13,12.09,12.26,11.03,54553823.0,643189495.65,0.9019,860.4721,731.5014,10.6559,1.2873,0.0833333333333332,0.2175226586102718,-0.0664092664092663,-0.058411214953271,0.2311608961303461,0.0112016293279022,-0.2266355140186916,339487023.9335,0.50779,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,12.33,0.01985111662531014,0.0007975841824620836,339487023.9335,783.794595,1,1,1
1870,600928.XSHG,西安银行,2019-03-01,915,613,3.83,3.87,3.89,3.8,16489967.0,63466851.89,1.2464,196.8889,51.1946,6.9654,0.7544,0.013089005235602,0.0292553191489362,-0.0697115384615384,-0.1123853211009174,-0.151315789473684,-0.175438596491228,-0.1376146788990826,32834818.8805,0.6490199999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.77,-0.025839793281653756,-0.0006955547816987943,32834818.8805,194.48888,0,0,0
1870,601009.XSHG,南京银行,2007-07-19,5158,1870,7.26,7.43,7.49,7.2,79382101.0,585548969.6,0.7226,962.675,815.9884,6.7163,0.9467,0.0262430939226518,0.1156156156156156,-0.0437580437580437,0.0599144079885878,0.1831210191082801,0.0605095541401272,-0.0499286733238231,469188453.5965,0.604385,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,7.71,0.037685060565275874,0.0011713060861399806,469188453.59650004,916.8929350000001,1,1,1
1870,601077.XSHG,渝农商行,2019-10-29,673,452,2.9,2.96,2.96,2.89,110096333.0,322754612.98,1.3988,449.7372,232.6288,5.024,0.4658,0.0206896551724138,0.0422535211267605,-0.0133333333333333,-0.0133333333333333,-0.1823204419889502,-0.2154696132596686,-0.0533333333333333,141813462.1365,0.6266349999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.87,-0.030405405405405372,-0.0008299605141789943,141813462.1365,436.79022000000003,1,1,1
1870,601128.XSHG,常熟银行,2016-09-30,1797,1198,4.01,4.06,4.08,3.97,73735411.0,297375140.46,1.8086,174.3184,165.636,8.9959,0.9458,0.0175438596491226,0.0913978494623655,-0.0666666666666666,-0.1680327868852459,-0.1814516129032258,-0.25,-0.2377049180327868,229164474.4545,1.42759,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,4.65,0.1453201970443352,0.004075154882634277,229164474.45450002,168.01447499999998,1,0,0
1870,601166.XSHG,兴业银行,2007-02-05,5322,1870,13.81,14.37,14.51,13.79,248445848.0,3534930261.23,0.9501,3980.3349,3758.282,5.3681,0.7209,0.0353025936599422,0.1011494252873561,-0.100187852222918,-0.1285627653123104,0.232418524871355,0.1192109777015437,-0.2086112795633716,1972135570.2735,0.54542,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,14.23,-0.009742519137091121,-0.00011038182635575009,1972135570.2735004,3822.347225,1,1,1
1870,601169.XSHG,北京银行,2007-09-19,5096,1870,3.4,3.44,3.47,3.39,147232270.0,505614260.56,0.5458,928.177,928.177,4.1155,0.4479,0.0117647058823529,0.0268656716417909,-0.0497237569060774,-0.0227272727272727,-0.0227272727272727,-0.0482954545454544,-0.0482954545454544,252296303.09399995,0.275025,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.5,0.01744186046511631,0.0005074559995255997,252296303.094,916.54835,1,1,1
1870,601187.XSHG,厦门银行,2020-10-27,309,211,6.66,6.76,6.81,6.64,14379624.0,96941782.88,4.3662,222.7424,22.2742,11.4673,1.1719,0.0104633781763825,-0.0217076700434153,-0.1151832460732984,-0.0727023319615912,,,-0.0521262002743484,77887687.5775,3.448135,1,1,1,0,0,1,0,2021-09-01,2021q2,2021-11-01,5.71,-0.1553254437869822,-0.004577999475714092,77887687.57749999,224.61617500000003,0,1,0
1870,601229.XSHG,上海银行,2016-11-16,1750,1170,5.31,5.41,5.42,5.29,46659500.0,250981342.93,0.251,1042.7592,1005.863,4.7329,0.5927,0.0169172932330827,0.0226843100189035,-0.0968280467445743,-0.0752136752136751,-0.0830508474576271,-0.1033898305084746,-0.0957264957264957,128278652.45749998,0.1291699999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,5.43,0.003696857670979492,0.00012871649558259446,128278652.45749998,1029.2630000000004,1,1,1
1870,601288.XSHG,农业银行,2010-07-15,4066,1870,2.25,2.29,2.29,2.25,442463940.0,1004927619.72,0.113,10464.4927,8948.6077,4.5623,0.5405,0.0132743362831859,0.0269058295964126,-0.0497925311203319,-0.0537190082644627,0.0132743362831859,-0.0132743362831857,-0.0785123966942148,495146929.768,0.0570249999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.26,-0.013100436681222849,-0.00034992400745761693,495146929.76799995,10277.251795,1,1,1
1870,601328.XSHG,交通银行,2007-05-15,5223,1870,3.41,3.44,3.45,3.39,180857510.0,620221544.69,0.3551,3319.5439,1754.5136,3.9618,0.4433,0.0087976539589442,0.0392749244712991,-0.0254957507082153,0.0268656716417909,0.033033033033033,-0.0060060060060059,-0.0119402985074626,311561934.4455,0.1815,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.61,0.04941860465116288,0.0013748083365041723,311561934.4455,3244.5385249999995,1,1,1
1870,601398.XSHG,工商银行,2006-10-27,5423,1870,3.56,3.61,3.62,3.55,347424652.0,1249115489.05,0.0994,16679.8128,12617.8515,5.0455,0.6101,0.011204481792717,0.0284900284900284,-0.0499999999999999,-0.0860759493670887,0.0083798882681562,-0.0195530726256983,-0.1113924050632911,761312991.3645,0.061235,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.65,0.011080332409972415,0.0003292833893495278,761312991.3645,16449.930800000002,1,1,1
1870,601528.XSHG,瑞丰银行,2021-06-25,68,49,6.76,6.95,7.16,6.68,35223272.0,243438876.26,15.3662,159.3879,15.9388,13.7021,1.2473,0.0190615835777125,-0.047945205479452,,,,,,307589096.9805,17.96712,1,0,0,0,0,1,0,2021-09-01,2021q2,2021-11-01,7.05,0.014388489208633004,0.0007904091582920424,307589096.9805,167.19879500000005,1,0,0
1870,601577.XSHG,长沙银行,2018-09-26,1071,713,7.05,7.15,7.22,6.98,24619108.0,175260893.43,2.0151,353.0924,87.3902,5.9376,0.7608,0.0127478753541077,0.1313291139240506,-0.0592105263157893,-0.065359477124183,0.0272988505747127,-0.0919540229885057,-0.1738562091503268,129064025.2325,1.52352,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,6.5,-0.09090909090909094,-0.0024797536624659887,129064025.2325,337.79041500000005,1,1,1
1870,601658.XSHG,邮储银行,2019-12-10,631,422,4.1,4.27,4.29,4.08,382205040.0,1615264777.32,2.708,4942.5423,603.1837,6.9077,0.836,0.0389294403892941,0.0976863753213366,0.0289156626506021,-0.0273348519362186,0.2199999999999999,0.1114285714285714,-0.113895216400911,699106501.2679999,1.2023,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,4.49,0.051522248243559776,0.0015096025808526386,699106501.2679999,4737.4498650000005,1,1,1
1870,601665.XSHG,齐鲁银行,2021-06-18,75,54,4.84,4.98,5.01,4.8,46902843.0,230646602.11,8.4067,277.5985,27.7599,10.3748,1.0623,0.0268041237113403,-0.0550284629981022,,,,,,327656366.1105,10.747285000000002,1,0,0,0,0,1,0,2021-09-01,2021q2,2021-11-01,4.53,-0.09036144578313254,-0.002516419637686331,327656366.1105,298.07483999999994,1,1,1
1870,601818.XSHG,光大银行,2010-08-18,4032,1870,2.59,2.65,2.66,2.59,265456137.0,698990971.45,0.4969,1853.2947,1418.4141,4.4235,0.5243,0.0231660231660231,0.0392156862745098,-0.0602836879432624,-0.0986394557823129,-0.0328467153284672,-0.0693430656934307,-0.1326530612244898,274282592.7565,0.197495,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.69,0.015094339622641506,0.00046053880738211383,274282592.7565,1812.5006399999997,1,1,1
1870,601825.XSHG,沪农商行,2021-08-19,13,10,5.86,5.97,6.1,5.78,177611737.0,1055994302.8,13.8835,763.84,76.384,8.5357,0.9264,0.0118644067796609,,,,,,,,,0,0,0,0,0,0,0,2021-09-01,2021q2,2021-11-01,5.31,-0.11055276381909551,-0.0031855199448342225,1690324594.7810001,827.49334,1,1,1
1870,601838.XSHG,成都银行,2018-01-31,1309,872,9.93,10.21,10.32,9.81,56546631.0,573227774.19,1.2815,451.8926,450.3237,6.7844,1.0838,0.0334008097165992,0.1830822711471611,-0.0633027522935779,0.2025912838633687,0.336387434554974,0.1295811518324607,0.0164899882214371,337826346.8595,0.8292550000000004,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,10.33,0.011753183153770719,0.0006062338305883864,337826346.85949993,407.20908,1,1,1
1870,601860.XSHG,紫金银行,2019-01-03,972,649,2.69,2.74,2.75,2.67,31062657.0,84326951.99,1.4741,120.4449,57.688,8.242,0.8101,0.0148148148148148,0.0148148148148148,-0.1189710610932475,-0.1161290322580644,-0.2011661807580175,-0.2128279883381924,-0.1290322580645161,41955864.9705,0.7330249999999999,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.68,-0.021897810218978075,-0.0005258288532072085,41955864.97049999,119.54795999999999,0,0,0
1870,601916.XSHG,浙商银行,2019-11-26,645,432,2.8,2.83,2.83,2.79,77740178.0,218738652.65,0.8776,759.2925,250.2801,6.1307,0.6431,0.0071174377224199,-0.0070175438596491,-0.069078947368421,-0.090032154340836,-0.0987261146496815,-0.0923566878980891,-0.0836012861736333,105228526.885,0.417455,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.73,-0.035335689045936425,-0.0009841185226418612,105228526.885,765.9921199999999,1,1,1
1870,601939.XSHG,建设银行,2007-09-25,5090,1870,4.57,4.66,4.69,4.57,186817757.0,868570262.74,1.5253,14875.6532,570.8226,5.1881,0.6365,0.0174672489082969,0.0425055928411635,-0.0772277227722771,-0.1305970149253731,0.0264317180616739,-0.0154185022026431,-0.166044776119403,501870211.009,0.88993,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,4.69,0.006437768240343367,0.00021984432121826644,501870211.009,14684.394785,1,1,1
1870,601963.XSHG,重庆银行,2021-02-05,208,139,7.25,7.4,7.46,7.19,24235943.0,177995421.47,5.6623,316.8749,31.6875,6.9836,0.7877,0.0192837465564739,-0.0053763440860215,-0.1676040494938132,-0.1590909090909091,,,-0.1545454545454545,93997671.9945,2.9616,1,1,1,0,0,1,0,2021-09-01,2021q2,2021-11-01,7.06,-0.04594594594594603,-0.0012557888764926778,93997671.99450001,316.926995,1,1,1
1870,601988.XSHG,中国银行,2006-07-05,5537,1870,2.38,2.4,2.4,2.37,277680719.0,662741377.82,0.1033,9008.2664,6449.4248,4.3993,0.4988,0.0084033613445377,0.0256410256410257,-0.0204081632653062,-0.004149377593361,0.0212765957446807,-0.0042553191489362,-0.029045643153527,302197406.6145,0.047495,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,2.41,0.004166666666666874,0.0001282320067344446,302197406.6144999,8893.455185,1,1,1
1870,601997.XSHG,贵阳银行,2016-08-16,1842,1229,5.11,5.21,5.23,5.09,41045774.0,212153082.56,1.0161,246.4278,210.4323,4.0978,0.5553,0.019569471624266,0.0155945419103313,-0.0939130434782609,-0.1359867330016584,-0.1109215017064847,-0.1245733788395905,-0.1492537313432836,112249022.722,0.5363,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,5.12,-0.017274472168905874,-0.000439349805424575,112249022.722,246.20836999999997,1,1,1
1870,601998.XSHG,中信银行,2007-04-27,5241,1870,3.52,3.6,3.62,3.51,62827819.0,224728775.43,0.1416,2295.0441,1597.0706,4.374,0.4755,0.0227272727272727,0.0374639769452449,-0.0673575129533677,-0.0551181102362204,-0.0322580645161291,-0.0672043010752688,-0.0892388451443568,89465328.6855,0.057045,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.5,-0.02777777777777779,-0.0007517108432958194,89465328.6855,2252.22608,1,1,1
1870,603323.XSHG,苏农银行,2016-11-29,1737,1161,3.33,3.39,3.41,3.31,26380383.0,88808523.83,1.2634,88.5307,70.7036,8.4047,0.7183,0.018018018018018,0.0694006309148265,0.1188118811881189,0.0727848101265822,0.0796178343949045,0.0095541401273884,0.0031645569620253,83903560.7845,1.1971200000000002,1,1,1,1,1,1,1,2021-09-01,2021q2,2021-11-01,3.73,0.10029498525073732,0.0028450458643946557,83903560.7845,87.80950999999999,0,0,0
1906,000001.XSHE,平安银行,1991-04-03,11170,1906,15.56,15.61,15.89,15.31,104514046.0,1626762029.8,0.4336,3762.8075,3762.7758,10.5504,1.1799,-0.0057324840764331,0.1031802120141343,0.0795297372060857,-0.1612036539494895,0.0662568306010928,-0.0334699453551913,-0.2396560988715743,1781529021.1075,0.4769850000000001,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,12.33,-0.21012171684817427,-0.0016906200284442436,1781529021.1075,3752.4253699999995,1,1,1
1906,002142.XSHE,宁波银行,2007-07-19,5219,1906,32.9,34.02,34.19,32.42,39738683.0,1342382238.8,0.5758,2379.1744,2347.5899,13.1548,2.0228,0.0368790003047851,0.1870202372644802,0.1915936952714536,-0.0489236790606653,0.1313601596275357,-0.046890588626538,-0.1987699189264747,982973655.0535,0.4442899999999999,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,32.64,-0.040564373897707284,1.3196867393454726e-05,982973655.0534999,2253.6669800000004,1,1,1
1906,002807.XSHE,江阴银行,2016-09-02,1886,1252,2.74,2.74,2.76,2.73,12993439.0,35623553.2,0.4306,82.7536,82.6555,7.1482,0.6841,-0.0036363636363635,-0.007246376811594,0.0036630036630036,-0.0352112676056336,-0.0249110320284696,-0.0177935943060498,-0.0281690140845071,38321757.903,0.45532,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,3.08,0.12408759124087587,0.0011144598979730771,38321757.903,84.23052000000001,0,0,0
1906,002839.XSHE,张家港行,2017-01-24,1742,1158,4.16,4.21,4.22,4.09,66622891.0,278156551.37,2.9383,113.359,95.4142,9.3856,0.9795,0.0144578313253012,0.1078947368421052,0.1409214092140922,0.1825842696629214,0.0935064935064935,-0.0129870129870131,0.0674157303370786,196363879.8575,2.14384,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,4.31,0.02375296912114,0.00036709560496961483,196363879.8575,107.58258000000001,1,0,0
1906,002936.XSHE,郑州银行,2018-09-19,1139,753,2.77,2.78,2.78,2.75,10401000.0,28828573.0,0.1595,254.7288,181.064,7.9436,0.6285,0.0036101083032489,-0.0141843971631205,-0.024561403508772,-0.0764119601328903,-0.0608108108108108,-0.0472972972972973,-0.0631229235880398,39735782.4525,0.214865,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,2.4,-0.13669064748201432,-0.001138308331616108,39735782.4525,259.72573,0,1,0
1906,002948.XSHE,青岛银行,2019-01-16,1020,676,3.66,3.67,3.69,3.64,16825742.0,61666681.28,2.1731,211.9554,28.4375,7.557,0.8756,-0.0027173913043478,-0.0107816711590296,0.0,-0.026525198938992,-0.0027173913043478,0.0081521739130434,-0.0159151193633952,51616424.6625,1.77157,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,3.08,-0.16076294277929148,-0.0016645356404150252,51616424.662499994,217.18667999999997,0,1,0
1906,002958.XSHE,青农商行,2019-03-26,951,632,3.46,3.47,3.48,3.44,12189009.0,42271131.91,0.4073,213.335,103.8951,6.6277,0.7496,0.0057971014492754,-0.0142045454545454,-0.0225352112676054,-0.0721925133689839,-0.1738095238095237,-0.1619047619047618,-0.0588235294117647,64471981.85,0.60832,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,3.02,-0.12968299711815567,-0.0010549199619564562,64471981.85,217.27944000000002,0,1,0
1906,002966.XSHE,苏州银行,2019-08-02,822,544,5.06,5.08,5.1,4.99,21719407.0,109586036.34,0.981,230.6667,112.4387,7.8676,0.731,0.0039525691699606,0.0221327967806841,-0.0116731517509727,-0.0522388059701492,-0.0557620817843865,-0.0762081784386617,-0.0727611940298508,99924665.99749996,0.885445,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,5.47,0.07677165354330695,0.0007018559595669558,99924665.99749999,231.63332999999997,1,1,1
1906,600000.XSHG,浦发银行,1999-11-10,8027,1906,7.38,7.4,7.45,7.3,76519451.0,564516752.37,0.2212,2559.5088,2559.5088,4.6436,0.4655,-0.0250329380764162,-0.0339425587467362,-0.0439276485788113,-0.0886699507389161,-0.019867549668874,0.0145695364238411,-0.0566502463054185,307445302.9375,0.1161899999999999,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,6.78,-0.08378378378378382,-0.0006666032172825049,307445302.9375,2648.00553,1,1,1
1906,600015.XSHG,华夏银行,2003-09-12,6625,1906,4.33,4.36,4.4,4.3,33497181.0,145880165.73,0.2018,867.8394,723.1995,3.7167,0.3758,0.0022988505747127,0.013953488372093,0.0283018867924529,-0.0501089324618735,-0.0417582417582416,-0.0549450549450549,-0.0631808278867102,99228902.78,0.136915,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,4.16,-0.04587155963302758,-0.00033944878574444754,99228902.78,869.685905,1,1,1
1906,600016.XSHG,民生银行,2000-12-19,7622,1906,3.04,3.06,3.06,3.03,77516941.0,236699638.57,0.1709,1716.2708,1390.1152,5.2862,0.3527,0.006578947368421,0.0099009900990099,-0.0223642172523961,-0.128205128205128,-0.203125,-0.2109375,-0.1367521367521367,250986402.1555,0.180345,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,2.88,-0.05882352941176472,-0.00045754304573141223,250986402.1555,1719.116665,1,1,1
1906,600036.XSHG,招商银行,2002-04-09,7146,1906,43.22,43.31,43.94,42.66,53104806.0,2300857412.92,0.206,13648.9804,11164.3847,11.9357,1.9363,0.002778420930771,0.1023161109697123,0.1284523189161022,0.0530026744468756,0.2924500149209192,0.1724858251268277,-0.0447362022854365,2900965260.909,0.266225,1,1,1,1,1,1,1,2021-11-01,2021q3,2022-05-05,31.42,-0.2745324405449088,-0.002379951839165018,2900965260.9089994,13367.14867,1,1,1
