trade_seq,code,display_name,listed_start,listed_days,listed_trading_days,open,close,high,low,volume,money,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,daily_return_close,mom_1m,mom_3m,mom_6m,mom_12m,mom_12_1,mom_6_1,liq_money_1m,liq_turnover_1m,price_history_1m_ready,price_history_3m_ready,price_history_6m_ready,price_history_12m_ready,price_history_12_1_ready,liquidity_1m_ready,momentum_core_ready_v1,mom_3_1,price_history_3_1_ready,price_history_6_1_ready,price_history_12_1_ready_v2,momentum_monthly_ready_v2,rev_5d,rev_10d,rev_20d,close_to_ma20,intramonth_drawdown_20d,avg_money_20d,avg_turnover_20d,avg_mcap_20d,volatility_20d,down_day_ratio_20d,abnormal_volume_ratio,price_history_5d_ready,price_history_10d_ready,price_history_20d_ready,excess_rev_5d,excess_rev_10d,mean_reversion_ready_v1,month_key,rebalance_date,next_rebalance_date,next_rebalance_close,y_month_total_return_close
1743,600919.XSHG,江苏银行,2016-08-02,1672,1112,4.2,4.2,4.24,4.18,96787755.0,407238090.02,0.4812,852.2063,845.6145,5.6565,0.6173,0.0023866348448686,0.0579345088161209,-0.0209790209790209,-0.0344827586206895,-0.0209790209790209,-0.0745920745920745,-0.0873563218390803,646482832.0725,0.7727,1,1,1,1,1,1,1,-0.0745920745920745,1,1,1,1,-0.0094339622641509,0.0047846889952154,0.0579345088161209,0.012536162005786,-0.0344827586206895,646482832.0725,0.7727,840.907555,0.0129887435818936,0.4,0.6299287000622626,1,1,1,0.0050657770255043,0.0080109922215186,1,2021-03,2021-03-01,2021-04-01,4.69,0.1166666666666667
1743,600926.XSHG,杭州银行,2016-10-27,1586,1057,13.34,13.61,13.72,13.27,33705875.0,454842284.52,0.5445,990.9365,842.4113,13.869,1.5503,0.0429118773946359,0.1563296516567545,0.1002425222312044,0.4603004291845491,0.9610951008645532,0.695965417867435,0.2628755364806865,585509118.2625,0.71352,1,1,1,1,1,1,1,-0.0485044462409054,1,1,1,1,0.011895910780669,-0.0306267806267805,0.1563296516567545,0.0291504404703391,-0.0728882833787466,585509118.2625,0.71352,962.827345,0.0267456552616873,0.25,0.7768321112910175,1,1,1,0.0263956500703244,-0.0274004774004774,1,2021-03,2021-03-01,2021-04-01,13.89,0.020573108008817176
1743,600928.XSHG,西安银行,2019-03-01,731,486,4.5,4.5,4.53,4.46,19626055.0,88100935.15,1.4269,238.2222,61.9421,8.6438,0.9318,0.0,0.0227272727272727,-0.0088105726872246,-0.0343347639484978,-0.1106719367588932,-0.1304347826086955,-0.0557939914163089,128073115.53800002,2.085255,1,1,1,1,1,1,1,-0.0308370044052862,1,1,1,1,-0.0022172949002217,0.0180995475113121,0.0227272727272727,0.0126012601260125,-0.0280777537796975,128073115.53800002,2.085255,235.111105,0.0147213620293281,0.6,0.6878956194663661,1,1,1,0.0122824443894336,0.0213258507376153,1,2021-03,2021-03-01,2021-04-01,4.38,-0.026666666666666727
1743,601009.XSHG,南京银行,2007-07-19,4974,1743,6.56,6.52,6.68,6.47,94798700.0,620593690.84,0.8308,877.6154,743.8896,6.9363,0.9353,-0.0030581039755351,0.074135090609555,0.0251572327044022,0.0203442879499218,0.1705565529622978,0.089766606822262,-0.0500782472613458,724627921.237,0.982795,1,1,1,1,1,1,1,-0.0455974842767296,1,1,1,1,0.0,-0.012121212121212,0.074135090609555,0.020743639921722,-0.0605187319884726,724627921.237,0.982795,859.85294,0.0197583352525218,0.45,0.8564308283630516,1,1,1,0.0144997392896553,-0.0088949088949089,1,2021-03,2021-03-01,2021-04-01,7.47,0.14570552147239257
1743,601077.XSHG,渝农商行,2019-10-29,489,325,3.01,3.0,3.02,2.99,57184062.0,171659936.9,0.6892,481.5368,249.0773,5.4098,0.5208,0.0033444816053511,-0.0131578947368421,-0.0797546012269938,-0.1847826086956522,-0.2443324937027707,-0.234256926952141,-0.1739130434782608,279473944.844,1.136035,1,1,1,1,1,1,1,-0.067484662576687,1,1,1,1,-0.0099009900990097,0.0344827586206897,-0.0131578947368421,0.0104412260020207,-0.0291262135922329,279473944.844,1.136035,476.369365,0.0120002639196164,0.4,0.6142251901007056,1,1,1,0.0045987491906455,0.0377090618469929,1,2021-03,2021-03-01,2021-04-01,2.98,-0.00666666666666671
1743,601128.XSHG,常熟银行,2016-09-30,1613,1071,4.69,4.67,4.77,4.63,61247196.0,286807121.56,1.461,205.8383,195.5859,11.4164,1.1481,0.002145922746781,0.0152173913043478,-0.020964360587002,-0.0807086614173229,-0.0449897750511246,-0.0593047034764826,-0.094488188976378,335092754.09,1.7546199999999998,1,1,1,1,1,1,1,-0.0356394129979035,1,1,1,1,-0.0546558704453442,0.0735632183908046,0.0152173913043478,0.0360510260676651,-0.0770750988142291,335092754.09,1.7546199999999998,198.807975,0.0214162174275859,0.5,0.8559036805760614,1,1,1,-0.0401561311556889,0.0767895216171077,1,2021-03,2021-03-01,2021-04-01,4.69,0.004282655246252709
1743,601166.XSHG,兴业银行,2007-02-05,5138,1743,18.01,17.95,18.21,17.78,160771145.0,2894793217.5,0.5905,5174.8509,4886.1589,7.767,0.9769,0.0095613048368952,0.0872198667474257,0.2087542087542087,0.5856890459363957,0.4713114754098362,0.3532786885245904,0.4584805653710249,3213384721.1255,0.6487,1,1,1,1,1,1,1,0.1117845117845119,1,1,1,1,-0.0344271113501882,-0.0685002594706798,0.0872198667474257,-0.0110737700402181,-0.1122650840751731,3213384721.1255,0.6487,5233.95348,0.0292945741449137,0.45,0.9008548520408995,1,1,1,-0.0199273720605329,-0.0652739562443766,1,2021-03,2021-03-01,2021-04-01,17.34,-0.03398328690807795
1743,601169.XSHG,北京银行,2007-09-19,4912,1743,3.51,3.5,3.52,3.48,121090975.0,423874688.77,0.421,1006.4061,1006.4061,5.0505,0.5136,-0.0028490028490028,-0.0028490028490028,-0.0331491712707182,-0.0196078431372548,-0.0384615384615385,-0.0357142857142858,-0.0168067226890756,458243146.943,0.4520799999999999,1,1,1,1,1,1,1,-0.0303867403314918,1,1,1,1,-0.0168539325842697,-0.0028490028490028,-0.0028490028490028,-0.00355871886121,-0.0250696378830083,458243146.943,0.4520799999999999,1010.211775,0.0075716690365208,0.4,0.9249995152087348,1,1,1,-0.0023541932946143,0.0003773003773003,1,2021-03,2021-03-01,2021-04-01,3.51,0.0028571428571428914
1743,601187.XSHG,厦门银行,2020-10-27,125,84,7.93,7.91,7.97,7.81,17650293.0,139052798.63,5.2511,266.0241,26.6024,14.5927,1.3722,-0.0050314465408805,-0.0928899082568808,-0.1132286995515694,,,,,276693839.1115,10.270255,1,1,0,0,0,1,0,-0.022421524663677,1,0,0,0,-0.0198265179677818,0.0089285714285713,-0.0928899082568808,-0.0080882813969528,-0.1072234762979683,276693839.1115,10.270255,268.06940999999995,0.0263105598899186,0.5,0.5025511195931093,1,1,1,-0.0053267786781265,0.0121548746548745,0,2021-03,2021-03-01,2021-04-01,7.37,-0.06826801517067005
1743,601229.XSHG,上海银行,2016-11-16,1566,1043,5.88,5.84,5.9,5.79,53696552.0,313830283.13,0.2747,1183.4038,1141.5311,5.6663,0.6943,-0.0068027210884353,0.0354609929078013,0.0299823633156965,0.0138888888888888,-0.0135135135135134,-0.0472972972972973,-0.0208333333333333,427237990.6265,0.3686299999999999,1,1,1,1,1,1,1,-0.0052910052910053,1,1,1,1,-0.0282861896838602,-0.044189852700491,0.0354609929078013,-0.0099177757056879,-0.0519480519480519,427237990.6265,0.3686299999999999,1195.053185,0.0146869297335957,0.4,0.7345561256614858,1,1,1,-0.0137864503942048,-0.0409635494741878,1,2021-03,2021-03-01,2021-04-01,6.12,0.047945205479452024
1743,601288.XSHG,农业银行,2010-07-15,3882,1743,2.35,2.34,2.36,2.33,299696695.0,702767266.09,0.0734,11374.4486,9556.7971,5.7808,0.6204,-0.0042553191489362,0.0353982300884956,-0.0209205020920503,0.0086206896551723,-0.0209205020920503,-0.0543933054393306,-0.0258620689655172,877681423.4155,0.0930899999999999,1,1,1,1,1,1,1,-0.0543933054393306,1,1,1,1,-0.0042553191489362,0.0218340611353711,0.0353982300884956,0.0173913043478262,-0.0126582278481013,877681423.4155,0.0930899999999999,11178.45812,0.0074848458588924,0.45,0.8007088304947586,1,1,1,0.010244420140719,0.0250603643616743,1,2021-03,2021-03-01,2021-04-01,2.43,0.03846153846153855
1743,601328.XSHG,交通银行,2007-05-15,5039,1743,3.29,3.29,3.3,3.28,118140013.0,388581691.28,0.2166,3393.8066,1793.7645,4.859,0.4779,0.0,0.0217391304347824,-0.0380116959064327,-0.0380116959064327,-0.0911602209944751,-0.1104972375690607,-0.0584795321637425,563638995.0395,0.3159949999999999,1,1,1,1,1,1,1,-0.0584795321637425,1,1,1,1,-0.0090361445783131,0.0154320987654319,0.0217391304347824,0.0095121202822949,-0.0179104477611939,563638995.0395,0.3159949999999999,3363.73021,0.006075734167443,0.3,0.6894159110704682,1,1,1,0.0054635947113421,0.0186584019917351,1,2021-03,2021-03-01,2021-04-01,3.54,0.07598784194528885
1743,601398.XSHG,工商银行,2006-10-27,5239,1743,3.92,3.91,3.97,3.89,328946021.0,1289476168.41,0.0893,19032.0941,14397.2921,6.5812,0.7375,-0.005089058524173,0.0596205962059621,-0.0076142131979695,0.0741758241758241,0.0426666666666666,-0.016,0.0137362637362636,1990912859.905,0.141365,1,1,1,1,1,1,1,-0.0634517766497462,1,1,1,1,-0.005089058524173,0.0343915343915344,0.0596205962059621,0.0278654048370137,-0.0273631840796018,1990912859.905,0.141365,18529.5613,0.0122518793135743,0.5,0.647680867595345,1,1,1,0.0094106807654822,0.0376178376178376,1,2021-03,2021-03-01,2021-04-01,4.02,0.028132992327365658
1743,601577.XSHG,长沙银行,2018-09-26,887,586,7.98,8.0,8.07,7.91,21145192.0,168577815.82,1.6686,348.3142,101.3249,6.5247,0.9084,0.0025062656641603,0.1126564673157162,0.0695187165775399,0.1363636363636364,0.2718600953895072,0.1430842607313196,0.0213068181818181,377055308.4295,3.67721,1,1,1,1,1,1,1,-0.0387700534759358,1,1,1,1,-0.0171990171990172,-0.0521327014218009,0.1126564673157162,-0.0106968404130342,-0.0836197021764032,377055308.4295,3.67721,352.26607,0.0256596125808087,0.35,0.4470904189683882,1,1,1,-0.0026992779093619,-0.0489063981954977,1,2021-03,2021-03-01,2021-04-01,8.22,0.02750000000000008
1743,601658.XSHG,邮储银行,2019-12-10,447,295,4.62,4.61,4.66,4.57,150058909.0,690180316.25,1.0183,5236.1094,678.7226,8.8018,0.9892,-0.0149572649572647,0.110843373493976,0.1641414141414141,0.2985915492957747,0.1410891089108912,0.0272277227722772,0.1690140845070424,1434543187.875,2.15614,1,1,1,1,1,1,1,0.047979797979798,1,1,1,1,0.0,-0.0274261603375527,0.110843373493976,0.0233074361820198,-0.0668016194331984,1434543187.875,2.15614,5122.602415,0.0240618513618672,0.4,0.4811150490856741,1,1,1,0.0144997392896553,-0.0241998571112495,1,2021-03,2021-03-01,2021-04-01,4.41,-0.04338394793926248
1743,601818.XSHG,光大银行,2010-08-18,3848,1743,3.01,2.95,3.01,2.94,283868954.0,839446629.68,0.5008,2182.8892,1670.6682,5.7712,0.6264,-0.0133779264214046,-0.0133779264214046,-0.1006097560975608,0.0573476702508961,0.1048689138576779,0.1198501872659176,0.07168458781362,996984925.537,0.578575,1,1,1,1,1,1,1,-0.0884146341463413,1,1,1,1,-0.0453074433656957,-0.0453074433656957,-0.0133779264214046,-0.0226933907569983,-0.078125,996984925.537,0.578575,2235.570255,0.0268718156499596,0.6,0.8419852779898893,1,1,1,-0.0308077040760403,-0.0420811401393925,1,2021-03,2021-03-01,2021-04-01,2.97,0.006779661016949268
1743,601838.XSHG,成都银行,2018-01-31,1125,745,8.65,8.69,8.75,8.56,42841228.0,370986832.6,0.9377,398.4313,397.048,6.9369,1.045,0.002306805074971,0.1184041184041184,-0.0224971878515186,0.1227390180878551,0.392628205128205,0.2451923076923075,0.003875968992248,708277433.2345,2.0345400000000007,1,1,1,1,1,1,1,-0.125984251968504,1,1,1,1,-0.0147392290249434,0.0345238095238094,0.1184041184041184,0.0230148919889339,-0.1041237113402061,708277433.2345,2.0345400000000007,389.382625,0.0333171362520359,0.4,0.5237874527581791,1,1,1,-0.000239489735288,0.0377501127501125,1,2021-03,2021-03-01,2021-04-01,8.8,0.012658227848101333
1743,601860.XSHG,紫金银行,2019-01-03,788,522,3.17,3.16,3.18,3.15,17904034.0,56635850.8,0.831,142.7747,68.1015,9.9012,0.9637,0.0,-0.0336391437308868,-0.0945558739255014,-0.1022727272727271,-0.1436314363143631,-0.113821138211382,-0.0710227272727272,124432531.12849998,1.8296650000000003,1,1,1,1,1,1,1,-0.0630372492836677,1,1,1,1,-0.0155763239875388,0.0193548387096773,-0.0336391437308868,0.0015847860538829,-0.0424242424242423,124432531.12849998,1.8296650000000003,142.518395,0.0140156812256818,0.5,0.4551530880739927,1,1,1,-0.0010765846978835,0.0225811419359805,1,2021-03,2021-03-01,2021-04-01,3.1,-0.01898734177215189
1743,601916.XSHG,浙商银行,2019-11-26,461,305,3.11,3.1,3.13,3.09,37095892.0,115415318.75,0.4014,869.8897,286.7354,7.3534,0.7668,-0.0064102564102563,0.0264900662251654,-0.0158730158730158,-0.0095846645367411,0.0064935064935065,-0.0194805194805195,-0.0351437699680511,149437952.125,0.5276350000000001,1,1,1,1,1,1,1,-0.0412698412698412,1,1,1,1,0.0032362459546926,0.0163934426229508,0.0264900662251654,0.0153946937438584,-0.0095846645367411,149437952.125,0.5276350000000001,856.065045,0.0074300458959577,0.3,0.7723293655246214,1,1,1,0.0177359852443479,0.019619745849254,1,2021-03,2021-03-01,2021-04-01,3.06,-0.012903225806451646
1743,601939.XSHG,建设银行,2007-09-25,4906,1743,5.38,5.4,5.42,5.33,145202197.0,780233779.42,1.1235,18175.7981,697.4589,7.352,0.8252,0.0018552875695734,0.0997963340122201,0.0344827586206897,0.1816192560175054,0.1538461538461539,0.0491452991452991,0.074398249452954,1314282604.2135,1.954015,1,1,1,1,1,1,1,-0.0593869731800765,1,1,1,1,-0.0018484288354897,0.0485436893203883,0.0997963340122201,0.0433774514539657,-0.032258064516129,1314282604.2135,1.954015,17430.76535,0.017891970705261,0.4,0.5936575413222575,1,1,1,0.0126513104541655,0.0517699925466915,1,2021-03,2021-03-01,2021-04-01,5.42,0.0037037037037035425
1743,601963.XSHG,重庆银行,2021-02-05,24,12,10.34,10.49,10.52,10.23,70079623.0,727433513.47,15.8068,465.2363,46.5236,10.625,1.3243,0.0076849183477425,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,-0.0075685903500473,-0.0463636363636363,,,,,,,,,,1,1,0,0.006931148939608,-0.0431373331373332,0,2021-03,2021-03-01,2021-04-01,9.07,-0.1353670162059104
1743,601988.XSHG,中国银行,2006-07-05,5353,1743,2.39,2.39,2.4,2.38,204648737.0,488481536.5,0.0716,9538.1644,6828.8027,5.4963,0.5546,0.0,0.0213675213675215,-0.0244897959183674,-0.0123966942148759,-0.0590551181102362,-0.078740157480315,-0.0330578512396694,481211549.445,0.07111,1,1,1,1,1,1,1,-0.0448979591836735,1,1,1,1,-0.0041666666666665,0.0170212765957447,0.0213675213675215,0.0122829309614571,-0.0082987551867219,481211549.445,0.07111,9427.769025,0.0058082365520754,0.25,1.0151076736694802,1,1,1,0.0103330726229887,0.0202475798220478,1,2021-03,2021-03-01,2021-04-01,2.45,0.025104602510460206
1743,601997.XSHG,贵阳银行,2016-08-16,1658,1102,6.03,6.02,6.06,5.99,40641742.0,244586054.72,0.9744,260.9821,251.0848,4.5317,0.7142,0.0016638935108153,0.0561403508771929,-0.0211382113821139,0.0066889632107021,-0.0082372322899506,-0.0609555189456343,-0.0468227424749164,390007466.3895,1.55479,1,1,1,1,1,1,1,-0.0731707317073171,1,1,1,1,-0.0114942528735633,-0.0066006600660065,0.0561403508771929,0.0071099958176494,-0.0398724082934609,390007466.3895,1.55479,259.163935,0.0154860297626655,0.35,0.6271317238725173,1,1,1,0.0030054864160919,-0.0033743568397033,1,2021-03,2021-03-01,2021-04-01,6.03,0.0016611295681063787
1743,601998.XSHG,中信银行,2007-04-27,5057,1743,3.83,3.79,3.83,3.78,49805421.0,188965095.0,0.1066,2544.6116,1770.7391,5.1952,0.5418,-0.005249343832021,0.0079787234042554,-0.0477386934673367,0.0,-0.0206718346253229,-0.0284237726098192,-0.007915567282322,287561035.207,0.1598,1,1,1,1,1,1,1,-0.0552763819095477,1,1,1,1,-0.0306905370843989,-0.0181347150259066,0.0079787234042554,-0.0139196045271235,-0.050125313283208,287561035.207,0.1598,2579.8447100000003,0.0125719200613613,0.5,0.65713038925449,1,1,1,-0.0161907977947436,-0.0149084117996035,1,2021-03,2021-03-01,2021-04-01,3.95,0.04221635883905006
1743,603323.XSHG,苏农银行,2016-11-29,1553,1034,3.19,3.17,3.2,3.16,30983232.0,98421275.08,1.435,85.8261,68.5436,8.9757,0.7113,0.0,0.0063492063492063,-0.0621301775147928,0.0063492063492063,0.0258899676375403,0.0194174757281553,0.0,127594641.7335,1.85704,1,1,1,1,1,1,1,-0.0680473372781065,1,1,1,1,-0.0246153846153845,-0.009375,0.0063492063492063,-0.0001577038322031,-0.0422960725075529,127594641.7335,1.85704,85.77198,0.0163865556240191,0.45,0.7713589986448426,1,1,1,-0.0101156453257292,-0.0061486967736968,1,2021-03,2021-03-01,2021-04-01,3.15,-0.006309148264984188
1766,000001.XSHE,平安银行,1991-04-03,10956,1766,17.64,17.4,17.66,17.18,68152939.0,1183868023.66,0.2806,4226.609,4226.5733,14.6108,1.4367,-0.0102389078498292,-0.0496996176952485,0.1342894393741851,0.4720812182741114,0.7193675889328064,0.8092885375494072,0.5490693739424704,1940349237.068,0.469275,1,1,1,1,1,1,1,0.19361147327249,1,1,1,1,0.0494571773220748,0.0023041474654377,-0.0496996176952485,0.0200791440715228,-0.0522875816993464,1940349237.068,0.469275,4143.260560000001,0.0274733378062668,0.45,0.6101314139968459,1,1,1,0.0439396872391322,0.0245142895082143,1,2021-04,2021-04-01,2021-05-06,18.77,0.07873563218390811
1766,002142.XSHE,宁波银行,2007-07-19,5005,1766,33.03,33.7,33.79,32.74,21872682.0,732320932.24,0.3125,2390.5897,2358.8536,15.8843,2.306,0.023382933495293,-0.0615427457532719,0.1373607829902128,0.2276867030965392,0.7237851662404093,0.8368286445012785,0.3081967213114753,1232723159.4955,0.52391,1,1,1,1,1,1,1,0.2119473506581166,1,1,1,1,0.0162846803377565,-0.0223382651581084,-0.0615427457532719,0.0054749153402056,-0.0703448275862068,1232723159.4955,0.52391,2377.52224,0.0269499293189648,0.55,0.594067635218038,1,1,1,0.0107671902548138,-0.0001281231153318,1,2021-04,2021-04-01,2021-05-06,35.94,0.06646884272997022
1766,002807.XSHE,江阴银行,2016-09-02,1672,1112,2.93,2.95,2.95,2.91,19631544.0,57575189.22,0.623,92.9618,92.8516,8.7959,0.7897,0.006825938566553,-0.0067340067340067,0.0350877192982457,0.0350877192982457,0.0573476702508961,0.0645161290322582,0.0421052631578948,90860345.494,0.981215,1,1,1,1,1,1,1,0.0421052631578948,1,1,1,1,0.0137457044673539,0.0,-0.0067340067340067,-0.0008467400508044,-0.0359477124183006,90860345.494,0.981215,93.13538,0.008579547096157,0.5,0.6336668533117344,1,1,1,0.0082282143844112,0.0222101420427766,1,2021-04,2021-04-01,2021-05-06,2.84,-0.03728813559322042
1766,002839.XSHE,张家港行,2017-01-24,1528,1018,3.64,3.61,3.64,3.58,20432247.0,73711594.94,0.9247,100.1609,79.7696,10.0061,0.8914,-0.0055096418732782,-0.0574412532637076,-0.0814249363867685,-0.0767263427109975,-0.0269541778975741,0.032345013477089,-0.020460358056266,128817218.6655,1.546975,1,1,1,1,1,1,1,-0.0254452926208651,1,1,1,1,-0.0190217391304348,-0.0598958333333333,-0.0574412532637076,-0.0337259100642397,-0.0814249363867685,128817218.6655,1.546975,103.704455,0.0120687800316947,0.6,0.5722184945741383,1,1,1,-0.0245392292133774,-0.0376856912905567,1,2021-04,2021-04-01,2021-05-06,3.64,0.008310249307479367
1766,002936.XSHE,郑州银行,2018-09-19,925,613,3.08,3.08,3.09,3.06,20810835.0,63970310.05,1.0287,282.5311,62.2885,8.9195,0.7705,-0.0032362459546925,-0.0344827586206896,-0.0722891566265059,-0.0064516129032258,0.0769230769230771,0.1153846153846154,0.0290322580645161,112138678.966,1.75658,1,1,1,1,1,1,1,-0.039156626506024,1,1,1,1,-0.0096463022508037,-0.0253164556962025,-0.0344827586206896,-0.0219117180057161,-0.0493827160493827,112138678.966,1.75658,288.84298,0.0076643852776414,0.5,0.5704571396760929,1,1,1,-0.0151637923337464,-0.0031063136534259,1,2021-04,2021-04-01,2021-05-06,3.02,-0.019480519480519543
1766,002948.XSHE,青岛银行,2019-01-16,806,536,3.86,3.86,3.86,3.83,13580804.0,52242531.24,1.6941,230.4452,30.9182,9.6257,1.0273,0.0025974025974024,-0.0153061224489795,-0.1126436781609194,0.0,0.0432432432432432,0.0594594594594592,0.0155440414507772,95790642.364,3.071555,1,1,1,1,1,1,1,-0.0988505747126435,1,1,1,1,-0.0025839793281654,-0.0102564102564102,-0.0153061224489795,-0.0068184742055835,-0.035,95790642.364,3.071555,232.24903,0.0087229513558275,0.45,0.5453824084557322,1,1,1,-0.0081014694111081,0.0119537317863663,1,2021-04,2021-04-01,2021-05-06,3.78,-0.020725388601036343
1766,002958.XSHE,青农商行,2019-03-26,737,492,3.86,3.86,3.86,3.85,15419133.0,59445067.06,0.4991,245.5556,119.1415,8.2958,0.8514,0.0,-0.0445544554455445,-0.1146788990825689,-0.1383928571428572,0.0184696569920843,0.0659630606860157,-0.0982142857142858,107687941.2325,0.882725,1,1,1,1,1,1,1,-0.0733944954128441,1,1,1,1,-0.0077120822622108,-0.0252525252525253,-0.0445544554455445,-0.0191843476051327,-0.053921568627451,107687941.2325,0.882725,250.58334,0.007788658863261,0.5,0.5520122901380122,1,1,1,-0.0132295723451535,-0.0030423832097487,1,2021-04,2021-04-01,2021-05-06,3.8,-0.015544041450777257
1766,002966.XSHE,苏州银行,2019-08-02,608,404,5.47,5.48,5.49,5.46,11083831.0,60670740.67,0.4855,256.6667,125.1133,9.9793,0.8637,0.0018281535648996,-0.0335097001763667,0.0073529411764705,-0.0018214936247722,-0.0912106135986732,-0.0597014925373134,0.0327868852459016,180190046.1425,1.3982449999999995,1,1,1,1,1,1,1,0.0422794117647058,1,1,1,1,-0.0090415913200723,-0.0369068541300526,-0.0335097001763667,-0.0235210263720597,-0.0567986230636832,180190046.1425,1.3982449999999995,262.900005,0.0084148676053533,0.45,0.3367041741141443,1,1,1,-0.0145590814030149,-0.014696712087276,1,2021-04,2021-04-01,2021-05-06,5.27,-0.038321167883211826
1766,600000.XSHG,浦发银行,1999-11-10,7813,1766,8.88,8.8,8.9,8.73,59141880.0,519576384.48,0.1628,3196.4481,3196.4481,5.4804,0.6083,-0.009009009009009,0.0011376564277589,0.1458333333333334,0.1548556430446195,0.116751269035533,0.115482233502538,0.1535433070866141,788735971.799,0.24799,1,1,1,1,1,1,1,0.14453125,1,1,1,1,0.0244470314318976,-0.0123456790123456,0.0011376564277589,0.0060017147756503,-0.0308370044052862,788735971.799,0.24799,3177.662185,0.0165055416032458,0.6,0.6587456424675504,1,1,1,0.0189295413489549,0.0098644630304309,1,2021-04,2021-04-01,2021-05-06,8.16,-0.07272727272727275
1766,600015.XSHG,华夏银行,2003-09-12,6411,1766,4.72,4.72,4.74,4.7,30900774.0,145707649.15,0.1771,989.3985,824.4988,4.6505,0.3526,-0.0021141649048627,0.0085470085470085,0.0373626373626374,0.0465631929046563,0.0216450216450214,0.0129870129870128,0.0376940133037693,297947871.6135,0.358205,1,1,1,1,1,1,1,0.0285714285714284,1,1,1,1,0.004255319148936,-0.02880658436214,0.0085470085470085,-0.0095477914174799,-0.034764826175869,297947871.6135,0.358205,997.86147,0.0093149015999892,0.45,0.4890373888591255,1,1,1,-0.0012621709340066,-0.0065964423193634,1,2021-04,2021-04-01,2021-05-06,4.6,-0.025423728813559365
1766,600016.XSHG,民生银行,2000-12-19,7408,1766,3.75,3.74,3.76,3.73,168731204.0,631869051.82,0.3551,2193.4992,1776.6524,6.3934,0.4772,-0.0079575596816975,-0.0410256410256409,-0.0310880829015542,-0.0555555555555554,-0.0788177339901476,-0.0394088669950738,-0.0151515151515151,650823749.983,0.35413,1,1,1,1,1,1,1,0.0103626943005181,1,1,1,1,-0.0335917312661498,-0.0459183673469386,-0.0410256410256409,-0.0370751802265703,-0.0579345088161209,650823749.983,0.35413,2278.21815,0.012125966475079,0.4,0.9708758351804232,1,1,1,-0.0391092213490925,-0.023708225304162,1,2021-04,2021-04-01,2021-05-06,3.51,-0.06149732620320869
1766,600036.XSHG,招商银行,2002-04-09,6932,1766,39.88,39.84,40.02,39.57,43203050.0,1718217148.05,0.1635,12874.7312,10531.0761,13.2263,2.0126,-0.0010030090270811,-0.0259168704156478,0.1857142857142857,0.405786873676782,0.6181965881397238,0.6612510154346058,0.4431898376852505,3621091832.5595,0.337995,1,1,1,1,1,1,1,0.2172619047619046,1,1,1,1,0.0007535795026376,-0.0588235294117646,-0.0259168704156478,-0.0163813003814484,-0.0760667903525045,3621091832.5595,0.337995,13088.091075,0.0247659081223593,0.6,0.4745025057360975,1,1,1,-0.004763910580305,-0.036613387368988,1,2021-04,2021-04-01,2021-05-06,41.89,0.05145582329317255
1766,600908.XSHG,无锡银行,2016-09-23,1651,1099,5.28,5.26,5.31,5.23,21636304.0,113873146.86,1.0349,117.9215,109.9659,8.9906,0.9937,-0.0037878787878788,-0.1129848229342327,0.0935550935550935,0.1336206896551723,0.3084577114427862,0.4751243781094527,0.2780172413793103,185299744.1685,1.619125,1,1,1,1,1,1,1,0.2328482328482328,1,1,1,1,0.0095969289827255,-0.0401459854014599,-0.1129848229342327,-0.0313075506445672,-0.1233333333333334,185299744.1685,1.619125,121.75655,0.0183056246472035,0.55,0.6145348304229221,1,1,1,0.0040794388997829,-0.0179358433586833,1,2021-04,2021-04-01,2021-05-06,4.96,-0.057034220532319324
1766,600919.XSHG,江苏银行,2016-08-02,1703,1135,4.71,4.69,4.76,4.63,146493585.0,689295801.82,0.7283,951.1627,943.8055,6.3133,0.6889,-0.0042462845010614,0.0732265446224256,0.193384223918575,0.0932400932400934,0.1843434343434344,0.1035353535353535,0.0186480186480186,854211113.408,0.915685,1,1,1,1,1,1,1,0.1119592875318065,1,1,1,1,0.0307692307692308,-0.014705882352941,0.0732265446224256,0.0143830431491296,-0.0329896907216493,854211113.408,0.915685,937.574625,0.0184415301151054,0.5,0.8069384616994197,1,1,1,0.0252517406862882,0.0075042596898355,1,2021-04,2021-04-01,2021-05-06,5.15,0.09808102345415781
1766,600926.XSHG,杭州银行,2016-10-27,1617,1080,13.88,13.89,13.91,13.67,13356435.0,184650084.27,0.2158,1011.0992,859.5519,14.1511,1.5819,0.0094476744186047,-0.0473251028806583,0.1469859620148639,0.434917355371901,1.2475728155339807,1.359223300970874,0.506198347107438,450862247.0525,0.5287949999999999,1,1,1,1,1,1,1,0.2039636663914121,1,1,1,1,0.0250922509225091,-0.0293501048218028,-0.0473251028806583,0.0040842881411067,-0.044704264099037,450862247.0525,0.5287949999999999,1007.18526,0.0271005277092529,0.6,0.4095487823102179,1,1,1,0.0195747608395664,-0.0071399627790262,1,2021-04,2021-04-01,2021-05-06,13.85,-0.0028797696184306165
