rebalance_date,code,current_composite_score,reference_rebalance_date,reference_composite_score,score_delta,deterioration_flag
2020-09-01,600926.XSHG,-0.05254350787110935,2020-05-06,-0.05254350787110935,0.0,0.0
2020-09-01,601009.XSHG,0.3345049271997367,2020-05-06,0.4108535138971469,-0.07634858669741024,1.0
2020-09-01,601077.XSHG,0.011852157637021632,2020-05-06,0.2758707908877514,-0.2640186332507298,1.0
2020-09-01,601166.XSHG,0.032066576055941175,2020-05-06,-0.01357942931205236,0.045646005367993535,0.0
2020-09-01,601169.XSHG,-0.5075927090843599,2020-05-06,-0.21757294506673286,-0.2900197640176271,1.0
2020-09-01,601229.XSHG,0.002485013712405936,2020-05-06,0.1577858154457158,-0.15530080173330985,1.0
2020-09-01,601288.XSHG,0.37285411064717594,2020-05-06,0.5391742377364538,-0.16632012708927785,1.0
2020-09-01,601328.XSHG,-0.35043541965179903,2020-05-06,-0.09443174451231323,-0.2560036751394858,1.0
2020-09-01,601398.XSHG,0.289594521436775,2020-05-06,0.3002278978097784,-0.010633376373003378,1.0
2020-09-01,601577.XSHG,0.2731587659282845,2020-05-06,-0.10729001710553467,0.3804487830338191,0.0
2020-09-01,601658.XSHG,0.40914235832580803,2020-05-06,0.7114417435070574,-0.3022993851812493,1.0
2020-09-01,601818.XSHG,-0.4537802593019556,2020-05-06,-0.3469908268281523,-0.10678943247380329,1.0
2020-09-01,601838.XSHG,0.25276338902211304,2020-05-06,0.2370569842947986,0.015706404727314438,0.0
2020-09-01,601916.XSHG,-0.35711040614767137,2020-05-06,-0.2651718729480839,-0.09193853319958745,1.0
2020-09-01,601939.XSHG,0.24763394012980594,2020-05-06,0.4631691616457855,-0.21553522151597954,1.0
2020-09-01,601988.XSHG,0.2095207508362862,2020-05-06,0.0681656923745439,0.14135505846174232,0.0
2020-09-01,601997.XSHG,-0.10948151255084561,2020-05-06,0.06135180567059003,-0.17083331822143563,1.0
2020-11-02,002142.XSHE,0.8433892716386444,2020-09-01,1.2027285039178484,-0.35933923227920395,1.0
2020-11-02,002958.XSHE,-0.3850087425468842,2020-09-01,-0.6875401775145451,0.3025314349676609,0.0
2020-11-02,002966.XSHE,-0.3095158022286253,2020-09-01,-0.6634412616452986,0.3539254594166733,0.0
2020-11-02,600000.XSHG,0.28245601843792945,2020-09-01,-0.9014721241722938,1.1839281426102233,0.0
2020-11-02,600015.XSHG,-0.6212097701450819,2020-09-01,-0.6801239794589213,0.058914209313839394,0.0
2020-11-02,600016.XSHG,-0.4685499094628012,2020-09-01,-0.015976998281769978,-0.4525729111810312,1.0
2020-11-02,600036.XSHG,0.9656126039784922,2020-09-01,0.7852055467217656,0.18040705725672668,0.0
2020-11-02,600919.XSHG,-0.04054432087236184,2020-09-01,-0.3308187243655415,0.2902744034931797,0.0
2020-11-02,600926.XSHG,-0.05254350787110935,2020-09-01,-0.05254350787110935,0.0,0.0
2020-11-02,601009.XSHG,0.4819605250706797,2020-09-01,0.3345049271997367,0.14745559787094303,0.0
2020-11-02,601166.XSHG,0.18896386623116312,2020-09-01,0.032066576055941175,0.15689729017522194,0.0
2020-11-02,601169.XSHG,-0.48222446240140904,2020-09-01,-0.5075927090843599,0.0253682466829509,0.0
2020-11-02,601229.XSHG,0.13908015942408283,2020-09-01,0.002485013712405936,0.13659514571167689,0.0
2020-11-02,601288.XSHG,0.3130858308645008,2020-09-01,0.37285411064717594,-0.05976827978267513,1.0
2020-11-02,601328.XSHG,-0.11722174320798058,2020-09-01,-0.35043541965179903,0.23321367644381846,0.0
2020-11-02,601398.XSHG,0.3440776799512671,2020-09-01,0.289594521436775,0.05448315851449209,0.0
2020-11-02,601577.XSHG,0.18175636692316527,2020-09-01,0.2731587659282845,-0.0914023990051192,1.0
2020-11-02,601658.XSHG,0.5766377540277802,2020-09-01,0.40914235832580803,0.16749539570197214,0.0
2020-11-02,601818.XSHG,-0.37387719258310764,2020-09-01,-0.4537802593019556,0.07990306671884795,0.0
2020-11-02,601838.XSHG,0.2623269305176903,2020-09-01,0.25276338902211304,0.009563541495577255,0.0
2020-11-02,601916.XSHG,-0.19307291504360477,2020-09-01,-0.35711040614767137,0.1640374911040666,0.0
2020-11-02,601939.XSHG,0.3782530762370506,2020-09-01,0.24763394012980594,0.13061913610724468,0.0
2020-11-02,601988.XSHG,-0.10278209536136619,2020-09-01,0.2095207508362862,-0.3123028461976524,1.0
2020-11-02,601997.XSHG,0.1503571290144781,2020-09-01,-0.10948151255084561,0.2598386415653237,0.0
