schedule,rebalance_date,next_rebalance_date,hold_count,turnover_ratio,period_return,selected_codes
daily,2020-07-09,2020-07-10,5,0.19999999999999996,-0.03817608154954131,"000001.XSHE,601939.XSHG,002142.XSHE,601998.XSHG,601009.XSHG"
daily,2020-07-10,2020-07-13,5,0.19999999999999996,-0.0010116320804455237,"002142.XSHE,601998.XSHG,000001.XSHE,601169.XSHG,601009.XSHG"
daily,2020-07-13,2020-07-14,5,0.4,-0.01873294626143196,"601998.XSHG,000001.XSHE,601997.XSHG,601169.XSHG,601838.XSHG"
daily,2020-07-14,2020-07-15,5,0.6,-0.020086180487931826,"601998.XSHG,600926.XSHG,601009.XSHG,002142.XSHE,601997.XSHG"
daily,2020-07-15,2020-07-16,5,0.19999999999999996,-0.006878126224254299,"601998.XSHG,601997.XSHG,600926.XSHG,601169.XSHG,002142.XSHE"
daily,2020-07-16,2020-07-17,5,0.4,-0.006245122247262836,"601998.XSHG,601169.XSHG,601997.XSHG,601166.XSHG,600015.XSHG"
daily,2020-07-17,2020-07-20,5,0.4,0.03250974562147926,"601997.XSHG,601169.XSHG,600926.XSHG,601998.XSHG,601939.XSHG"
daily,2020-07-20,2020-07-21,5,0.4,-0.008980955414178027,"601998.XSHG,601988.XSHG,601169.XSHG,601939.XSHG,600919.XSHG"
daily,2020-07-21,2020-07-22,5,0.6,-0.001392159429843076,"601998.XSHG,601988.XSHG,601229.XSHG,601166.XSHG,002142.XSHE"
daily,2020-07-22,2020-07-23,5,0.4,-0.00839679622684757,"601998.XSHG,002142.XSHE,601229.XSHG,601939.XSHG,601009.XSHG"
daily,2020-07-23,2020-07-24,5,0.8,-0.028724295332138494,"601998.XSHG,601997.XSHG,601169.XSHG,600926.XSHG,600919.XSHG"
daily,2020-07-24,2020-07-27,5,0.4,-0.002447564707382388,"601998.XSHG,601169.XSHG,600015.XSHG,601997.XSHG,601818.XSHG"
daily,2020-07-27,2020-07-28,5,0.4,0.0014581062753475482,"601998.XSHG,601169.XSHG,601229.XSHG,601997.XSHG,600919.XSHG"
daily,2020-07-28,2020-07-29,5,0.0,0.014271958431802423,"601169.XSHG,601998.XSHG,601229.XSHG,600919.XSHG,601997.XSHG"
daily,2020-07-29,2020-07-30,5,0.19999999999999996,-0.008057690153251817,"601169.XSHG,600919.XSHG,600015.XSHG,601998.XSHG,601997.XSHG"
daily,2020-07-30,2020-07-31,5,0.19999999999999996,-0.0013326668148689214,"601998.XSHG,600015.XSHG,002966.XSHE,601169.XSHG,600919.XSHG"
daily,2020-07-31,2020-08-03,5,0.19999999999999996,0.011364077920917603,"600919.XSHG,601998.XSHG,601169.XSHG,600926.XSHG,600015.XSHG"
daily,2020-08-03,2020-08-04,5,0.6,0.023418981114302274,"601229.XSHG,601169.XSHG,002958.XSHE,601009.XSHG,600919.XSHG"
daily,2020-08-04,2020-08-05,5,0.4,-0.014292947345307394,"601229.XSHG,601169.XSHG,600016.XSHG,002958.XSHE,601398.XSHG"
daily,2020-08-05,2020-08-06,5,0.6,0.0012546802948206538,"601398.XSHG,601229.XSHG,601939.XSHG,600015.XSHG,601988.XSHG"
daily,2020-08-06,2020-08-07,5,0.6,-0.011333131886810155,"601169.XSHG,601229.XSHG,600919.XSHG,601939.XSHG,002958.XSHE"
daily,2020-08-07,2020-08-10,5,0.4,0.008454300783105672,"601939.XSHG,002958.XSHE,000001.XSHE,601229.XSHG,601577.XSHG"
daily,2020-08-10,2020-08-11,5,0.4,-0.0031260666573972975,"601577.XSHG,002958.XSHE,601939.XSHG,601398.XSHG,601169.XSHG"
daily,2020-08-11,2020-08-12,5,0.4,0.0034638217618847998,"601939.XSHG,601288.XSHG,002958.XSHE,601398.XSHG,600000.XSHG"
daily,2020-08-12,2020-08-13,5,0.6,-0.002273392685344033,"002958.XSHE,600000.XSHG,601818.XSHG,600036.XSHG,601229.XSHG"
daily,2020-08-13,2020-08-14,5,0.8,0.009981319305049663,"601939.XSHG,600000.XSHG,601398.XSHG,000001.XSHE,601328.XSHG"
daily,2020-08-14,2020-08-17,5,0.4,0.03176237205065595,"600036.XSHG,000001.XSHE,600000.XSHG,601328.XSHG,002958.XSHE"
daily,2020-08-17,2020-08-18,5,0.4,-0.0012923662096258725,"601838.XSHG,600036.XSHG,002958.XSHE,002142.XSHE,600000.XSHG"
daily,2020-08-18,2020-08-19,5,0.4,-0.007724363885634333,"600036.XSHG,002142.XSHE,002958.XSHE,000001.XSHE,601328.XSHG"
daily,2020-08-19,2020-08-20,5,0.4,-0.010340382538217984,"600036.XSHG,601939.XSHG,601398.XSHG,601328.XSHG,002958.XSHE"
daily,2020-08-20,2020-08-21,5,0.4,0.005968762998797672,"002958.XSHE,601229.XSHG,601328.XSHG,601398.XSHG,002142.XSHE"
daily,2020-08-21,2020-08-24,5,0.6,-0.006521186955824909,"601818.XSHG,601939.XSHG,002958.XSHE,002966.XSHE,601398.XSHG"
daily,2020-08-24,2020-08-25,5,0.19999999999999996,-0.005309626334373152,"601398.XSHG,601939.XSHG,002958.XSHE,601288.XSHG,002966.XSHE"
daily,2020-08-25,2020-08-26,5,0.6,-0.0053543188127647134,"601328.XSHG,601288.XSHG,601939.XSHG,601166.XSHG,601169.XSHG"
daily,2020-08-26,2020-08-27,5,0.8,-0.0018940865731540634,"002966.XSHE,002958.XSHE,000001.XSHE,601328.XSHG,601009.XSHG"
daily,2020-08-27,2020-08-28,5,0.6,0.03206147901836505,"601009.XSHG,002966.XSHE,601577.XSHG,601997.XSHG,002142.XSHE"
daily,2020-08-28,2020-08-31,5,0.6,-0.012667882640425265,"002958.XSHE,002966.XSHE,601939.XSHG,601009.XSHG,601328.XSHG"
daily,2020-08-31,2020-09-01,5,0.6,0.0029525748029581413,"002958.XSHE,601577.XSHG,601838.XSHG,002966.XSHE,600919.XSHG"
daily,2020-09-01,2020-09-02,5,0.19999999999999996,-0.0070633506376144295,"601838.XSHG,601577.XSHG,002958.XSHE,000001.XSHE,002966.XSHE"
daily,2020-09-02,2020-09-03,5,0.19999999999999996,-0.0012949467951096638,"601577.XSHG,002966.XSHE,601838.XSHG,002958.XSHE,600919.XSHG"
daily,2020-09-03,2020-09-04,5,0.19999999999999996,-0.004416293448047859,"601838.XSHG,601577.XSHG,600919.XSHG,002966.XSHE,600926.XSHG"
daily,2020-09-04,2020-09-07,5,0.4,-0.0064669285997211775,"601577.XSHG,601838.XSHG,002966.XSHE,601009.XSHG,601166.XSHG"
daily,2020-09-07,2020-09-08,5,0.19999999999999996,0.019859604764876693,"601838.XSHG,601577.XSHG,002966.XSHE,601009.XSHG,601997.XSHG"
daily,2020-09-08,2020-09-09,5,0.4,-0.006534180463050099,"601009.XSHG,601577.XSHG,601838.XSHG,002958.XSHE,600015.XSHG"
daily,2020-09-09,2020-09-10,5,0.19999999999999996,0.011424518463177158,"601009.XSHG,601577.XSHG,601838.XSHG,002966.XSHE,002958.XSHE"
daily,2020-09-10,2020-09-11,5,0.6,-0.013175157940470129,"601009.XSHG,601577.XSHG,600919.XSHG,601997.XSHG,601288.XSHG"
daily,2020-09-11,2020-09-14,5,0.4,0.012700660829234356,"601838.XSHG,601009.XSHG,601577.XSHG,601288.XSHG,601166.XSHG"
daily,2020-09-14,2020-09-15,5,0.6,0.00093997118915925,"601988.XSHG,601577.XSHG,000001.XSHE,601288.XSHG,600016.XSHG"
daily,2020-09-15,2020-09-16,5,0.8,0.005003833930936707,"601997.XSHG,002966.XSHE,600015.XSHG,601398.XSHG,600016.XSHG"
daily,2020-09-16,2020-09-17,5,1.0,-0.006528662167303389,"601009.XSHG,601838.XSHG,601988.XSHG,601577.XSHG,601166.XSHG"
daily,2020-09-17,2020-09-18,5,0.4,0.02087926532691884,"601009.XSHG,601577.XSHG,601988.XSHG,601997.XSHG,600015.XSHG"
daily,2020-09-18,2020-09-21,5,0.6,-0.008549670369405682,"601009.XSHG,600015.XSHG,600926.XSHG,002142.XSHE,601838.XSHG"
daily,2020-09-21,2020-09-22,5,0.4,-0.014113821322110653,"601009.XSHG,002142.XSHE,600919.XSHG,601169.XSHG,601838.XSHG"
daily,2020-09-22,2020-09-23,5,0.6,-0.009172975830249985,"601009.XSHG,600926.XSHG,601166.XSHG,601398.XSHG,601838.XSHG"
daily,2020-09-23,2020-09-24,5,0.6,-0.022717845014911097,"002142.XSHE,601577.XSHG,601166.XSHG,600926.XSHG,000001.XSHE"
daily,2020-09-24,2020-09-25,5,0.8,-0.002602231798807808,"601838.XSHG,002958.XSHE,601577.XSHG,601997.XSHG,600919.XSHG"
daily,2020-09-25,2020-09-28,5,0.8,0.0033237706342422514,"002936.XSHE,601988.XSHG,601229.XSHG,601009.XSHG,002958.XSHE"
daily,2020-09-28,2020-09-29,5,0.6,-0.0016591566086598952,"002936.XSHE,601577.XSHG,002958.XSHE,600015.XSHG,601166.XSHG"
daily,2020-09-29,2020-09-30,5,0.6,-0.01258878949198503,"002936.XSHE,002958.XSHE,601229.XSHG,601169.XSHG,601997.XSHG"
daily,2020-09-30,2020-10-09,5,0.4,0.010722293810430017,"601577.XSHG,002936.XSHE,601838.XSHG,002958.XSHE,601997.XSHG"
daily,2020-10-09,2020-10-12,5,0.4,0.022610351837182963,"002958.XSHE,002936.XSHE,601229.XSHG,601838.XSHG,002966.XSHE"
daily,2020-10-12,2020-10-13,5,0.4,-0.002867016537061939,"601838.XSHG,600919.XSHG,002936.XSHE,600926.XSHG,002958.XSHE"
daily,2020-10-13,2020-10-14,5,0.8,-0.002176714549198944,"600000.XSHG,002958.XSHE,601577.XSHG,601169.XSHG,002966.XSHE"
daily,2020-10-14,2020-10-15,5,0.4,0.012987087163428824,"000001.XSHE,002958.XSHE,002966.XSHE,600919.XSHG,601577.XSHG"
daily,2020-10-15,2020-10-16,5,0.6,0.007695404471299083,"601988.XSHG,002966.XSHE,601288.XSHG,002958.XSHE,601009.XSHG"
daily,2020-10-16,2020-10-19,5,0.6,0.001557395040855214,"002966.XSHE,002958.XSHE,002142.XSHE,600928.XSHG,600926.XSHG"
daily,2020-10-19,2020-10-20,5,0.4,-0.007897195301212512,"002966.XSHE,600928.XSHG,002958.XSHE,600036.XSHG,600000.XSHG"
daily,2020-10-20,2020-10-21,5,0.6,0.01938844276542202,"600036.XSHG,002966.XSHE,000001.XSHE,601009.XSHG,600926.XSHG"
daily,2020-10-21,2020-10-22,5,0.4,-0.006273647047492226,"600036.XSHG,000001.XSHE,002966.XSHE,601988.XSHG,002958.XSHE"
daily,2020-10-22,2020-10-23,5,0.6,0.003781726648886763,"600928.XSHG,601988.XSHG,002958.XSHE,002142.XSHE,601009.XSHG"
daily,2020-10-23,2020-10-26,5,0.4,-0.015793157054800222,"600036.XSHG,002142.XSHE,002958.XSHE,601988.XSHG,601939.XSHG"
daily,2020-10-26,2020-10-27,5,0.4,-0.004119023730761895,"600036.XSHG,601939.XSHG,601398.XSHG,601988.XSHG,600928.XSHG"
daily,2020-10-27,2020-10-28,5,0.8,-0.012116715980296622,"601009.XSHG,600928.XSHG,002966.XSHE,601288.XSHG,601818.XSHG"
daily,2020-10-28,2020-10-29,5,0.8,-0.004451386114351785,"601288.XSHG,601169.XSHG,601939.XSHG,601988.XSHG,600015.XSHG"
daily,2020-10-29,2020-10-30,5,0.6,-0.010594984038856836,"000001.XSHE,600015.XSHG,002966.XSHE,601939.XSHG,601997.XSHG"
daily,2020-10-30,2020-11-02,5,0.8,-0.005480505081301668,"600036.XSHG,601939.XSHG,601328.XSHG,601988.XSHG,600016.XSHG"
daily,2020-11-02,2020-11-03,5,0.8,0.010624701507900935,"601988.XSHG,601818.XSHG,002966.XSHE,601398.XSHG,601166.XSHG"
daily,2020-11-03,2020-11-04,5,0.4,0.0017275245010648587,"601997.XSHG,601398.XSHG,601988.XSHG,601229.XSHG,002966.XSHE"
daily,2020-11-04,2020-11-05,5,0.4,0.0027644777353673434,"601229.XSHG,002966.XSHE,601939.XSHG,601288.XSHG,601997.XSHG"
daily,2020-11-05,2020-11-06,5,0.6,-0.002234218670635135,"601997.XSHG,601166.XSHG,601229.XSHG,600016.XSHG,601328.XSHG"
daily,2020-11-06,2020-11-09,5,0.8,0.010721689887384356,"601997.XSHG,002958.XSHE,600036.XSHG,601838.XSHG,601818.XSHG"
daily,2020-11-09,2020-11-10,5,0.4,0.010599394753906899,"601818.XSHG,600036.XSHG,601997.XSHG,000001.XSHE,601166.XSHG"
daily,2020-11-10,2020-11-11,5,0.6,0.008995365306225,"601229.XSHG,002142.XSHE,601997.XSHG,600036.XSHG,601288.XSHG"
daily,2020-11-11,2020-11-12,5,0.6,-0.013648697864166425,"601229.XSHG,601577.XSHG,002958.XSHE,601009.XSHG,002142.XSHE"
daily,2020-11-12,2020-11-13,5,0.8,-0.02181696166115348,"601838.XSHG,601166.XSHG,601009.XSHG,601997.XSHG,601939.XSHG"
daily,2020-11-13,2020-11-16,5,0.8,0.008663763568096661,"002958.XSHE,601997.XSHG,601229.XSHG,601577.XSHG,600926.XSHG"
daily,2020-11-16,2020-11-17,5,0.6,0.012883390938233142,"601838.XSHG,601997.XSHG,002966.XSHE,600000.XSHG,601577.XSHG"
daily,2020-11-17,2020-11-18,5,0.8,0.012068582301859943,"601398.XSHG,601009.XSHG,601939.XSHG,600015.XSHG,601838.XSHG"
daily,2020-11-18,2020-11-19,5,0.6,0.019943275793562254,"601838.XSHG,601229.XSHG,601398.XSHG,600926.XSHG,600036.XSHG"
daily,2020-11-19,2020-11-20,5,0.6,-0.0023860970935576597,"601229.XSHG,600016.XSHG,601328.XSHG,601988.XSHG,600036.XSHG"
daily,2020-11-20,2020-11-23,5,0.6,0.016867861495140524,"000001.XSHE,600036.XSHG,601009.XSHG,601916.XSHG,601229.XSHG"
daily,2020-11-23,2020-11-24,5,0.4,-0.010403916734850882,"600926.XSHG,000001.XSHE,002142.XSHE,600036.XSHG,601229.XSHG"
daily,2020-11-24,2020-11-25,5,0.4,-0.01348476250595465,"600926.XSHG,601009.XSHG,000001.XSHE,002142.XSHE,600919.XSHG"
daily,2020-11-25,2020-11-26,5,0.6,0.018772769928026546,"600926.XSHG,000001.XSHE,601166.XSHG,600036.XSHG,601838.XSHG"
daily,2020-11-26,2020-11-27,5,0.6,0.02141097517247368,"601009.XSHG,000001.XSHE,600926.XSHG,601077.XSHG,601229.XSHG"
daily,2020-11-27,2020-11-30,5,0.6,-0.0062192372133731185,"000001.XSHE,002142.XSHE,600036.XSHG,601166.XSHG,600926.XSHG"
daily,2020-11-30,2020-12-01,5,0.0,0.020578271950541717,"002142.XSHE,000001.XSHE,600926.XSHG,601166.XSHG,600036.XSHG"
daily,2020-12-01,2020-12-02,5,0.4,-0.008465062083975416,"601166.XSHG,601818.XSHG,002142.XSHE,000001.XSHE,600000.XSHG"
daily,2020-12-02,2020-12-03,5,0.19999999999999996,-0.001868469811596918,"601166.XSHG,601818.XSHG,002142.XSHE,000001.XSHE,601838.XSHG"
daily,2020-12-03,2020-12-04,5,0.6,-0.011631620608259197,"601166.XSHG,601939.XSHG,600000.XSHG,002142.XSHE,601398.XSHG"
daily,2020-12-04,2020-12-07,5,0.6,-0.02267621703608307,"600000.XSHG,601166.XSHG,601818.XSHG,600926.XSHG,601658.XSHG"
daily,2020-12-07,2020-12-08,5,0.8,-0.0029753880916904675,"601077.XSHG,600000.XSHG,002958.XSHE,601939.XSHG,601169.XSHG"
daily,2020-12-08,2020-12-09,5,0.6,0.000498465242477275,"600000.XSHG,600926.XSHG,601077.XSHG,601988.XSHG,601328.XSHG"
daily,2020-12-09,2020-12-10,5,0.8,-0.007788442550070229,"601818.XSHG,601288.XSHG,601658.XSHG,600000.XSHG,601838.XSHG"
daily,2020-12-10,2020-12-11,5,0.4,-0.0010855618296002011,"600926.XSHG,601658.XSHG,601838.XSHG,600000.XSHG,601166.XSHG"
daily,2020-12-11,2020-12-14,5,0.4,0.0038549941840990477,"601818.XSHG,601838.XSHG,600000.XSHG,600926.XSHG,002936.XSHE"
daily,2020-12-14,2020-12-15,5,0.19999999999999996,-0.015733657935453383,"600926.XSHG,601288.XSHG,600000.XSHG,601818.XSHG,601838.XSHG"
daily,2020-12-15,2020-12-16,5,1.0,-0.002359547129335571,"601658.XSHG,002966.XSHE,601577.XSHG,601997.XSHG,002936.XSHE"
daily,2020-12-16,2020-12-17,5,0.4,0.009701164269323881,"601658.XSHG,601997.XSHG,002966.XSHE,601169.XSHG,600926.XSHG"
daily,2020-12-17,2020-12-18,5,0.4,-0.01293063218490409,"601658.XSHG,002966.XSHE,600926.XSHG,601577.XSHG,601818.XSHG"
daily,2020-12-18,2020-12-21,5,0.4,-0.0016926981580259958,"601658.XSHG,601577.XSHG,600000.XSHG,600926.XSHG,600016.XSHG"
daily,2020-12-21,2020-12-22,5,0.6,-0.01508827699870019,"601658.XSHG,002936.XSHE,601988.XSHG,600000.XSHG,601997.XSHG"
daily,2020-12-22,2020-12-23,5,0.4,-0.0007629918031330618,"601658.XSHG,002936.XSHE,601988.XSHG,002948.XSHE,601577.XSHG"
daily,2020-12-23,2020-12-24,5,0.4,0.006122383094096917,"002936.XSHE,002966.XSHE,601988.XSHG,601169.XSHG,601577.XSHG"
daily,2020-12-24,2020-12-25,5,0.6,0.002208219968996894,"601658.XSHG,601398.XSHG,002966.XSHE,601288.XSHG,601169.XSHG"
daily,2020-12-25,2020-12-28,5,0.6,0.002837191371989678,"601169.XSHG,601658.XSHG,601939.XSHG,601328.XSHG,601838.XSHG"
daily,2020-12-28,2020-12-29,5,0.6,0.0024415393928105323,"601009.XSHG,002948.XSHE,601328.XSHG,601169.XSHG,601988.XSHG"
daily,2020-12-29,2020-12-30,5,0.4,0.008214823850182906,"002948.XSHE,601328.XSHG,601169.XSHG,601658.XSHG,600016.XSHG"
daily,2020-12-30,2020-12-31,5,0.4,0.013081692296817948,"601577.XSHG,601658.XSHG,601169.XSHG,600016.XSHG,601009.XSHG"
weekly,2019-01-02,2019-01-07,5,1.0,0.023596881069403032,"600919.XSHG,002142.XSHE,601939.XSHG,600016.XSHG,601166.XSHG"
weekly,2019-01-07,2019-01-14,5,0.6,0.0048198708581157716,"600036.XSHG,601328.XSHG,600919.XSHG,002142.XSHE,601229.XSHG"
weekly,2019-01-14,2019-01-21,5,0.6,0.033248385167181295,"002142.XSHE,600036.XSHG,601169.XSHG,600016.XSHG,601939.XSHG"
weekly,2019-01-21,2019-01-28,5,0.4,0.016487979871669788,"002142.XSHE,601169.XSHG,601818.XSHG,600036.XSHG,600000.XSHG"
weekly,2019-01-28,2019-02-11,5,0.8,0.014226910271045856,"601328.XSHG,601169.XSHG,600016.XSHG,601288.XSHG,600919.XSHG"
weekly,2019-02-11,2019-02-18,5,0.8,0.006022634147900852,"601398.XSHG,600036.XSHG,601988.XSHG,000001.XSHE,601288.XSHG"
weekly,2019-02-18,2019-02-25,5,0.8,0.07372277532373013,"601328.XSHG,600000.XSHG,600015.XSHG,600036.XSHG,601009.XSHG"
weekly,2019-02-25,2019-03-04,5,0.8,0.037207326763017565,"600036.XSHG,000001.XSHE,601818.XSHG,601988.XSHG,601166.XSHG"
weekly,2019-03-04,2019-03-11,5,0.4,-0.032074959228637526,"600036.XSHG,002142.XSHE,000001.XSHE,601988.XSHG,601009.XSHG"
weekly,2019-03-11,2019-03-18,5,1.0,0.0061279938565289346,"601997.XSHG,600926.XSHG,601398.XSHG,600919.XSHG,601229.XSHG"
weekly,2019-03-18,2019-03-25,5,0.4,-0.025641371423566706,"600919.XSHG,600926.XSHG,002142.XSHE,601166.XSHG,601229.XSHG"
weekly,2019-03-25,2019-04-01,5,0.6,0.03448454382306263,"600926.XSHG,600919.XSHG,601838.XSHG,601998.XSHG,600015.XSHG"
weekly,2019-04-01,2019-04-08,5,0.6,0.03374436080295573,"600919.XSHG,601998.XSHG,601229.XSHG,002142.XSHE,601988.XSHG"
weekly,2019-04-08,2019-04-15,5,0.8,-0.011346677906230696,"600036.XSHG,601398.XSHG,000001.XSHE,601988.XSHG,601939.XSHG"
weekly,2019-04-15,2019-04-22,5,1.0,0.008801629827527902,"601998.XSHG,601229.XSHG,601328.XSHG,600919.XSHG,600926.XSHG"
weekly,2019-04-22,2019-04-29,5,0.4,-0.010934465253097537,"601818.XSHG,600919.XSHG,601998.XSHG,601288.XSHG,600926.XSHG"
weekly,2019-04-29,2019-05-06,5,1.0,-0.030097400239616712,"601328.XSHG,601939.XSHG,601988.XSHG,600015.XSHG,601398.XSHG"
weekly,2019-05-06,2019-05-13,5,0.8,-0.012793165281943275,"601939.XSHG,601818.XSHG,601009.XSHG,601998.XSHG,002142.XSHE"
weekly,2019-05-13,2019-05-20,5,1.0,-0.00998594806512505,"600926.XSHG,601838.XSHG,600016.XSHG,600015.XSHG,601398.XSHG"
weekly,2019-05-20,2019-05-27,5,0.6,0.006088341865426417,"601998.XSHG,600015.XSHG,601166.XSHG,601939.XSHG,600926.XSHG"
weekly,2019-05-27,2019-06-03,5,0.6,-0.0018228748470238588,"601169.XSHG,601998.XSHG,600926.XSHG,600000.XSHG,601988.XSHG"
weekly,2019-06-03,2019-06-10,5,0.4,0.006791564196141709,"600919.XSHG,600000.XSHG,601988.XSHG,601009.XSHG,600926.XSHG"
weekly,2019-06-10,2019-06-17,5,0.4,0.004282152081335133,"601988.XSHG,600919.XSHG,601229.XSHG,601997.XSHG,600926.XSHG"
weekly,2019-06-17,2019-06-24,5,0.4,0.019547325061144826,"601009.XSHG,601988.XSHG,600919.XSHG,601939.XSHG,600926.XSHG"
weekly,2019-06-24,2019-07-01,5,1.0,0.005222613062445247,"600015.XSHG,600036.XSHG,000001.XSHE,601229.XSHG,600016.XSHG"
weekly,2019-07-01,2019-07-08,5,0.6,-0.011441433731884488,"601169.XSHG,600919.XSHG,600015.XSHG,601328.XSHG,000001.XSHE"
weekly,2019-07-08,2019-07-15,5,0.8,0.001573557693782468,"601838.XSHG,601009.XSHG,600000.XSHG,601398.XSHG,601169.XSHG"
weekly,2019-07-15,2019-07-22,5,0.8,0.007277481292183219,"601398.XSHG,600036.XSHG,601939.XSHG,600015.XSHG,601229.XSHG"
weekly,2019-07-22,2019-07-29,5,0.6,0.01840057248038094,"600036.XSHG,601328.XSHG,601838.XSHG,600000.XSHG,601939.XSHG"
weekly,2019-07-29,2019-08-05,5,0.6,-0.04667076032138393,"601838.XSHG,600000.XSHG,601988.XSHG,601169.XSHG,002142.XSHE"
weekly,2019-08-05,2019-08-12,5,0.8,0.005576845712067069,"600926.XSHG,600919.XSHG,601838.XSHG,601229.XSHG,601009.XSHG"
weekly,2019-08-12,2019-08-19,5,0.6,-0.01293225078503577,"600926.XSHG,601009.XSHG,601998.XSHG,601988.XSHG,601939.XSHG"
weekly,2019-08-19,2019-08-26,5,0.6,-0.008512047061395678,"600000.XSHG,601998.XSHG,601838.XSHG,600016.XSHG,600926.XSHG"
weekly,2019-08-26,2019-09-02,5,0.6,0.002054712818803739,"601997.XSHG,601838.XSHG,600926.XSHG,601166.XSHG,600919.XSHG"
weekly,2019-09-02,2019-09-09,5,0.6,0.02955730501630325,"601229.XSHG,600919.XSHG,601818.XSHG,000001.XSHE,601166.XSHG"
weekly,2019-09-09,2019-09-16,5,0.4,-0.0022675379647771445,"600919.XSHG,601939.XSHG,601818.XSHG,000001.XSHE,600015.XSHG"
weekly,2019-09-16,2019-09-23,5,0.8,-0.020920655998285943,"601939.XSHG,601166.XSHG,601009.XSHG,601288.XSHG,002142.XSHE"
weekly,2019-09-23,2019-09-30,5,0.6,0.004758494625002418,"601166.XSHG,601818.XSHG,601288.XSHG,600926.XSHG,600016.XSHG"
weekly,2019-09-30,2019-10-08,5,0.8,0.009827008918972747,"601169.XSHG,601577.XSHG,601939.XSHG,600036.XSHG,601166.XSHG"
weekly,2019-10-08,2019-10-14,5,0.6,0.050861754018226346,"601398.XSHG,601577.XSHG,601169.XSHG,601288.XSHG,600000.XSHG"
weekly,2019-10-14,2019-10-21,5,0.8,-0.004927925175028491,"000001.XSHE,600036.XSHG,002142.XSHE,601398.XSHG,601939.XSHG"
weekly,2019-10-21,2019-10-28,5,0.8,-9.563487800394732e-05,"601229.XSHG,600036.XSHG,600016.XSHG,601169.XSHG,601988.XSHG"
weekly,2019-10-28,2019-11-04,5,0.8,0.030273085013508293,"002142.XSHE,601818.XSHG,600036.XSHG,601009.XSHG,601166.XSHG"
weekly,2019-11-04,2019-11-11,5,0.8,-0.027632464809568026,"601288.XSHG,000001.XSHE,601328.XSHG,601009.XSHG,600000.XSHG"
weekly,2019-11-11,2019-11-18,5,0.8,0.003690484694013607,"600000.XSHG,601229.XSHG,601998.XSHG,601169.XSHG,002142.XSHE"
weekly,2019-11-18,2019-11-25,5,0.6,-0.012972609434385874,"601998.XSHG,601997.XSHG,600000.XSHG,601009.XSHG,601398.XSHG"
weekly,2019-11-25,2019-12-02,5,0.8,-0.014407429126666283,"601166.XSHG,601939.XSHG,600000.XSHG,600036.XSHG,600926.XSHG"
weekly,2019-12-02,2019-12-09,5,0.4,0.006952869398317496,"601166.XSHG,600036.XSHG,600926.XSHG,601229.XSHG,601997.XSHG"
weekly,2019-12-09,2019-12-16,5,0.6,0.019071139452606765,"601997.XSHG,600000.XSHG,600919.XSHG,600015.XSHG,600036.XSHG"
weekly,2019-12-16,2019-12-23,5,0.8,0.0018172348338365563,"601288.XSHG,000001.XSHE,600036.XSHG,601818.XSHG,600926.XSHG"
weekly,2019-12-23,2019-12-30,5,0.8,0.00449140029303674,"002142.XSHE,601398.XSHG,601998.XSHG,601818.XSHG,600016.XSHG"
weekly,2019-12-30,2020-01-06,5,0.8,-0.0008613178303065405,"600919.XSHG,601229.XSHG,600926.XSHG,600016.XSHG,601838.XSHG"
weekly,2020-01-06,2020-01-13,5,0.6,-0.00285046332563752,"002142.XSHE,601838.XSHG,601009.XSHG,000001.XSHE,601229.XSHG"
weekly,2020-01-13,2020-01-20,5,1.0,-0.010674253351650531,"600919.XSHG,601988.XSHG,600015.XSHG,601328.XSHG,600000.XSHG"
weekly,2020-01-20,2020-02-03,5,1.0,-0.1033945531516574,"601288.XSHG,600926.XSHG,601009.XSHG,601166.XSHG,601169.XSHG"
weekly,2020-02-03,2020-02-10,5,0.8,0.02066561909688689,"601838.XSHG,601998.XSHG,600926.XSHG,002142.XSHE,601818.XSHG"
weekly,2020-02-10,2020-02-17,5,0.6,0.028607417561469495,"601169.XSHG,601838.XSHG,601229.XSHG,601166.XSHG,600926.XSHG"
weekly,2020-02-17,2020-02-24,5,0.8,-0.012587510682544356,"601229.XSHG,601328.XSHG,601818.XSHG,002142.XSHE,601988.XSHG"
weekly,2020-02-24,2020-03-02,5,0.6,-0.008270831291615566,"600015.XSHG,601988.XSHG,601229.XSHG,601939.XSHG,600926.XSHG"
weekly,2020-03-02,2020-03-09,5,0.6,-0.012534369016189184,"601818.XSHG,601939.XSHG,601229.XSHG,601009.XSHG,601288.XSHG"
weekly,2020-03-09,2020-03-16,5,0.8,-0.04382781093942156,"600928.XSHG,002142.XSHE,600926.XSHG,601988.XSHG,601229.XSHG"
weekly,2020-03-16,2020-03-23,5,0.8,-0.05740232220585648,"600928.XSHG,601818.XSHG,601838.XSHG,601009.XSHG,600000.XSHG"
weekly,2020-03-23,2020-03-30,5,0.6,0.0029628623555663313,"601838.XSHG,002958.XSHE,601398.XSHG,601009.XSHG,601229.XSHG"
weekly,2020-03-30,2020-04-07,5,0.8,-0.00036646350287394824,"000001.XSHE,600036.XSHG,601169.XSHG,601166.XSHG,601838.XSHG"
weekly,2020-04-07,2020-04-13,5,0.8,-0.012775380434809991,"600036.XSHG,600015.XSHG,601288.XSHG,600000.XSHG,601229.XSHG"
