date,line,nav
2025-09-01,benchmark,1.4365999999999999
2025-09-02,benchmark,1.4763
2025-09-03,benchmark,1.4595
2025-09-04,benchmark,1.4763
2025-09-05,benchmark,1.4531
2025-09-08,benchmark,1.4501
2025-09-09,benchmark,1.4554
2025-09-10,benchmark,1.4627000000000001
2025-09-11,benchmark,1.4647999999999999
2025-09-12,benchmark,1.4523
2025-09-15,benchmark,1.4393
2025-09-16,benchmark,1.4319
2025-09-17,benchmark,1.4308
2025-09-18,benchmark,1.4014
2025-09-19,benchmark,1.3967
2025-09-22,benchmark,1.3836
2025-09-23,benchmark,1.4111
2025-09-24,benchmark,1.4121000000000001
2025-09-25,benchmark,1.3973
2025-09-26,benchmark,1.3961000000000001
2025-09-29,benchmark,1.3934
2025-09-30,benchmark,1.3869
2025-10-09,benchmark,1.3836
2025-10-10,benchmark,1.3867
2025-10-13,benchmark,1.3961999999999999
2025-10-14,benchmark,1.4388
2025-10-15,benchmark,1.4445000000000001
2025-10-16,benchmark,1.4729
2025-10-17,benchmark,1.474
2025-10-20,benchmark,1.4713
2025-10-21,benchmark,1.4761
2025-10-22,benchmark,1.4925
2025-10-23,benchmark,1.4988000000000001
2025-10-24,benchmark,1.4973
2025-10-27,benchmark,1.5070999999999999
2025-10-28,benchmark,1.5105
2025-10-29,benchmark,1.4854
2025-10-30,benchmark,1.486
2025-10-31,benchmark,1.4744
2025-11-03,benchmark,1.4971999999999999
2025-11-04,benchmark,1.5247
2025-11-05,benchmark,1.5227
2025-11-06,benchmark,1.5147
2025-11-07,benchmark,1.5079
2025-11-10,benchmark,1.5196999999999998
2025-11-11,benchmark,1.5264
2025-11-12,benchmark,1.5403
2025-11-13,benchmark,1.5364
2025-11-14,benchmark,1.5411000000000001
2025-11-17,benchmark,1.5152
2025-11-18,benchmark,1.5077
2025-11-19,benchmark,1.5248
2025-11-20,benchmark,1.5472000000000001
2025-11-21,benchmark,1.5333999999999999
2025-11-24,benchmark,1.5206
2025-11-25,benchmark,1.5372
2025-11-26,benchmark,1.5229
2025-11-27,benchmark,1.5312999999999999
2025-11-28,benchmark,1.5242
2025-12-01,benchmark,1.5293
2025-12-02,benchmark,1.5317
2025-12-03,benchmark,1.5151
2025-12-04,benchmark,1.5088
2025-12-05,benchmark,1.4996
2025-12-08,benchmark,1.5015
2025-12-09,benchmark,1.5030999999999999
2025-12-10,benchmark,1.4775
2025-12-11,benchmark,1.4807000000000001
2025-12-12,benchmark,1.4676
2025-12-15,benchmark,1.4574
2025-12-16,benchmark,1.4559
2025-12-17,benchmark,1.4573
2025-12-18,benchmark,1.487
2025-12-19,benchmark,1.4779
2025-12-22,benchmark,1.4735
2025-12-23,benchmark,1.4816
2025-12-24,benchmark,1.4768
2025-12-25,benchmark,1.4734
2025-12-26,benchmark,1.4625
2025-12-29,benchmark,1.4765
2025-12-30,benchmark,1.4765
2025-12-31,benchmark,1.4887
2026-01-05,benchmark,1.4825
2026-01-06,benchmark,1.4775
2026-01-07,benchmark,1.4643
2026-01-08,benchmark,1.4598
2026-01-09,benchmark,1.4579
2026-01-12,benchmark,1.4617
2026-01-13,benchmark,1.4727000000000001
2026-01-14,benchmark,1.4484
2026-01-15,benchmark,1.4346999999999999
2026-01-16,benchmark,1.4219
2026-01-19,benchmark,1.4069
2026-01-20,benchmark,1.4203000000000001
2026-01-21,benchmark,1.393
2026-01-22,benchmark,1.3831
2026-01-23,benchmark,1.3746
2026-01-26,benchmark,1.381
2026-01-27,benchmark,1.3817
2026-01-28,benchmark,1.3787
2026-01-29,benchmark,1.3976
2026-01-30,benchmark,1.3965999999999998
2026-02-02,benchmark,1.3941
2026-02-03,benchmark,1.3732
2026-02-04,benchmark,1.3889
2026-02-05,benchmark,1.4113
2026-02-06,benchmark,1.4073
2026-02-09,benchmark,1.4104999999999999
2026-02-10,benchmark,1.419
2026-02-11,benchmark,1.4214
2026-02-12,benchmark,1.4017
2026-02-13,benchmark,1.3888
2026-02-24,benchmark,1.3818
2026-02-25,benchmark,1.3774
2026-02-26,benchmark,1.3714
2026-02-27,benchmark,1.3697
2026-03-02,benchmark,1.376
2026-03-03,benchmark,1.4037
2026-03-04,benchmark,1.3927
2026-03-05,benchmark,1.4038
2026-03-06,benchmark,1.4033
2026-03-09,benchmark,1.3965
2026-03-10,benchmark,1.3916
2026-03-11,benchmark,1.405
2026-03-12,benchmark,1.4157
2026-03-13,benchmark,1.4256
2026-03-16,benchmark,1.4339
2026-03-17,benchmark,1.4491
2026-03-18,benchmark,1.4426
2026-03-19,benchmark,1.4487
2026-03-20,benchmark,1.446
2026-03-23,benchmark,1.4063
2026-03-24,benchmark,1.4294
2026-03-25,benchmark,1.4384000000000001
2026-03-26,benchmark,1.4489
2026-03-27,benchmark,1.4392
2026-03-30,benchmark,1.4513
2026-03-31,benchmark,1.472
2026-04-01,benchmark,1.4689999999999999
2026-04-02,benchmark,1.4875
2026-04-03,benchmark,1.4659
2026-04-07,benchmark,1.4462
2026-04-08,benchmark,1.4538
2026-04-09,benchmark,1.4471
2026-04-10,benchmark,1.45
2026-04-13,benchmark,1.4546000000000001
2026-04-14,benchmark,1.4653
2026-04-15,benchmark,1.4786
2026-04-16,benchmark,1.4743
2026-04-17,benchmark,1.4712
2026-04-20,benchmark,1.4956
2026-04-21,benchmark,1.5038
2026-04-22,benchmark,1.4917
2026-04-23,benchmark,1.4882
2026-04-24,benchmark,1.4903
2026-04-27,benchmark,1.4793
2026-04-28,benchmark,1.4879
2026-04-29,benchmark,1.4757
2026-04-30,benchmark,1.4717
2026-05-06,benchmark,1.4569
2026-05-07,benchmark,1.4545
2026-05-08,benchmark,1.454
2026-05-11,benchmark,1.4443
2026-05-12,benchmark,1.4418
2026-05-13,benchmark,1.4367
2026-05-14,benchmark,1.4498
2026-05-15,benchmark,1.4455
2026-05-18,benchmark,1.4373
2026-05-19,benchmark,1.4462
2026-05-20,benchmark,1.4279
2026-05-21,benchmark,1.4341
2026-05-22,benchmark,1.4362
2026-05-25,benchmark,1.4356
2026-05-26,benchmark,1.4397
2026-05-27,benchmark,1.425
2026-05-28,benchmark,1.4148
2026-05-29,benchmark,1.4306
2021-05-31,primary,1.0059
2021-06-01,primary,1.0006
2021-06-02,primary,1.0027
2021-06-03,primary,0.9917
2021-06-04,primary,1.0097
2021-06-07,primary,0.9982
2021-06-08,primary,0.9888
2021-06-09,primary,0.9835
2021-06-10,primary,0.9844
2021-06-11,primary,0.9711
2021-06-15,primary,0.9562
2021-06-16,primary,0.9646
2021-06-17,primary,0.9573
2021-06-18,primary,0.9476
2021-06-21,primary,0.9356
2021-06-22,primary,0.9529
2021-06-23,primary,0.9456
2021-06-24,primary,0.9563
2021-06-25,primary,0.9722
2021-06-28,primary,0.95
2021-06-29,primary,0.9428
2021-06-30,primary,0.9494
2021-07-01,primary,0.9637
2021-07-02,primary,0.9412
2021-07-05,primary,0.9438
2021-07-06,primary,0.9536
2021-07-07,primary,0.956
2021-07-08,primary,0.9268
2021-07-09,primary,0.9075
2021-07-12,primary,0.8899
2021-07-13,primary,0.8972
2021-07-14,primary,0.8792
2021-07-15,primary,0.9094
2021-07-16,primary,0.9099
2021-07-19,primary,0.9156
2021-07-20,primary,0.9057
2021-07-21,primary,0.9009
2021-07-22,primary,0.9062
2021-07-23,primary,0.9059
2021-07-26,primary,0.8759
2021-07-27,primary,0.8518
2021-07-28,primary,0.8693
2021-07-29,primary,0.8631
2021-07-30,primary,0.8432999999999999
2021-08-02,primary,0.8602
2021-08-03,primary,0.8557
2021-08-04,primary,0.844
2021-08-05,primary,0.8432
2021-08-06,primary,0.8431
2021-08-09,primary,0.8696
2021-08-10,primary,0.897
2021-08-11,primary,0.9116
2021-08-12,primary,0.9044
2021-08-13,primary,0.9059
2021-08-16,primary,0.9
2021-08-17,primary,0.8892
2021-08-18,primary,0.9236
2021-08-19,primary,0.8931
2021-08-20,primary,0.8923
2021-08-23,primary,0.8931
2021-08-24,primary,0.8956
2021-08-25,primary,0.8861
2021-08-26,primary,0.8738
2021-08-27,primary,0.8838
2021-08-30,primary,0.8699
2021-08-31,primary,0.8927
2021-09-01,primary,0.9274
2021-09-02,primary,0.9332
2021-09-03,primary,0.9278
2021-09-06,primary,0.9246
2021-09-07,primary,0.9463
2021-09-08,primary,0.9507
2021-09-09,primary,0.9527
2021-09-10,primary,0.9773
2021-09-13,primary,0.974
2021-09-14,primary,0.9508
2021-09-15,primary,0.9336
2021-09-16,primary,0.9256
2021-09-17,primary,0.941
2021-09-22,primary,0.9155
2021-09-23,primary,0.914
2021-09-24,primary,0.9074
2021-09-27,primary,0.9034
2021-09-28,primary,0.9232
2021-09-29,primary,0.9384
2021-09-30,primary,0.9164
2021-10-08,primary,0.9339
2021-10-11,primary,0.9603
2021-10-12,primary,0.9646
2021-10-13,primary,0.9645
2021-10-14,primary,0.9456
2021-10-15,primary,0.9583
2021-10-18,primary,0.9544
2021-10-19,primary,0.9706
2021-10-20,primary,0.9557
2021-10-21,primary,0.9853
2021-10-22,primary,0.9794
2021-10-25,primary,0.983
2021-10-26,primary,0.9883
2021-10-27,primary,0.9794
2021-10-28,primary,0.9683
2021-10-29,primary,0.9613
2021-11-01,primary,0.9774
2021-11-02,primary,0.9491
2021-11-03,primary,0.9509
2021-11-04,primary,0.9411
2021-11-05,primary,0.9335
2021-11-08,primary,0.9279999999999999
2021-11-09,primary,0.9226
2021-11-10,primary,0.9278
2021-11-11,primary,0.9516
2021-11-12,primary,0.9482
2021-11-15,primary,0.9534
2021-11-16,primary,0.9446
2021-11-17,primary,0.9319
2021-11-18,primary,0.9223
2021-11-19,primary,0.9359999999999999
2021-11-22,primary,0.9234
2021-11-23,primary,0.9301
2021-11-24,primary,0.925
2021-11-25,primary,0.9231
2021-11-26,primary,0.9135
2021-11-29,primary,0.9049
2021-11-30,primary,0.9051
2021-12-01,primary,0.9091
2021-12-02,primary,0.9045
2021-12-03,primary,0.9188000000000001
2021-12-06,primary,0.9211
2021-12-07,primary,0.9314
2021-12-08,primary,0.9283
2021-12-09,primary,0.9413
2021-12-10,primary,0.9369000000000001
2021-12-13,primary,0.9284
2021-12-14,primary,0.9154
2021-12-15,primary,0.915
2021-12-16,primary,0.9243
2021-12-17,primary,0.917
2021-12-20,primary,0.9166
2021-12-21,primary,0.9214
2021-12-22,primary,0.9136
2021-12-23,primary,0.9138
2021-12-24,primary,0.9116
2021-12-27,primary,0.903
2021-12-28,primary,0.9062
2021-12-29,primary,0.8938
2021-12-30,primary,0.9002
2021-12-31,primary,0.9016
2022-01-04,primary,0.9032
2022-01-05,primary,0.9217
2022-01-06,primary,0.9153
2022-01-07,primary,0.9366
2022-01-10,primary,0.9456
2022-01-11,primary,0.9626
2022-01-12,primary,0.9665
2022-01-13,primary,0.9626
2022-01-14,primary,0.9408
2022-01-17,primary,0.9446
2022-01-18,primary,0.974
2022-01-19,primary,0.9872
2022-01-20,primary,1.0071
2022-01-21,primary,1.0004
2022-01-24,primary,0.997
2022-01-25,primary,0.9827
2022-01-26,primary,0.9848
2022-01-27,primary,0.9859
2022-01-28,primary,0.969
2022-02-07,primary,1.005
2022-02-08,primary,1.0111
2022-02-09,primary,1.0003
2022-02-10,primary,1.0114
2022-02-11,primary,1.031
2022-02-14,primary,0.9991
2022-02-15,primary,0.9834
2022-02-16,primary,0.9957
2022-02-17,primary,1.0011
2022-02-18,primary,1.0191
2022-02-21,primary,1.0186
2022-02-22,primary,1.0064
2022-02-23,primary,0.9972
2022-02-24,primary,0.983
2022-02-25,primary,0.9748
2022-02-28,primary,0.9754
2022-03-01,primary,0.992
2022-03-02,primary,0.9904
2022-03-03,primary,1.0064
2022-03-04,primary,1.0002
2022-03-07,primary,0.9795
2022-03-08,primary,0.9555
2022-03-09,primary,0.9436
2022-03-10,primary,0.9408
2022-03-11,primary,0.9468
2022-03-14,primary,0.9125
2022-03-15,primary,0.8617
2022-03-16,primary,0.9049
2022-03-17,primary,0.9158
2022-03-18,primary,0.9317
2022-03-21,primary,0.9191
2022-03-22,primary,0.9431
2022-03-23,primary,0.9395
2022-03-24,primary,0.9445
2022-03-25,primary,0.9347
2022-03-28,primary,0.9351
2022-03-29,primary,0.9444
2022-03-30,primary,0.956
2022-03-31,primary,0.9727
2022-04-01,primary,1.0059
2022-04-06,primary,1.0252
2022-04-07,primary,1.0158
2022-04-08,primary,1.0232
2022-04-11,primary,1.0055
2022-04-12,primary,1.0116
2022-04-13,primary,1.0105
2022-04-14,primary,1.0009
2022-04-15,primary,1.0334
2022-04-18,primary,1.0121
2022-04-19,primary,1.0115
2022-04-20,primary,0.9895
2022-04-21,primary,0.9857
2022-04-22,primary,1.0123
2022-04-25,primary,0.9706
2022-04-26,primary,0.9641
2022-04-27,primary,0.9631
2022-04-28,primary,0.9965
2022-04-29,primary,0.9913
2022-05-05,primary,1.011
2022-05-06,primary,0.984
2022-05-09,primary,0.9534
2022-05-10,primary,0.9645
2022-05-11,primary,0.9522
2022-05-12,primary,0.9472
2022-05-13,primary,0.9621
2022-05-16,primary,0.9482
2022-05-17,primary,0.9634
2022-05-18,primary,0.9454
2022-05-19,primary,0.9374
2022-05-20,primary,0.9479
2022-05-23,primary,0.9395
2022-05-24,primary,0.9227
2022-05-25,primary,0.9333
2022-05-26,primary,0.9353
2022-05-27,primary,0.9402
2022-05-30,primary,0.9295
2022-05-31,primary,0.9351
2022-06-01,primary,0.9327
2022-06-02,primary,0.9275
2022-06-06,primary,0.9329000000000001
2022-06-07,primary,0.956
2022-06-08,primary,0.9611
2022-06-09,primary,0.9753
2022-06-10,primary,0.9787
2022-06-13,primary,0.9571
2022-06-14,primary,0.9748
2022-06-15,primary,0.9946
2022-06-16,primary,0.9722
2022-06-17,primary,0.9663
2022-06-20,primary,0.9562
2022-06-21,primary,0.9688
2022-06-22,primary,0.9549
2022-06-23,primary,0.9633
2022-06-24,primary,0.9584
2022-06-27,primary,0.978
2022-06-28,primary,0.9859
2022-06-29,primary,0.9931
2022-06-30,primary,0.9976
2022-07-01,primary,0.9905
2022-07-04,primary,0.9851
2022-07-05,primary,0.9865
2022-07-06,primary,0.969
2022-07-07,primary,0.9736
2022-07-08,primary,0.9728
2022-07-11,primary,0.9851
2022-07-12,primary,0.998
2022-07-13,primary,0.9714
2022-07-14,primary,0.958
2022-07-15,primary,0.9503
2022-07-18,primary,0.9578
2022-07-19,primary,0.9684
2022-07-20,primary,0.9781
2022-07-21,primary,0.9558
2022-07-22,primary,0.9601999999999999
2022-07-25,primary,0.9652000000000001
2022-07-26,primary,0.9782
2022-07-27,primary,0.9728
2022-07-28,primary,0.9661
2022-07-29,primary,0.9606
2022-08-01,primary,0.9509
2022-08-02,primary,0.933
2022-08-03,primary,0.918
2022-08-04,primary,0.9257
2022-08-05,primary,0.9347
2022-08-08,primary,0.9344
2022-08-09,primary,0.9259999999999999
2022-08-10,primary,0.9169
2022-08-11,primary,0.9333
2022-08-12,primary,0.9367
2022-08-15,primary,0.9141
2022-08-16,primary,0.9151
2022-08-17,primary,0.9262
2022-08-18,primary,0.9073
2022-08-19,primary,0.9116
2022-08-22,primary,0.9129
2022-08-23,primary,0.9014
2022-08-24,primary,0.8981
2022-08-25,primary,0.9185
2022-08-26,primary,0.9257
2022-08-29,primary,0.9218
2022-08-30,primary,0.9306
2022-08-31,primary,0.9468
2022-09-01,primary,0.9404
2022-09-02,primary,0.9373
2022-09-05,primary,0.9437
2022-09-06,primary,0.9378
2022-09-07,primary,0.9337
2022-09-08,primary,0.9457
2022-09-09,primary,0.9677
2022-09-13,primary,0.9754
2022-09-14,primary,0.9677
2022-09-15,primary,0.978
2022-09-16,primary,0.9574
2022-09-19,primary,0.9626
2022-09-20,primary,0.949
2022-09-21,primary,0.954
2022-09-22,primary,0.952
2022-09-23,primary,0.9566
2022-09-26,primary,0.9383
2022-09-27,primary,0.9476
2022-09-28,primary,0.9508
2022-09-29,primary,0.9445
2022-09-30,primary,0.9486
2022-10-10,primary,0.9271
2022-10-11,primary,0.9198999999999999
2022-10-12,primary,0.9273
2022-10-13,primary,0.9038
2022-10-14,primary,0.9136
2022-10-17,primary,0.9115
2022-10-18,primary,0.9105
2022-10-19,primary,0.8976999999999999
2022-10-20,primary,0.8925
2022-10-21,primary,0.8889
2022-10-24,primary,0.8553
2022-10-25,primary,0.8477
2022-10-26,primary,0.8331
2022-10-27,primary,0.8303
2022-10-28,primary,0.8294
2022-10-31,primary,0.8017000000000001
2022-11-01,primary,0.8162
2022-11-02,primary,0.8138
2022-11-03,primary,0.8034
2022-11-04,primary,0.8232
2022-11-07,primary,0.8224
2022-11-08,primary,0.8199
2022-11-09,primary,0.8187
2022-11-10,primary,0.8196
2022-11-11,primary,0.8622
2022-11-14,primary,0.8851
2022-11-15,primary,0.8868
2022-11-16,primary,0.8766
2022-11-17,primary,0.8727
2022-11-18,primary,0.8665
2022-11-21,primary,0.8634999999999999
2022-11-22,primary,0.8817
2022-11-23,primary,0.8813
2022-11-24,primary,0.8784
2022-11-25,primary,0.9037
2022-11-28,primary,0.885
2022-11-29,primary,0.9322
2022-11-30,primary,0.9238
2022-12-01,primary,0.9162
2022-12-02,primary,0.9061
2022-12-05,primary,0.9365
2022-12-06,primary,0.9351
2022-12-07,primary,0.9186
2022-12-08,primary,0.9261
2022-12-09,primary,0.9455
2022-12-12,primary,0.9195
2022-12-13,primary,0.9287
2022-12-14,primary,0.9333
2022-12-15,primary,0.9171
2022-12-16,primary,0.9275
2022-12-19,primary,0.9109
2022-12-20,primary,0.8965
2022-12-21,primary,0.9031
2022-12-22,primary,0.9019
2022-12-23,primary,0.8961
2022-12-26,primary,0.895
2022-12-27,primary,0.9195
2022-12-28,primary,0.9331
2022-12-29,primary,0.9309000000000001
2022-12-30,primary,0.9381
2023-01-03,primary,0.9404
2023-01-04,primary,0.9653
2023-01-05,primary,0.9621
2023-01-06,primary,0.9573
2023-01-09,primary,0.958
2023-01-10,primary,0.9477
2023-01-11,primary,0.9611
2023-01-12,primary,0.9607
2023-01-13,primary,0.9697
2023-01-16,primary,0.9724
2023-01-17,primary,0.9716
2023-01-18,primary,0.9735
2023-01-19,primary,0.9695
2023-01-20,primary,0.973
2023-01-30,primary,0.9746
2023-01-31,primary,0.9645
2023-02-01,primary,0.9601
2023-02-02,primary,0.9511000000000001
2023-02-03,primary,0.9383
2023-02-06,primary,0.9272
2023-02-07,primary,0.9324
2023-02-08,primary,0.9284
2023-02-09,primary,0.9272
2023-02-10,primary,0.9259
2023-02-13,primary,0.9172
2023-02-14,primary,0.9231
2023-02-15,primary,0.911
2023-02-16,primary,0.9077999999999999
2023-02-17,primary,0.8949
2023-02-20,primary,0.9318
2023-02-21,primary,0.9292
2023-02-22,primary,0.9211
2023-02-23,primary,0.9218999999999999
2023-02-24,primary,0.9136
2023-02-27,primary,0.9088
2023-02-28,primary,0.9085
2023-03-01,primary,0.922
2023-03-02,primary,0.925
2023-03-03,primary,0.9355
2023-03-06,primary,0.913
2023-03-07,primary,0.9128000000000001
2023-03-08,primary,0.9043
2023-03-09,primary,0.8967
2023-03-10,primary,0.8804
2023-03-13,primary,0.8836999999999999
2023-03-14,primary,0.8708
2023-03-15,primary,0.8798
2023-03-16,primary,0.8784
2023-03-17,primary,0.8754
2023-03-20,primary,0.8678
2023-03-21,primary,0.8687
2023-03-22,primary,0.8791
2023-03-23,primary,0.8831
2023-03-24,primary,0.8691
2023-03-27,primary,0.8606
2023-03-28,primary,0.8636
2023-03-29,primary,0.8598
2023-03-30,primary,0.8702
2023-03-31,primary,0.8619
2023-04-03,primary,0.8657
2023-04-04,primary,0.8668
2023-04-06,primary,0.8622
2023-04-07,primary,0.8658
2023-04-10,primary,0.8685
2023-04-11,primary,0.864
2023-04-12,primary,0.8661
2023-04-13,primary,0.8809
2023-04-14,primary,0.8879
2023-04-17,primary,0.904
2023-04-18,primary,0.9133
2023-04-19,primary,0.91
2023-04-20,primary,0.9073
2023-04-21,primary,0.895
2023-04-24,primary,0.8847
2023-04-25,primary,0.9044
2023-04-26,primary,0.8896
2023-04-27,primary,0.8931
2023-04-28,primary,0.908
2023-05-04,primary,0.9222
2023-05-05,primary,0.9235
2023-05-08,primary,0.9478
2023-05-09,primary,0.9315
2023-05-10,primary,0.9033
2023-05-11,primary,0.9075
2023-05-12,primary,0.8975
2023-05-15,primary,0.9036
2023-05-16,primary,0.8992
2023-05-17,primary,0.8905000000000001
2023-05-18,primary,0.8944
2023-05-19,primary,0.8852
2023-05-22,primary,0.8886000000000001
2023-05-23,primary,0.8749
2023-05-24,primary,0.8544
2023-05-25,primary,0.8472999999999999
2023-05-26,primary,0.8495
2023-05-29,primary,0.84
2023-05-30,primary,0.8406
2023-05-31,primary,0.8345
2023-06-01,primary,0.8317
2023-06-02,primary,0.8513
2023-06-05,primary,0.8508
2023-06-06,primary,0.8496
2023-06-07,primary,0.8559
2023-06-08,primary,0.8729
2023-06-09,primary,0.8693
2023-06-12,primary,0.8652
2023-06-13,primary,0.8667
2023-06-14,primary,0.8533999999999999
2023-06-15,primary,0.8558
2023-06-16,primary,0.8522000000000001
2023-06-19,primary,0.843
2023-06-20,primary,0.8355
2023-06-21,primary,0.8303
2023-06-26,primary,0.8218
2023-06-27,primary,0.8291
2023-06-28,primary,0.8287
2023-06-29,primary,0.8222
2023-06-30,primary,0.8256
2023-07-03,primary,0.8391
2023-07-04,primary,0.8343
2023-07-05,primary,0.8303
2023-07-06,primary,0.8242
2023-07-07,primary,0.823
2023-07-10,primary,0.8260000000000001
2023-07-11,primary,0.8318
2023-07-12,primary,0.8394
2023-07-13,primary,0.8485
2023-07-14,primary,0.8478
2023-07-17,primary,0.8407
2023-07-18,primary,0.8388
2023-07-19,primary,0.8406
2023-07-20,primary,0.842
2023-07-21,primary,0.8435
2023-07-24,primary,0.841
2023-07-25,primary,0.8749
2023-07-26,primary,0.8732
2023-07-27,primary,0.8793
2023-07-28,primary,0.9164
2023-07-31,primary,0.9292
2023-08-01,primary,0.9185
2023-08-02,primary,0.9055
2023-08-03,primary,0.9149
2023-08-04,primary,0.9218
2023-08-07,primary,0.9095
2023-08-08,primary,0.9082
2023-08-09,primary,0.909
2023-08-10,primary,0.9102
2023-08-11,primary,0.8939
2023-08-14,primary,0.8822
2023-08-15,primary,0.8896
2023-08-16,primary,0.891
2023-08-17,primary,0.8819
2023-08-18,primary,0.889
2023-08-21,primary,0.8775999999999999
2023-08-22,primary,0.8862
2023-08-23,primary,0.8797
2023-08-24,primary,0.8787
2023-08-25,primary,0.8855999999999999
2023-08-28,primary,0.9021
2023-08-29,primary,0.8907
2023-08-30,primary,0.8753
2023-08-31,primary,0.8698
2023-09-01,primary,0.8778
2023-09-04,primary,0.8921
2023-09-05,primary,0.8842
2023-09-06,primary,0.8867
2023-09-07,primary,0.8865000000000001
2023-09-08,primary,0.8845
2023-09-11,primary,0.8857
2023-09-12,primary,0.8849
2023-09-13,primary,0.8876
2023-09-14,primary,0.8983
2023-09-15,primary,0.8947
2023-09-18,primary,0.8964
2023-09-19,primary,0.9027000000000001
2023-09-20,primary,0.9078999999999999
2023-09-21,primary,0.9034
2023-09-22,primary,0.9112
2023-09-25,primary,0.913
2023-09-26,primary,0.9097
2023-09-27,primary,0.9004
2023-09-28,primary,0.9063
2023-10-09,primary,0.9045
2023-10-10,primary,0.9047000000000001
2023-10-11,primary,0.9071
2023-10-12,primary,0.9272
2023-10-13,primary,0.9367
2023-10-16,primary,0.9391
2023-10-17,primary,0.9432
2023-10-18,primary,0.9432
2023-10-19,primary,0.9233
2023-10-20,primary,0.9195
2023-10-23,primary,0.9135
2023-10-24,primary,0.9043
2023-10-25,primary,0.9016
2023-10-26,primary,0.9126
2023-10-27,primary,0.9115
2023-10-30,primary,0.8932
2023-10-31,primary,0.8996999999999999
2023-11-01,primary,0.8994
2023-11-02,primary,0.9046000000000001
2023-11-03,primary,0.8974
2023-11-06,primary,0.8898
2023-11-07,primary,0.8912
2023-11-08,primary,0.8876
2023-11-09,primary,0.8964
2023-11-10,primary,0.894
2023-11-13,primary,0.8911
2023-11-14,primary,0.8941
2023-11-15,primary,0.8954
2023-11-16,primary,0.8965
2023-11-17,primary,0.8914
2023-11-20,primary,0.8952
2023-11-21,primary,0.8968
2023-11-22,primary,0.8936999999999999
2023-11-23,primary,0.894
2023-11-24,primary,0.8956
2023-11-27,primary,0.889
2023-11-28,primary,0.8872
2023-11-29,primary,0.8819
2023-11-30,primary,0.8884
2023-12-01,primary,0.888
2023-12-04,primary,0.8889
2023-12-05,primary,0.8792
2023-12-06,primary,0.8717
2023-12-07,primary,0.8765000000000001
2023-12-08,primary,0.8752
2023-12-11,primary,0.8775999999999999
2023-12-12,primary,0.8876999999999999
2023-12-13,primary,0.8826
2023-12-14,primary,0.88
2023-12-15,primary,0.8751
2023-12-18,primary,0.8806
2023-12-19,primary,0.8808
2023-12-20,primary,0.8797
2023-12-21,primary,0.8794
2023-12-22,primary,0.8802
2023-12-25,primary,0.8818
2023-12-26,primary,0.8827
2023-12-27,primary,0.8892
2023-12-28,primary,0.8851
2023-12-29,primary,0.8851
2024-01-02,primary,0.8887
2024-01-03,primary,0.8976999999999999
2024-01-04,primary,0.9056
2024-01-05,primary,0.9091
2024-01-08,primary,0.9065
2024-01-09,primary,0.9082
2024-01-10,primary,0.9027000000000001
2024-01-11,primary,0.8996
2024-01-12,primary,0.9064
2024-01-15,primary,0.9127
2024-01-16,primary,0.9251
2024-01-17,primary,0.9148000000000001
2024-01-18,primary,0.9117999999999999
2024-01-19,primary,0.9093
2024-01-22,primary,0.9064
2024-01-23,primary,0.9063
2024-01-24,primary,0.9223
2024-01-25,primary,0.9358
2024-01-26,primary,0.9505
2024-01-29,primary,0.962
2024-01-30,primary,0.9519
2024-01-31,primary,0.9545
2024-02-01,primary,0.9485
2024-02-02,primary,0.9518
2024-02-05,primary,0.963
2024-02-06,primary,0.976
2024-02-07,primary,0.9594
2024-02-08,primary,0.9535
2024-02-19,primary,0.9788
2024-02-20,primary,0.9861
2024-02-21,primary,0.9999
2024-02-22,primary,1.0014
2024-02-23,primary,1.0103
2024-02-26,primary,0.9827
2024-02-27,primary,0.9838
2024-02-28,primary,0.9802
2024-02-29,primary,0.9884
2024-03-01,primary,0.9894
2024-03-04,primary,0.9849
2024-03-05,primary,1.0049
2024-03-06,primary,0.9936
2024-03-07,primary,0.9982
2024-03-08,primary,0.9993
2024-03-11,primary,0.9952
2024-03-12,primary,0.9753
2024-03-13,primary,0.9668
2024-03-14,primary,0.9699
2024-03-15,primary,0.9714
2024-03-18,primary,0.9678
2024-03-19,primary,0.9601
2024-03-20,primary,0.9684
2024-03-21,primary,0.9769
2024-03-22,primary,0.98
2024-03-25,primary,0.9839
2024-03-26,primary,0.9986
2024-03-27,primary,1.0041
2024-03-28,primary,0.9862
2024-03-29,primary,0.9932
2024-04-01,primary,0.9997
2024-04-02,primary,1.0046
2024-04-03,primary,1.002
2024-04-08,primary,1.0103
2024-04-09,primary,1.0027
2024-04-10,primary,1.002
2024-04-11,primary,0.9986
2024-04-12,primary,0.9961
2024-04-15,primary,1.0156
2024-04-16,primary,1.0198
2024-04-17,primary,1.0317
2024-04-18,primary,1.0376
2024-04-19,primary,1.039
2024-04-22,primary,1.0297
2024-04-23,primary,1.0281
2024-04-24,primary,1.0263
2024-04-25,primary,1.0373
2024-04-26,primary,1.0139
2024-04-29,primary,1.0158
2024-04-30,primary,1.0199
2024-05-06,primary,1.0197
2024-05-07,primary,1.0227
2024-05-08,primary,1.0262
2024-05-09,primary,1.0284
2024-05-10,primary,1.039
2024-05-13,primary,1.0424
2024-05-14,primary,1.0376
2024-05-15,primary,1.0357
2024-05-16,primary,1.0501
2024-05-17,primary,1.0582
2024-05-20,primary,1.0505
