id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
420286,601988.XSHG,2021-12-31,2022-03-30,2021-12-31,0.1802,53201000000.0,64495000000.0,9290000000.0,2.42,2.43,0.21,36.78,,56.86,43.14,36.78,,35.46,,85.38,14.37,100.31,,264.63,613.36,9.45,-2.35,9.45,-2.35,11.91,1.26,11.95,2.17,12.46,4.59,2021q4
428765,601988.XSHG,2022-03-31,2022-04-30,2022-03-31,0.1962,57701000000.0,73997000000.0,6171000000.0,2.57,2.57,0.22,37.58,,54.07,45.93,37.58,,24.58,,91.58,8.33,99.91,,-182.56,-397.5,2.07,7.78,2.07,7.78,3.02,14.73,5.64,10.11,6.97,8.89,2022q1
1221484,601988.XSHG,2022-06-30,2022-08-31,2022-06-30,0.2112,62004000000.0,77719000000.0,6653000000.0,2.71,2.7,0.23,41.91,,48.91,51.09,41.91,,25.61,,91.11,8.53,99.73,,110.03,215.39,4.83,-5.57,4.83,-5.57,2.11,5.03,4.12,5.32,5.69,7.66,2022q2
1370367,601988.XSHG,2022-09-30,2022-10-29,2022-09-30,0.1806,53095000000.0,68478000000.0,4501000000.0,2.26,2.26,0.2,36.69,,55.7,44.3,36.69,,27.33,,93.23,6.56,99.88,,-120.74,-272.54,0.97,1.6,0.97,1.6,7.51,-11.89,5.39,-11.05,4.83,-14.5,2022q3
1831584,601988.XSHG,2022-12-31,2023-03-31,2022-12-31,0.1846,54512000000.0,64502000000.0,5334000000.0,2.26,2.27,0.2,37.61,,57.05,42.95,37.61,,34.28,,92.59,8.35,100.28,,201.1,468.25,0.47,-2.83,0.47,-2.83,0.01,-5.81,2.74,-0.4,2.49,2.26,2022q4
2040931,601988.XSHG,2023-03-31,2023-04-29,2023-03-31,0.1959,57575000000.0,79208000000.0,11938000000.0,2.35,2.35,0.21,37.23,,52.23,47.77,37.23,,24.63,,84.85,15.06,99.85,,294.77,617.06,2.91,10.4,2.91,10.4,7.04,22.8,1.96,9.27,-0.15,6.08,2023q1
2703622,601988.XSHG,2023-06-30,2023-08-31,2023-06-30,0.2121,62298000000.0,75360000000.0,7749000000.0,2.5,2.5,0.21,43.0,,50.87,49.13,43.0,,27.0,,89.39,10.24,99.79,,95.52,194.43,0.83,-7.49,0.83,-7.49,-3.04,-4.86,3.45,6.87,0.42,8.27,2023q2
3001893,601988.XSHG,2023-09-30,2023-10-31,2023-09-30,0.18600000000000003,54657000000.0,68485000000.0,4613000000.0,2.16,2.15,0.19,38.84,,54.77,45.23,38.84,,29.54,,92.98,6.72,99.81,,-98.48,-217.75,-2.03,-1.29,-2.03,-1.29,0.01,-9.12,3.7,-10.84,3.02,-12.28,2023q3
3010986,601988.XSHG,2023-12-31,2024-03-29,2023-12-31,0.1938,56398000000.0,71020000000.0,10098000000.0,2.2,2.17,0.19,39.32,,53.36,46.64,39.32,,33.18,,84.62,14.03,98.86,,216.92,465.06,1.38,0.56,1.38,0.56,10.11,3.7,5.99,1.79,4.94,4.17,2023q4
3026428,601988.XSHG,2024-03-31,2024-04-30,2024-03-31,0.1902,55743000000.0,71555000000.0,9789000000.0,2.12,2.11,0.18,37.29,,55.51,44.49,37.29,,25.39,,85.91,13.62,99.56,,2.01,4.53,-3.01,5.62,-3.01,5.62,-9.66,0.75,-2.84,0.18,-2.9,-1.85,2024q1
3135589,601988.XSHG,2024-06-30,2024-08-30,2024-06-30,0.2127,62363000000.0,76864000000.0,11371000000.0,2.36,2.35,0.2,42.6,,50.81,49.19,42.6,,25.69,,84.72,14.71,99.6,,-44.6,-90.66,1.87,-2.84,1.87,-2.84,2.0,7.42,0.91,10.99,0.29,11.83,2024q2
3148300,601988.XSHG,2024-09-30,2024-10-31,2024-09-30,0.1942,57137000000.0,71751000000.0,22885000000.0,2.12,2.12,0.18,37.8,,55.51,44.49,37.8,,29.28,,67.75,31.73,99.96,,145.46,326.94,6.51,3.21,6.51,3.21,4.77,-6.65,3.64,-8.43,4.38,-8.7,2024q3
3167608,601988.XSHG,2024-12-31,2025-03-27,2024-12-31,0.2109,61546000000.0,72293000000.0,8472000000.0,2.23,2.21,0.19,42.99,,52.36,47.64,42.99,,34.98,,86.68,11.51,99.14,,252.29,529.55,-0.34,-5.91,-0.34,-5.91,1.79,0.76,8.96,7.02,8.82,8.6,2024q4
3186262,601988.XSHG,2025-03-31,2025-04-30,2025-03-31,0.1847,54615000000.0,73364000000.0,16360000000.0,1.93,1.94,0.17,35.56,,55.52,44.48,35.56,,26.17,,77.72,22.3,100.46,,-24.53,-55.15,2.56,8.69,2.56,8.69,2.53,1.48,-2.22,-10.1,-2.9,-12.43,2025q1
3201172,601988.XSHG,2025-06-30,2025-08-30,2025-06-30,0.1962,63000000000.0,79097000000.0,18802000000.0,2.18,2.17,0.19,41.14,,51.79,48.21,41.14,,24.05,,75.68,23.6,99.64,,45.16,93.68,5.0,-0.52,5.0,-0.52,2.91,7.81,1.4,15.09,0.98,16.3,2025q2
3208405,601988.XSHG,2025-09-30,2025-10-29,2025-09-30,0.1864,59810000000.0,72427000000.0,19604000000.0,1.98,1.97,0.17,39.12,,55.35,44.65,39.12,,30.52,,72.41,26.87,99.57,,10.84,24.28,0.58,-1.14,0.58,-1.14,0.94,-8.43,4.1,-5.99,5.09,-4.99,2025q3
3238333,601988.XSHG,2025-12-31,2026-03-31,2025-12-31,0.2029,65487000000.0,75062000000.0,17647000000.0,2.12,2.13,0.18,40.9,,55.08,44.92,40.9,,30.6,,76.23,23.43,100.19,,455.28,1013.57,10.13,3.02,10.13,3.02,3.83,3.64,4.78,7.72,5.29,8.81,2025q4
3259439,601988.XSHG,2026-03-31,2026-04-30,2026-03-31,0.1758,56603000000.0,74759000000.0,11687000000.0,1.84,1.84,0.16,34.08,,58.2,41.8,34.08,,24.8,,84.36,15.63,99.95,,109.71,262.45,8.44,7.03,8.44,7.03,1.9,-0.4,3.95,-10.81,4.17,-13.36,2026q1
