id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
1216729,601916.XSHG,2022-06-30,2022-08-30,2022-06-30,0.0873,1834000000.0,2362000000.0,3237000000.0,1.2,1.19,0.08,11.93,,85.55,14.45,11.93,,24.09,,-37.0,136.87,98.81,,502.97,3481.41,26.73,6.22,26.73,6.22,2.21,-61.34,-16.3,-62.64,-18.42,-63.74,2022q2
1367027,601916.XSHG,2022-09-30,2022-10-29,2022-09-30,0.2145,4538000000.0,5644000000.0,2498000000.0,2.89,2.88,0.18,29.11,,64.67,35.33,29.11,,26.89,,55.74,44.26,99.45,,-46.89,-132.73,10.09,-2.28,10.09,-2.28,26.38,138.95,21.69,138.39,22.43,145.85,2022q3
1818862,601916.XSHG,2022-12-31,2023-03-28,2022-12-31,0.0978,2062000000.0,1732000000.0,430000000.0,1.29,1.28,0.08,16.2,,87.04,12.96,16.2,,36.62,,76.68,25.32,99.09,,334.21,2579.5,-4.89,-16.33,-4.89,-16.33,-26.3,-69.31,2.8,-53.45,0.53,-54.39,2022q4
1968961,601916.XSHG,2023-03-31,2023-04-26,2023-03-31,0.2645,5340000000.0,7124000000.0,2006000000.0,3.4,3.23,0.21,36.36,,54.85,45.15,36.36,,28.81,,71.77,28.13,94.93,,-240.95,-533.72,2.53,18.04,2.53,18.04,16.61,311.32,9.88,165.03,9.91,170.3,2023q1
2686379,601916.XSHG,2023-06-30,2023-08-30,2023-06-30,0.0812,2111000000.0,2250000000.0,3673000000.0,1.23,1.23,0.08,12.76,,87.1,12.9,12.76,,26.62,,-63.33,163.46,99.67,,236.51,1833.96,6.72,10.56,6.72,10.56,-4.74,-68.42,14.15,-61.19,14.12,-62.35,2023q2
2999957,601916.XSHG,2023-09-30,2023-10-28,2023-09-30,0.1824,5025000000.0,6109000000.0,3160000000.0,2.78,2.79,0.18,31.26,,62.89,37.11,31.26,,26.57,,48.54,52.01,100.3,,-111.19,-299.64,3.04,-5.64,3.04,-5.64,8.24,171.51,10.64,131.07,9.8,136.54,2023q3
3010996,601916.XSHG,2023-12-31,2024-03-29,2023-12-31,0.0836,2262000000.0,2040000000.0,1221000000.0,1.24,1.22,0.08,17.0,,85.44,14.56,17.0,,39.4,,40.19,59.91,98.56,,1494.43,10266.18,4.83,-14.88,4.83,-14.88,17.78,-66.61,10.02,-53.71,10.28,-54.19,2023q4
3025606,601916.XSHG,2024-03-31,2024-04-30,2024-03-31,0.2153,5935000000.0,7664000000.0,4861000000.0,3.12,3.13,0.19,32.74,,58.36,41.64,32.74,,27.52,,36.7,63.64,100.37,,-489.48,-1175.61,16.65,31.35,16.65,31.35,7.58,275.69,5.04,153.02,5.12,157.65,2024q1
3135561,601916.XSHG,2024-06-30,2024-08-30,2024-06-30,0.076,2084000000.0,2104000000.0,3455000000.0,1.09,1.09,0.07,13.13,,87.53,12.47,13.13,,28.95,,-64.24,164.29,99.9,,-28.25,-226.52,-3.3,-8.34,-3.3,-8.34,-6.49,-72.55,-0.49,-63.23,-1.51,-64.72,2024q2
3145419,601916.XSHG,2024-09-30,2024-10-30,2024-09-30,0.1786,4909000000.0,5660000000.0,3666000000.0,2.54,2.54,0.16,29.52,,67.12,32.88,29.52,,27.27,,35.38,65.05,100.06,,58.73,178.59,4.55,2.02,4.55,2.02,-7.35,169.01,-1.26,129.29,-2.08,135.19,2024q3
3168235,601916.XSHG,2024-12-31,2025-03-29,2024-12-31,0.0831,2270000000.0,2217000000.0,4641000000.0,1.16,1.15,0.07,15.63,,85.38,14.62,15.63,,38.39,,-110.08,210.76,99.52,,-235.64,-1611.23,8.17,-11.93,8.17,-11.93,8.68,-60.83,-0.55,-53.38,-0.61,-53.51,2024q4
3186269,601916.XSHG,2025-03-31,2025-04-30,2025-03-31,0.2166,6011000000.0,8118000000.0,3397000000.0,2.97,3.0,0.18,35.73,,52.54,47.46,35.73,,25.49,,58.72,42.25,101.04,,-12.86,-27.09,-7.07,12.84,-7.07,12.84,5.92,266.17,1.41,158.0,0.61,160.81,2025q1
3199451,601916.XSHG,2025-06-30,2025-08-29,2025-06-30,0.0626,1741000000.0,1723000000.0,3480000000.0,0.85,0.87,0.05,11.52,,89.33,10.67,11.52,,31.07,,-106.16,210.27,101.34,,-254.87,-2387.87,-4.32,-5.62,-4.32,-5.62,-18.11,-78.78,-16.06,-69.57,-17.64,-71.12,2025q2
3213063,601916.XSHG,2025-09-30,2025-10-31,2025-09-30,0.1457,4205000000.0,5775000000.0,2893000000.0,1.99,2.09,0.12,26.68,,63.18,36.82,26.68,,22.73,,51.7,51.9,105.1,,63.68,172.94,-8.88,-2.85,-8.88,-2.85,2.03,235.17,-17.63,125.0,-18.45,132.89,2025q3
3238465,601916.XSHG,2025-12-31,2026-03-31,2025-12-31,0.046,1290000000.0,913000000.0,2411000000.0,0.62,0.64,0.04,10.34,,93.28,6.72,10.34,,52.44,,-174.19,280.35,102.14,,151.75,2257.61,-10.4,-13.39,-10.4,-13.39,-58.82,-84.19,-40.73,-66.45,-44.63,-68.43,2025q4
3259402,601916.XSHG,2026-03-31,2026-04-30,2026-03-31,0.2182,5968000000.0,8183000000.0,3454000000.0,2.91,2.9,0.17,35.89,,52.4,47.6,35.89,,24.37,,57.75,42.18,99.6,,589.98,1239.37,0.5,26.56,0.5,26.56,0.8,796.28,0.95,339.46,0.72,374.43,2026q1
